"","Name","Address","Zip","Latitude","Longitude"
"824","7 ELEVEN INC","111 JOHN ST, New York, NY","10038",40.70767343,-74.00574895
"825","GMRS CORPORATION","518 AMSTERDAM AVE, New York, NY","10024",40.78697902,-73.97551874
"826","MPM ENTERPRISES HOUSTON INC","240 E HOUSTON ST, New York, NY","10002",40.7222874,-73.98622556
"827","S M CONVENIENCE INC","86 88 STANTON ST, New York, NY","10002",40.72149373,-73.9886417
"828","CRIMSON & WHITE MARKETS INC","140 W 57TH ST, New York, NY","10019",40.76481363,-73.97835671
"829","JCS MARKET CORP","1305 3RD AVE, New York, NY","10021",40.77154992,-73.95927208
"830","DUANE READE INC","300 E 23RD ST, New York, NY","10010",40.737848,-73.98082163
"831","KATAGIRI & CO INC","224 E 59TH ST, New York, NY","10022",40.76129296,-73.96598526
"832","MADHAV CONVENIENCE AND GROCERY INC","49 W 72ND ST, New York, NY","10023",40.77680375,-73.97733696
"833","MY SWEET DELI MARKET CORP","187 SHERMAN AVE AKA 590 W 204, New York, NY","10034",40.86507981,-73.92193875
"834","188TH FOOD CORP","341-C WADSWORTH AVE, New York, NY","10040",40.85545015,-73.93084698
"835","BJ MAGAZINES INC","200 VARICK ST, New York, NY","10014",40.72788682,-74.00540647
"836","SAL NAPOLITANO","239 E 14TH ST, New York, NY","10003",40.73291139,-73.98629356
"837","J&F GOURMET DELI CORP","2290 FREDERICK DOUGLASS BLVD, New York, NY","10027",40.80887823,-73.9520971
"838","PRAMUKH DELI & GROCERY INC","195 9TH AVE, New York, NY","10011",40.74580039,-74.00181675
"839","SHREE YAMUNAKRUPA CORP","215 BOWERY, New York, NY","10002",40.72162094,-73.99343917
"840","GENTILE'S FINE FOODS CORP","1041 MADISON AVE, New York, NY","10075",40.77672935,-73.96180458
"841","900 PARKSIDE GOURMET DELI INC","900 COLUMBUS AVE, New York, NY","10025",40.79792462,-73.96382048
"842","CAMILA FOOD CENTER CORP","616 W 207TH ST, New York, NY","10034",40.867718,-73.92123133
"843","SYED ASAD AHMAD & SALMA AHMAD","555 W 42ND ST, New York, NY","10036",40.7603549,-73.99719854
"844","NYC SMOKES & MORE INC","104 MACDOUGAL ST, New York, NY","10012",40.72932405,-74.00105321
"845","DAINOBU USA INC","36 W 56TH ST, New York, NY","10019",40.76278074,-73.97562885
"846","GREEN GARDEN DELI INC","340 LENOX AVE, New York, NY","10027",40.80905483,-73.94444304
"847","K AND K FOOD CORP","265 CHERRY ST, New York, NY","10002",40.71134342,-73.98863676
"848","RAY CHIANG","302 E 52ND ST, New York, NY","10022",40.75607092,-73.96747858
"849","RAMSES II DELI CORP","732 10TH AVE, New York, NY","10019",40.76466013,-73.99178519
"850","REYCO SUPERMARKETS LLC","1635 LEXINGTON AVE, New York, NY","10029",40.79046266,-73.94758761
"851","DELICIOUS MARKET INC","20 E 16TH ST, New York, NY","10003",40.73715967,-73.99226904
"852","BEST GOURMET DELI GROCERY INC","896 AMSTERDAM AVE, New York, NY","10025",40.79904168,-73.96670945
"853","K & K FOOD DELI CORP","57 MARKET ST, New York, NY","10002",40.71209331,-73.99431857
"854","S MARKET AND GROCERY INC","350 9TH AVE, New York, NY","10001",40.75092114,-73.9980847
"855","EZ GROCERY INC","4021 7TH AVE, New York, NY","11232",40.64792102,-74.0002013
"856","ANAN GOURMET DELI CORP","2391 FREDERICK DOUGLASS BLVD, New York, NY","10027",40.81210977,-73.94973356
"857","A TO Z ON 8TH INC","711 8TH AVE, New York, NY","10036",40.75896752,-73.98850056
"858","RALPH & NASH DELI CORP","352 W 116TH ST, New York, NY","10026",40.80506398,-73.95690613
"859","HIGHLINE DELI II CORP","83 CANAL ST, New York, NY","10002",40.71535546,-73.99341455
"860","FAIRWAY CHELSEA LLC","766 AVENUE OF THE AMERICAS, New York, NY","10010",40.74462024,-73.99153998
"861","7 ELEVEN INC","403 GRAND ST, New York, NY","10002",40.71589213,-73.9865271
"862","121 CONVENIENCE DELI CORP","121 W 116TH ST, New York, NY","10026",40.80239688,-73.95055609
"863","1ST AVE FRUIT & VEGETABLE INC","485 1ST AVE, New York, NY","10016",40.74020982,-73.97610565
"864","1978 FIRST AVENUE NEWS STAND CORP","1978 1ST AVE, New York, NY","10029",40.78734873,-73.94171008
"865","CVS ALBANY LLC","800 10TH AVE, New York, NY","10019",40.76683938,-73.99019964
"866","RIAD HASSAN MOHAMMED ALI","2033 1ST AVE, New York, NY","10029",40.78891409,-73.94057076
"867","135 W 3RD ST RETAIL CORP","135 W 3RD ST, New York, NY","10012",40.73055914,-74.00039144
"868","JAZZ GOURMET AT 106 ST CORP","51 W 106TH ST, New York, NY","10025",40.79866018,-73.96150725
"869","GREAT FOOD GOURMET DELI #2 INC","566 W 126TH ST, New York, NY","10027",40.81585266,-73.95717884
"870","DELANCEY'S LUDLOW LLC","95 DELANCEY ST, New York, NY","10002",40.71871479,-73.98907048
"871","200 CANDY CORP","200 DYCKMAN ST, New York, NY","10040",40.86496459,-73.92690593
"872","RIVERSIDE GOURMET MARKET INC","3779 BROADWAY, New York, NY","10032",40.83366915,-73.94529449
"873","NYC SMOKE SHOP & GROCERY CORP","809 8TH AVE - STORE #5, New York, NY","10019",40.76184472,-73.98640236
"874","CHINATOWN SUPERMARKET OF MANHATTAN INC","109 E BROADWAY, New York, NY","10002",40.71380705,-73.99304443
"875","300 8TH AVENUE FOOD CORP","300 8TH AVE, New York, NY","10001",40.74659098,-73.99752179
"876","F & L MINI MARKET CORP","1690 LEXINGTON AVE, New York, NY","10029",40.7922516,-73.94627483
"877","431 FOOD MARKET CORP","431 W 37TH ST UNIT A, New York, NY","10018",40.75602962,-73.99666882
"878","DUANE READE INC","711 3RD AVE, New York, NY","10017",40.75240678,-73.97323357
"879","ALEX GOURMET DELI INC","741 ST NICHOLAS AVE, New York, NY","10031",40.82534071,-73.94378963
"880","CUENCA LOPEZ CORP","2298 AMSTERDAM AVE, New York, NY","10033",40.84356937,-73.93421605
"881","FREESIA FARM INC","802 LEXINGTON AVE, New York, NY","10065",40.76407994,-73.96682583
"882","SPACE 86 CORP","524 COLUMBUS AVE, New York, NY","10024",40.78595028,-73.97256167
"883","CVS ALBANY LLC","360 6TH AVE, New York, NY","10009",40.73262909,-74.00023497
"884","GRAND ADVANCE TRADING INC","274 GRAND ST, New York, NY","10002",40.71787621,-73.9929544
"885","CASA BLANCA GOURMET FOODS INC","2 W 125TH ST, New York, NY","10027",40.80644712,-73.94234919
"886","MANAJ 103 BODHAN INC","103 W 14TH ST, New York, NY","10011",40.73739319,-73.99694003
"887","9TH AVE GROCERY CORP","572 9TH AVE, New York, NY","10036",40.75816337,-73.99280057
"888","CITARELLA WEST LLC","2135 BROADWAY, New York, NY","10023",40.7809537,-73.98143767
"889","CITARELLA EAST LLC","1313 1315 3RD AVE, New York, NY","10021",40.7718556,-73.95904405
"890","7 ELEVEN INC","246 W 23RD ST, New York, NY","10011",40.74465573,-73.99697458
"891","GOOD NATURE 1045 INC","1045 2ND AVE, New York, NY","10022",40.75801491,-73.96622103
"892","YORK FRESH FOODS INC","1431 YORK AVE, New York, NY","10021",40.76936302,-73.95189494
"893","128 P & L DELI GROCERY CORP","128 AUDUBON AVE, New York, NY","10032",40.84268995,-73.93675082
"894","1938 MADISON INC","1938 MADISON AVE, New York, NY","10035",40.80537519,-73.94090718
"895","KING MEAT CORP","3871 BROADWAY, New York, NY","10032",40.83698006,-73.94286281
"896","111 FULTON ST RETAIL CORP","111 FULTON ST, New York, NY","10038",40.70987758,-74.00705836
"897","GRAB & GO GOURMET DELI INC","3920 BROADWAY, New York, NY","10032",40.83841416,-73.94155405
"898","CVS ALBANY LLC","241 W 57TH ST, New York, NY","10019",40.76634291,-73.9820175
"899","MY WAY CONVENIENCE SMOKE SHOP INC","1594 3RD AVE, New York, NY","10128",40.78100274,-73.95235879
"900","1769 CENTRAL FOODS LLC","1769 2ND AVE, New York, NY","10128",40.78181617,-73.94884722
"901","MASSOLA MANAGEMENT 881 CORP","881 8TH AVE, New York, NY","10019",40.7638828,-73.98492711
"902","MASSOLA MANAGEMENT 368 CORP","368 8TH AVE, New York, NY","10001",40.7486328,-73.99603586
"903","SUNSET FOOD CORP","689 10TH AVE, New York, NY","10036",40.76300555,-73.99300392
"904","ASHANI ENTERPRISE INC","1160 1ST AVE, New York, NY","10065",40.76245446,-73.95987803
"905","EAST VILLAGE GROCERY & SMOKE SHOP INC","177 1ST AVE, New York, NY","10003",40.72935096,-73.98401101
"906","3 STAR DELI GROCERY INC","1045 ST NICHOLAS AVE, New York, NY","10032",40.83634341,-73.94001424
"907","DELANCEY'S ORCHARD LLC","97 STANTON ST, New York, NY","10002",40.72133606,-73.98813149
"908","ADAM'S DELI & CONVENIENCE INC","418 E 14TH ST, New York, NY","10009",40.73116311,-73.98211872
"909","MELIN FOOD CORP","1314 ST NICHOLAS AVE, New York, NY","10033",40.84596025,-73.93617841
"910","NYC OPTIMO CORP","57 1ST AVE, New York, NY","10003",40.72495401,-73.98721586
"911","FOOD GOURMET DELI GROCERY INC","570 W 189TH ST, New York, NY","10040",0,0
"912","FOOD GOURMET DELI GROCERY INC","570 W 189TH ST, New York, NY","10040",40.85397153,-73.9292653
"913","HUDSON & CHARLES INC","524 HUDSON ST, New York, NY","10014",40.73392175,-74.00625701
"914","JSK PRODUCE INC","1368 YORK AVE, New York, NY","10021",40.76749468,-73.95325507
"915","MIDTOWN CONVENIENCE STORE INC","454 9TH AVE, New York, NY","10018",40.75420915,-73.99569057
"916","MIDTOWN CONVENIENCE STORE INC","454 9TH AVE, New York, NY","10018",0,0
"917","LAVI GLATT INC","805 AVENUE U, New York, NY","11223",40.59608428,-73.98125624
"918","PRESBYTERIAN DELI 57 CORP","57 PITT ST, New York, NY","10002",40.71735148,-73.98296904
"919","87 ST DELI INC","1665 1ST AVE, New York, NY","10028",40.77742503,-73.94895587
"920","GENOVESE DRUG STORES INC","225 LIBERTY ST, New York, NY","10281",NA,NA
"921","ABC FOOD CENTER INC","3605 BROADWAY, New York, NY","10031",40.82853555,-73.9490276
"922","BEST WESTERN GOURMET CORP","686 10TH AVE, New York, NY","10019",40.76344959,-73.99267867
"923","RITE AID OF NEW YORK INC","76 PIKE ST, New York, NY","12771",41.37543093,-74.6924831
"924","DUKE ELLINGTON GOURMET CORP","934 COLUMBUS AVE, New York, NY","10025",40.79913394,-73.96292524
"925","FIVE WAYS GROCERY CORP","469 W 157 STREET, New York, NY","10032",40.83245113,-73.94103315
"926","10TH STREET FOOD CORP","392 E 10TH ST, New York, NY","10009",40.72601018,-73.97786952
"927","DUANE READE INC","450 7TH AVE, New York, NY","10123",40.75124339,-73.99089536
"928","MIS HIJOS DELI CORP","2401 2ND AVE, New York, NY","10035",40.80145225,-73.93452973
"929","GUASIMITO FOOD CORP","1640 ST NICHOLAS AVE, New York, NY","10040",40.8561928,-73.92869118
"930","MRS GREEN'S OF 585 HUDSON INC","585 HUDSON ST, New York, NY","10014",40.73655023,-74.00582607
"931","501 DELI CORP","501 W 125TH ST, New York, NY","10027",40.81347842,-73.95626784
"932","EDWIN FOOD CORP","2 W 111TH ST, New York, NY","10026",0,0
"933","AMARILIS A LEDESMA","21 CONVENT AVE, New York, NY","10027",0,0
"934","SADAM M SAAD","665 LENOX AVE, New York, NY","10037",0,0
"935","EAST N WEST DELI GROCERY CORP","501 W 145TH ST, New York, NY","10031",0,0
"936","PRAMUKH 23 INC","23 3RD AVE, New York, NY","10003",0,0
"937","QUICKPICK NEWS & CIGAR INC","72 NASSAU ST #3 GROUND FL, New York, NY","10038",0,0
"938","FOODMOOD LLC","400 E 23RD ST, New York, NY","10010",0,0
"939","ROTANA SMOKE SHOP CORP","188 ORCHARD ST, New York, NY","10002",40.72198,-73.98797
"940","SATSANG 2 INC","1239 2ND AVE, New York, NY","10065",40.7643,-73.96173
"941","SATSANG 3 INC","142 DELANCEY ST, New York, NY","10002",40.71826,-73.98674
"942","EAST 86TH DELI AND GROCERY CORP","355 E 86TH ST, New York, NY","10028",40.77737,-73.95039
"943","CVS ALBANY LLC","2182 BROADWAY, New York, NY","10024",40.7825,-73.98025
"944","MADISON OK MARKET INC","1291 MADISON AVE, New York, NY","10128",40.78442,-73.9561
"945","A & F TOBACCO & GROCERY INC","356 W 145TH ST, New York, NY","10039",40.82372,-73.94415
"946","HIGHLINE DELI CORP","329 10TH AVE, New York, NY","10001",40.75165,-74.00161
"947","SHRIJIKRUPA CORP","72 KENMARE ST, New York, NY","10012",40.72098,-73.99622
"948","LENNY & STEVE MARKET LLC","402 W 47TH ST, New York, NY","10036",40.76162,-73.99078
"949","HERMANA MIRABAL INC","1968 2ND AVE, New York, NY","10029",40.78744,-73.94425
"950","186 GROCERY II CORP","1700 AMSTERDAM AVE, New York, NY","10031",40.82477,-73.9483
"951","LA FAMILIA MINI GROCERY INC","4844 BROADWAY, New York, NY","10034",0,0
"952","WEST VILLAGE GROCERY INC","31 JANE STREET, New York, NY","10014",40.73818,-74.00415
"953","CVS ALBANY LLC","298 MULBERRY ST, New York, NY","10012",40.72508,-73.99441
"954","JOSE R DURAN MORONTA","501 W 169TH ST, New York, NY","10032",NA,NA
"955","AKSHAR 61 INC","61 1ST AVE, New York, NY","10003",40.72519,-73.9874
"956","LUCKY HESTER CORNER GROCERY STORE INC","119 HESTER ST, New York, NY","10002",40.71679,-73.99339
"957","J AND P LOBBY STAND INC","601 W 26TH ST, New York, NY","10001",0,0
"958","DUANE READE INC","133 141 DYCKMAN ST, New York, NY","10040",0,0
"959","WHOLESOME FACTORY INC","530 532 MAIN ST, New York, NY","10044",0,0
"960","HARLEM 421 FOODS CORP","421 W 125TH ST, New York, NY","10027",40.81212,-73.95473
"961","DIANA GROCERY DELI CORP","1645 SAINT NICHOLAS AVE, New York, NY","10040",40.85649,-73.92857
"962","7 ELEVEN INC","600 W 178TH ST, New York, NY","10033",40.84731,-73.93523
"963","216 SAL DELI & GROCERY CORP","216 AVENUE B, New York, NY","10009",40.7289,-73.97865
"964","S & A VILLAGE CORP","136 1ST AVE, New York, NY","10009",0,0
"965","7 ELEVEN INC","2256 2ND AVE, New York, NY","10029",40.7967,-73.93761
"966","302 CHELSEA FOODS INC","302 8TH AVE, New York, NY","10001",40.7466,-73.99711
"967","SHRI HARIAUM CORP","385 CANAL ST, New York, NY","10013",40.72171,-74.00468
"968","WEST HARLEM GROCERY CORP","283 W 115TH ST, New York, NY","10026",40.80359,-73.95533
"969","JACOB GOURMET FOOD INC","601 W 151ST ST, New York, NY","10031",40.83033,-73.94779
"970","PUCHITO GROCERY INC","2122 2ND AVE, New York, NY","10029",40.79253,-73.94067
"971","109 SPICY GOURMET DELI INC","990 AMSTERDAM AVE, New York, NY","10025",40.80237,-73.96436
"972","SULAI MINIMART INC","1737 2ND AVE, New York, NY","10128",40.78038,-73.95026
"973","128 EDGECOMBE DELI CORP","128 EDGECOMBE AVE, New York, NY","10030",40.82083,-73.9448
"974","CLINTON GOURMET CORP","648 10TH AVE, New York, NY","10036",40.76182,-73.99379
"975","BEST SERVICE STATION INC","2161 AMSTERDAM AVE, New York, NY","10032",40.83895,-73.93717
"976","IN & OUT TOBACCO DELI CORP","1020 6TH AVE, New York, NY","10018",40.75231,-73.98556
"977","LOS ALAMOS MEAT & PRODUCES INC","235 E 106TH ST, New York, NY","10029",40.79128,-73.94387
"978","327 GOURMET DELI CORP","327 1ST AVE, New York, NY","10003",40.73444,-73.98039
"979","M & F FOOD CORP","568 W 185TH ST, New York, NY","10033",0,0
"980","ASA DELICATESSEN & GROCERY STORE INC","545 W 125TH ST, New York, NY","10027",40.81471,-73.95726
"981","LA LOMITA MEXICAN DELI CORP","3868 10TH AVE, New York, NY","10034",40.86459,-73.91903
"982","CIBAO FOOD CENTER CORP","2059 7TH AVE, New York, NY","10027",40.80737,-73.94901
"983","CVS ALBANY LLC","636 6TH AVE, New York, NY","10011",40.74041,-73.99407
"984","74 84 WESTSIDE MARKET LLC","74-84 3RD AVE, New York, NY","10003",40.73161,-73.98848
"985","119 A R GROCERY CORP","119 ELLWOOD ST, New York, NY","10040",40.86138,-73.92907
"986","JUANITOS GROCERY CORP","144 SHERMAN AVE, New York, NY","10034",40.86474,-73.92362
"987","SERVICE AMERICA CORPORATION","655 W 34TH ST, New York, NY","10001",40.7566,-74.00377
"988","7TH AVE DELI GROCERY CORP","2417 7TH AVE, New York, NY","10030",40.8191,-73.94073
"989","124 DELI GROCERY INC","124 E BROADWAY, New York, NY","10002",40.71407,-73.99211
"990","MEIR & COMPANY INC","170 AVE A, New York, NY","10009",40.7282,-73.98163
"991","CVS ALBANY LLC","65 5TH AVE, New York, NY","10003",40.68058,-73.97731
"992","C & F MARKET PLACE CORP","120 ESSEX ST, New York, NY","10002",40.6815,-73.88341
"993","STANTON SMOKE & CONVENIENCE INC","100 STANTON ST, New York, NY","10002",40.72137,-73.98792
"994","HSP NYC CORP","21 SAINT MARKS PLACE, New York, NY","10003",40.68265,-73.98155
"995","AVENUE A CLASSIC FOODS INC","115 AVENUE A, New York, NY","10009",40.72637,-73.98365
"996","BURGUNDY & WHITE MARKETS INC","1211 MADISON AVE, New York, NY","10128",40.78159,-73.95788
"997","239 DELI CORP","239 8TH AVE, New York, NY","10011",NA,NA
"998","FIRST AVE & 117TH ST INC","2276 1ST AVE, New York, NY","10035",40.79664,-73.93486
"999","PRAMUKH 227 INC","227 1ST AVE, New York, NY","10003",40.73105,-73.98314
"1000","EMPIRE STATE DELI GROCERY INC","1665 MADISON AVE, New York, NY","10029",40.79655,-73.94697
"1001","K H LEX INC","971 LEXINGTON AVE, New York, NY","10021",40.76927,-73.9627
"1002","WHOLE FOODS MARKET GROUP INC","1551 3RD AVE, New York, NY","10128",40.77947,-73.95339
"1003","CHANG SHUN MARKET INC","57 E BROADWAY, New York, NY","10002",40.7134,-73.99535
"1004","DAINOBU USA INC","498 AVENUE OF AMERICAS, New York, NY","10011",0,0
"1005","844 DELI GROCERY INC","844 AMSTERDAM AVE, New York, NY","10025",40.79752,-73.96822
"1006","2252 5TH AVE FOOD INC","2252 5TH AVE, New York, NY","10037",40.81427,-73.93684
"1007","MERCEDES HOUSE MARKET CORP","550 W 54TH ST, New York, NY","10019",40.76784,-73.99169
"1008","UPTOWN FOOD CENTER CORP","91B PINEHURST AVE, New York, NY","10033",40.85081,-73.93905
"1009","DUANE READE INC","310 E 2ND ST, New York, NY","10009",40.72023,-73.97884
"1010","EL FUTURO DELI CORP","2375 79 2ND AVE, New York, NY","10035",0,0
"1011","MI PAIS SUPERMARKET INC","3361 BROADWAY, New York, NY","10031",40.82086,-73.95472
"1012","ADEN EXPRESS DELI INC","3579A BROADWAY, New York, NY","10031",0,0
"1013","CJ RESTAURANT COMPANY INC","12 E 44TH ST, New York, NY","10017",40.75419,-73.97917
"1014","7 ELEVEN INC","1642 LEXINGTON AVE, New York, NY","10029",40.7909,-73.94757
"1015","AVE D & 8 ST DELI CORP","403 E 8TH ST, New York, NY","10009",40.72379,-73.97602
"1016","RIZQ DELI CORP","1776 AMSTERDAM AVE, New York, NY","10031",40.8271,-73.94631
"1017","LA RUBIA DELI CORP","2085 AMSTERDAM AVE, New York, NY","10032",40.83659,-73.93887
"1018","3RD ST MINI MARKET CORP","23 AVE D, New York, NY","10009",NA,NA
"1019","9 11 DELI CORP","9 W 110TH ST, New York, NY","10026",40.79747,-73.94992
"1020","NABEEL & LAREEN CORP","1974 7TH AVE, New York, NY","10026",40.80519,-73.95126
"1021","181 GERMAN DELI INC","815 W 181ST ST, New York, NY","10033",40.85139,-73.93881
"1022","PRAMUKH 31 INC","31 ST MARKS PL, New York, NY","10003",40.72906,-73.98817
"1023","ALI 2023 DELI & GROCERY LLC","2023 7TH AVE, New York, NY","10027",40.80641,-73.94968
"1024","MIA DELI GROCERY CORP","2085 LEXINGTON AVE, New York, NY","10035",40.80492,-73.93694
"1025","QUICK STOP ON FIRST AVE INC","1293 1ST AVE, New York, NY","10021",40.76631,-73.95742
"1026","SABRINA CONVENIENT STORE INC.","1490 1ST AVE, New York, NY","10075",40.7713,-73.95307
"1027","ALLY'S SMOKES AND MAGAZINES INC","158 W 30TH ST, New York, NY","10001",NA,NA
"1028","GURU DE OAT INC","433 W 34TH ST, New York, NY","10008",40.75429,-73.99772
"1029","J L I FOOD CORP","1607 ST NICHOLAS AVE, New York, NY","10040",0,0
"1030","YORGANIC HEALTH MART INC","1695 1ST AVE, New York, NY","10128",40.77809,-73.94854
"1031","182 5TH AVE RETAIL CORP","182 5TH AVE, New York, NY","10010",40.74135,-73.99012
"1032","105 DELI & GRILL INC","922 AMSTERDAM AVE, New York, NY","10025",40.79989,-73.96619
"1033","CVS ALBANY LLC","5 PENN PLAZA, New York, NY","10001",40.74955,-73.99159
"1034","CVS ALBANY LLC","1172 3RD AVE, New York, NY","10065",40.76732,-73.96246
"1035","GG TRIBECA LLC","366 BROADWAY, New York, NY","10013",40.71749,-74.00337
"1036","T&T MEATS AND PRODUCE INC","505 W 162ND ST, New York, NY","10032",40.83634,-73.94009
"1037","WAI WAH MARKET INC","17 19 CATHERINE ST, New York, NY","10038",0,0
"1038","2567 BROADWAY INC","2567 BROADWAY, New York, NY","10025",40.79495,-73.97177
"1039","JACOB & JACOB DELI CORP","755 9TH AVE, New York, NY","10019",40.76413,-73.98887
"1040","BRADHURST DELI CORP","242 BRADHURST AVE, New York, NY","10039",40.829,-73.93863
"1041","JOCHY CAFE CORP","135 SHERMAN AVE, New York, NY","10034",40.86424,-73.92403
"1042","A & F DELI CORP","3475 BROADWAY, New York, NY","10031",40.82443,-73.95212
"1043","HU & FONG TRADE INC","255 W 36TH ST, New York, NY","10018",40.75326,-73.99145
"1044","O & B RANCH DELI GROCERY CORP","559 W 158TH ST, New York, NY","10032",40.83422,-73.94314
"1045","CENTRAL DELI 1 INC","515 2ND AVE, New York, NY","10016",40.74152,-73.97855
"1046","KING TOWER DELI CORP","100 LENOX AVE, New York, NY","10026",40.8013,-73.94967
"1047","17 FOOD MARKET INC","116 7TH AVE, New York, NY","10011",40.74043,-73.99863
"1048","26 TOBACCO SHOP CORP","26 AVENUE C, New York, NY","10009",40.7214,-73.9807
"1049","HARLEM NATURALLY INC","2053 FREDERICK DOUGLASS BLVD, New York, NY","10026",40.80115,-73.95783
"1050","7 ELEVEN INC","256 W 116TH ST, New York, NY","10026",40.80411,-73.95513
"1051","JIAJIA 99 & UP INC","81 BAYARD ST, New York, NY","10013",40.71567,-73.99879
"1052","VAQUERO DELI GROCERY CORP","234 E 116 ST, New York, NY","10029",40.79709,-73.93878
"1053","DON MARTO MINI MARKET CORP","2143 AMSTERDAM AVE, New York, NY","10032",40.83858,-73.93742
"1054","ST PHILOPATER MARCURIUS INC","856 AMSTERDAM AVE, New York, NY","10025",40.79788,-73.96795
"1055","NOBEL DELI INC","523 GRAND ST, New York, NY","10002",40.7143,-73.98178
"1056","HUDSON GROUP HG RETAIL LLC","PENN STATION 34B AMTRAK LEVEL, New York, NY","10121",0,0
"1057","HUDSON GROUP HG RETAIL LLC","PENN STATION 34B AMTRAK LEVEL, New York, NY","10001",0,0
"1058","MAXDELIVERY 2 LLC","318 326 W 39TH ST, New York, NY","10018",0,0
"1059","HUDSON GROUP HG RETAIL LLC","PENN STATION 34B AMTRAK LEVEL, New York, NY","10001",0,0
"1060","M & W 1 GOURMET DELI CORP","53 VERMILYEA AVE, New York, NY","10034",40.8652,-73.92402
"1061","FM GROCERY CORP","501 W 133RD ST, New York, NY","10027",40.81766,-73.95322
"1062","EMPIRE GOURMET DELI GROCERY CORP","432 2ND AVE, New York, NY","10010",40.73893,-73.98005
"1063","ALLEVA DAIRY INC","188 GRAND ST, New York, NY","10013",40.71949,-73.99709
"1064","DUANE READE INC","122 E 42ND ST, New York, NY","10168",40.6528,-73.93853
"1065","LINDO AMANECER GROCERY CORP","4099 BROADWAY, New York, NY","10032",40.84467,-73.93891
"1066","NEW TRUE BLUE DELI GROCERY CORP","2741 FREDERICK DOUGLASS BLVD, New York, NY","10039",40.82372,-73.94166
"1067","FENG SHENG BABY PRODUCT INC","1322 SAINT NICHOLAS AVE, New York, NY","10033",40.84617,-73.93595
"1068","7 ELEVEN INC","1683 1ST AVE, New York, NY","10128",40.77782,-73.94904
"1069","7 ELEVEN INC","1412 1ST AVE, New York, NY","10021",40.76927,-73.95483
"1070","GREAT VALUE CONVENIENCE INC","926 2ND AVE, New York, NY","10022",40.75424,-73.96847
"1071","876 NEW MARKET CORP","876 6TH AVE, New York, NY","10001",40.74786,-73.98884
"1072","QMART INC","4311 BROADWAY, New York, NY","10033",40.85203,-73.93518
"1073","MID TOWN FARM STAND INC","875 6TH AVE, New York, NY","10001",40.7482,-73.98934
"1074","HANA MART NY CORP","38 W 32ND ST, New York, NY","10001",40.74818,-73.9881
"1075","SUNRISE FOOD & CANDY INC","49 COLUMBIA ST, New York, NY","10002",40.71694,-73.98038
"1076","7 ELEVEN INC","2726 FREDERICK DOUGLAS BLVD, New York, NY","10030",40.82253,-73.94173
"1077","CVS ALBANY LLC","51 ASTOR PL, New York, NY","10003",40.72994,-73.99156
"1078","CVS ALBANY LLC","757 3RD AVE, New York, NY","10017",40.75391,-73.97147
"1079","COLUMBUS GROCERS LLC","941 COLUMBUS AVE, New York, NY","10025",40.79926,-73.96247
"1080","LENZS FOOD & CATERING INC","514 E 20TH ST, New York, NY","10009",0,0
"1081","SHINOLA DELI GROCERY CORP","1979 7TH AVE, New York, NY","10026",40.80486,-73.95078
"1082","HG FOOD MARKET INC","4077 BROADWAY, New York, NY","10032",0,0
"1083","561 STRAIGHT DELI GROCERY INC","561 LENOX AVE, New York, NY","10037",40.81662,-73.93957
"1084","LUCKY CHOICE CONVENIENCE INC","118 W 72ND ST, New York, NY","10023",40.77743,-73.97962
"1085","207 GOURMET DELI CORP","207 HENRY ST, New York, NY","10002",40.71381,-73.98725
"1086","SCARLET & WHITE MARKETS INC","1031 1ST AVE, New York, NY","10022",40.75795,-73.96325
"1087","LAZARO GROCERY STORE CORP","666 9TH AVE, New York, NY","10036",40.76108,-73.99033
"1088","NEW LEXINGTON DELI GROCERY CORP","1693 LEXINGTON AVE, New York, NY","10029",40.79232,-73.94587
"1089","LA BODEGA 193 INC","124 FORT GEORGE AVE, New York, NY","10040",40.85676,-73.92754
"1090","COLUMBIA GOURMET DELI CORP","3905 BROADWAY, New York, NY","10032",40.83802,-73.94218
"1091","BIG APPLE FOOD MARKET CORP","219 E BROADWAY, New York, NY","10002",40.71405,-73.98728
"1092","RAY'S SUPER DELI INC","452 HUDSON ST, New York, NY","10014",40.73133,-74.00659
"1093","RAY'S INC I","201 2ND AVE, New York, NY","10003",40.73149,-73.98598
"1094","TRISHA CONVENIENCE INC","156A DYCKMAN ST, New York, NY","10040",40.86352,-73.92606
"1095","DM CHAUDHARI LLC","311 BROADWAY, New York, NY","10007",40.71562,-74.00545
"1096","243 W 34TH ST RETAIL CORP","243 W 34TH ST, New York, NY","10001",40.7518,-73.99212
"1097","YOURS WHOLESOME FOODS INC","159 ESSEX ST, New York, NY","10002",40.72116,-73.98703
"1098","84TH ST CORNER DELI CORP","1624 2ND AVE, New York, NY","10028",40.77659,-73.95245
"1099","WEST MOBIL ON 8TH INC","63 8TH AVE, New York, NY","10014",0,0
"1100","JENNY FOOD CORP","2026 7TH AVE, New York, NY","10027",40.80663,-73.95024
"1101","CITY PARK CONVENIENT STORE INC","96 BAYARD ST, New York, NY","10013",40.71605,-73.99944
"1102","NEW YORK SMOKE SHOP INC","531 9TH AVE, New York, NY","10018",40.75693,-73.99394
"1103","A&A MEAT & PRODUCE CORP","3815 9TH AVE, New York, NY","10034",40.86203,-73.9181
