"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"206",206,"GREEN APPLE GOURMET","1625","BROADWAY",10019,"Delicatessen","1625, BROADWAY, New York, NY",-73.9844951,40.7613104
"207",207,"STAR LITE DELI","212","WEST   44 STREET",10036,"Delicatessen","212, WEST   44 STREET, New York, NY",-73.98695,40.7575534
"208",208,"TRE SORELLE","61","READE STREET",10007,"Italian","61, READE STREET, New York, NY",-74.0066253,40.7147527
"209",209,"LE PAIN QUOTIDIEN","1399","MADISON AVE",10029,"American","1399, MADISON AVE, New York, NY",NA,NA
"210",210,"TASTY DELI","4020","BROADWAY",10032,"American","4020, BROADWAY, New York, NY",-73.9390248,40.841727
"211",211,"BUDDHA BODAI KOSHER VEGETARIAN RESTAURANT","77","MULBERRY ST",10013,"Vegetarian","77, MULBERRY ST, New York, NY",-73.9992785,40.7163863
"212",212,"BROTHER JIMMY'S BBQ","416","8 AVENUE",10001,"Barbecue","416, 8 AVENUE, New York, NY",-73.9946614,40.7500765
"213",213,"DEAN & DELUCA NEW YORK","632","WEST   28 STREET",10001,"American","632, WEST   28 STREET, New York, NY",-74.0063713,40.7525072
"214",214,"TWO BOOTS PIZZA","2547","BROADWAY",10025,"Pizza","2547, BROADWAY, New York, NY",-73.9724926,40.7943506
"215",215,"OKA SUSHI","1618","MAIDEN LANE",10038,"Japanese","1618, MAIDEN LANE, New York, NY",-77.6873463,43.2236655
"216",216,"RISTORANTE GRIFONE","244","EAST 46 STREET",10017,"Italian","244, EAST 46 STREET, New York, NY",-73.970963,40.7524697
"217",217,"SUSHI AZABU","428","GREENWICH STREET",10013,"Japanese","428, GREENWICH STREET, New York, NY",-74.009975,40.7224209
"218",218,"BARNES & NOBLE CAFE","2289","BROADWAY",10024,"Caf̩/Coffee/Tea","2289, BROADWAY, New York, NY",NA,NA
"219",219,"PRIMAVERA PIZZA & PASTA","1005","2 AVENUE",10022,"Pizza/Italian","1005, 2 AVENUE, New York, NY",-73.9672656,40.7570206
"220",220,"YO GO BAR","2310","1ST AVE",10035,"Ice Cream, Gelato, Yogurt, Ices","2310, 1ST AVE, New York, NY",-73.9339385,40.7975559
"221",221,"IL FORNO/IRON BAR","713","8TH AVENUE",10036,"Pizza/Italian","713, 8TH AVENUE, New York, NY",NA,NA
"222",222,"CLAUDIO PIZZERIA RESTORANTE","598","10TH AVE",10036,"Pizza/Italian","598, 10TH AVE, New York, NY",NA,NA
"223",223,"A TASTE OF SEAFOOD RESTAURANT","2530","FREDERICK DOUGLASS BLVD",10030,"Seafood","2530, FREDERICK DOUGLASS BLVD, New York, NY",-73.9463762,40.8161748
"224",224,"THE PATRIOT SALOON","110","CHAMBERS STREET",10007,"American","110, CHAMBERS STREET, New York, NY",-74.0083224,40.7148487
"225",225,"SUSHI SUSHI","126","MACDOUGAL ST",10012,"Japanese","126, MACDOUGAL ST, New York, NY",NA,NA
"226",226,"COCO & CRU/SWEETWATER SOCIAL","643","BROADWAY",10012,"American","643, BROADWAY, New York, NY",-73.9960189,40.726737
"227",227,"EMPIRE COLOMBUS","193","COLUMBUS AVENUE",10023,"Chinese/Japanese","193, COLUMBUS AVENUE, New York, NY",-73.9800884,40.77527
"228",228,"TIO LUCA","421","MALCOLM X BLVD",10037,"Spanish","421, MALCOLM X BLVD, New York, NY",NA,NA
"229",229,"MCDONALD'S","3410","BROADWAY",10031,"Hamburgers","3410, BROADWAY, New York, NY",NA,NA
"230",230,"NEW BROADWAY PIZZERIA AND COFFEE","4312","BROADWAY",10033,"American","4312, BROADWAY, New York, NY",NA,NA
"231",231,"SOFRITO","679","RIVERSIDE DR",10031,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","679, RIVERSIDE DR, New York, NY",NA,NA
"232",232,"SUBWAY","834","2ND AVE",10017,"Sandwiches","834, 2ND AVE, New York, NY",-73.9708011,40.7513289
"233",233,"BRASSERIE 8 1/2","9","WEST   57 STREET",10019,"French","9, WEST   57 STREET, New York, NY",NA,NA
"234",234,"CHIRPING CHICKEN","72","GRAND CENTRAL TERMINAL",10017,"Chicken","72, GRAND CENTRAL TERMINAL, New York, NY",-73.9772294,40.7527262
"235",235,"MIMOSA","253271","SHERMAN AVENUE",10034,"American","253271, SHERMAN AVENUE, New York, NY",NA,NA
"236",236,"MCDONALD'S","336","EAST   23 STREET",10010,"American","336, EAST   23 STREET, New York, NY",-73.9794773,40.7370237
"237",237,"MOE'S CAFE","209","EAST   23 STREET",10010,"American","209, EAST   23 STREET, New York, NY",NA,NA
"238",238,"PRET A MANGER","342","7 AVENUE",10001,"Sandwiches/Salads/Mixed Buffet","342, 7 AVENUE, New York, NY",-73.993062,40.7481099
"239",239,"FAIR FOLKS","96","WEST HOUSTON STREET",10012,"Caf̩/Coffee/Tea","96, WEST HOUSTON STREET, New York, NY",-74.000102,40.7273519
"240",240,"WHITMAN'S","406","EAST    9 STREET",10009,"American","406, EAST    9 STREET, New York, NY",NA,NA
"241",241,"DUNKIN' DONUTS, BASKIN ROBBINS","323","W 42ND ST",10036,"Donuts","323, W 42ND ST, New York, NY",NA,NA
"242",242,"BIDDY'S PUB","301","EAST   91 STREET",10128,"American","301, EAST   91 STREET, New York, NY",-73.9489781,40.7810144
"243",243,"JACK'S STIR BREW COFFEE","10","DOWNING STREET",10014,"Caf̩/Coffee/Tea","10, DOWNING STREET, New York, NY",-74.0027905,40.7292224
"244",244,"TACO BELL, PIZZA HUT EXPRESS","18","EAST   14 STREET",10003,"Pizza","18, EAST   14 STREET, New York, NY",-73.992855,40.73529
"245",245,"ETHOS GALLERY","905","1 AVENUE",10022,"Greek","905, 1 AVENUE, New York, NY",NA,NA
"246",246,"THE VILLAGE TAVERN","46","BEDFORD STREET",10014,"American","46, BEDFORD STREET, New York, NY",-74.0041563,40.730584
"247",247,"CITY SANDWICH","649","9 AVENUE",10036,"Sandwiches/Salads/Mixed Buffet","649, 9 AVENUE, New York, NY",-73.9913016,40.7607231
"248",248,"NEW KIM TUONG RESTAURANT","83","CHRYSTIE STREET",10002,"Chinese","83, CHRYSTIE STREET, New York, NY",-73.9945158,40.7174484
"249",249,"SAPPHIRE 39","20","W 39TH ST",10018,"Other","20, W 39TH ST, New York, NY",-73.9835424,40.7518647
"250",250,"THE MANHATTAN AT TIMES SQUARE","790","7TH AVE",10019,"Caf̩/Coffee/Tea","790, 7TH AVE, New York, NY",-73.9828534,40.762081
"251",251,"CASA APICII","62","W 9TH ST",10011,"Italian","62, W 9TH ST, New York, NY",-73.9987276,40.7338395
"252",252,"MADISON & VINE","299","MADISON AVENUE",10017,"American","299, MADISON AVENUE, New York, NY",-73.979434,40.7521259
"253",253,"COCORON","37","KENMARE STREET",10012,"Japanese","37, KENMARE STREET, New York, NY",-73.9952545,40.7209168
"254",254,"MIKE'S NOODLE HOUSE","80","NASSAU STREET",10038,"Asian","80, NASSAU STREET, New York, NY",-74.0079555,40.7098525
"255",255,"THE BEAN","54","2ND AVE",10003,"Caf̩/Coffee/Tea","54, 2ND AVE, New York, NY",-73.9895454,40.7255871
"256",256,"JEBON","15","ST MARKS PLACE",10003,"Asian","15, ST MARKS PLACE, New York, NY",NA,NA
"257",257,"CHEN'S EXPRESS KITCHEN","223","E 14TH ST",10003,"Chinese","223, E 14TH ST, New York, NY",-73.9860435,40.733166
"258",258,"SEAMSTRESS","339","EAST   75 STREET",10021,"American","339, EAST   75 STREET, New York, NY",NA,NA
"259",259,"GAEL PUB","1465","3 AVENUE",10028,"American","1465, 3 AVENUE, New York, NY",NA,NA
"260",260,"SAUSAGE BOSS","4","PENN PLZ",10121,"Sandwiches","4, PENN PLZ, New York, NY",NA,NA
"261",261,"CACHAPAS Y MAS","107","DYCKMAN STREET",10040,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","107, DYCKMAN STREET, New York, NY",NA,NA
"262",262,"EAST NOODLE VILLAGE","85","CHRYSTIE ST",10002,"Chinese","85, CHRYSTIE ST, New York, NY",NA,NA
"263",263,"LORENZO & MARIA'S","1418","THIRD AVENUE",10028,"Continental","1418, THIRD AVENUE, New York, NY",-73.9568502,40.7753401
"264",264,"NEW ASIA","666","AMSTERDAM AVENUE",10025,"Chinese","666, AMSTERDAM AVENUE, New York, NY",-73.9722245,40.7919062
"265",265,"NEW KAM LAI RESTAURANT","890","AMSTERDAM AVENUE",10025,"Chinese","890, AMSTERDAM AVENUE, New York, NY",-73.9671805,40.7988096
"266",266,"SZECHUAN GOURMET","242","WEST   56 STREET",10019,"Chinese","242, WEST   56 STREET, New York, NY",-73.9829817,40.7656618
"267",267,"LOCKSMITH WINE & BURGER BAR","4463","BROADWAY",10040,"American","4463, BROADWAY, New York, NY",-73.9325659,40.8573807
"268",268,"NANOOSH","173","MADISON AVENUE",10016,"Mediterranean","173, MADISON AVENUE, New York, NY",NA,NA
"269",269,NA,"37","W 43RD ST",10036,"Other","37, W 43RD ST, New York, NY",-73.9820105,40.7552345
"270",270,"CAFE BEYOND","620","6 AVENUE",10011,"American","620, 6 AVENUE, New York, NY",-73.9939648,40.7398156
"271",271,"FOOD KING CHINESE RESTAURANT","56","MARKET STREET",10002,"Chinese","56, MARKET STREET, New York, NY",-73.9940398,40.7117387
"272",272,"FIKA","1331","LEXINGTON AVE",10128,"Caf̩/Coffee/Tea","1331, LEXINGTON AVE, New York, NY",-73.9541393,40.7811047
"273",273,"HYATT HOUSE NEW YORK/ CHELSEA","815","AVENUE OF THE AMERICAS",10001,"American","815, AVENUE OF THE AMERICAS, New York, NY",-73.9906703,40.7462663
"274",274,"MAMMA'S FAMOUS PIZZA & BURGERS","2345","BROADWAY",10024,"Pizza","2345, BROADWAY, New York, NY",NA,NA
"275",275,"KARAOKE DUET 48","304","EAST   48 STREET",10017,"American","304, EAST   48 STREET, New York, NY",NA,NA
"276",276,"ECCO RESTAURANT","124","CHAMBERS STREET",10007,"Italian","124, CHAMBERS STREET, New York, NY",-74.0088274,40.715152
"277",277,"RYAN MAGUIRE'S BAR & RESTAURANT","28","CLIFF STREET",10038,"American","28, CLIFF STREET, New York, NY",-74.0050629,40.7080137
"278",278,"STREETBIRD","2149","FREDERICK DOUGLASS BOULEVARD",10026,"American","2149, FREDERICK DOUGLASS BOULEVARD, New York, NY",-73.9557515,40.8043626
"279",279,"THREE GUY'S RESTAURANT","960","MADISON AVENUE",10021,"American","960, MADISON AVENUE, New York, NY",NA,NA
"280",280,"THE CRAFTSMAN","3155","BROADWAY",10027,"American","3155, BROADWAY, New York, NY",-73.959471,40.8146844
"281",281,"MEE'S NOODLE","930","2ND AVE",10022,"Chinese","930, 2ND AVE, New York, NY",-73.968458,40.754396
"282",282,"DELIS 48","48","W 48 STREET",10036,"American","48, W 48 STREET, New York, NY",-73.9804088,40.7579903
"283",283,"EL PASO TAQUERIA","1643","LEXINGTON AVENUE",10029,"Mexican","1643, LEXINGTON AVENUE, New York, NY",-73.9471185,40.7906789
"284",284,"ELSEWHERE ESPRESSO","335","EAST    6 STREET",10003,"Caf̩/Coffee/Tea","335, EAST    6 STREET, New York, NY",-73.9867907,40.7268952
"285",285,"53RD GOURMET DELI","1301","AVE OF TH AMER",10019,"American","1301, AVE OF TH AMER, New York, NY",NA,NA
"286",286,"CHIKALICIOUS DESSERT BAR","203","EAST   10 STREET",10003,"Other","203, EAST   10 STREET, New York, NY",-73.9863147,40.7297224
"287",287,"OTTO'S SHRUNKEN HEAD","538","EAST   14 STREET",10009,"American","538, EAST   14 STREET, New York, NY",-73.9787559,40.7293456
"288",288,"2BEANS","817","AVENUE OF THE AMERICAS",10001,"Caf̩/Coffee/Tea","817, AVENUE OF THE AMERICAS, New York, NY",-73.9904049,40.7462146
"289",289,"BUDEPEST CAFE","1631","2 AVENUE",10028,"Eastern European","1631, 2 AVENUE, New York, NY",NA,NA
"290",290,"MOONCAKE FOODS","28","WATTS STREET",10013,"Asian","28, WATTS STREET, New York, NY",-74.004247,40.7236143
"291",291,"NEW RANCHITO","924","AMSTERDAM AVENUE",10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","924, AMSTERDAM AVENUE, New York, NY",-73.9664505,40.800023
"292",292,"MCDONALDS RESTAURANT","18","E 42ND ST",10017,"American","18, E 42ND ST, New York, NY",NA,NA
"293",293,"MCDONALD'S","145","EAST  125 STREET",10035,"Hamburgers","145, EAST  125 STREET, New York, NY",-73.9370804,40.8044996
"294",294,"CAFE ONE","1619","AMSTERDAM AVENUE",10031,"American","1619, AMSTERDAM AVENUE, New York, NY",-73.9496335,40.822114
"295",295,"RADIANCE","208","EAST   50 STREET",10022,"Chinese","208, EAST   50 STREET, New York, NY",NA,NA
"296",296,"RIDGEWAY DINER","664","6 AVENUE",10010,"American","664, 6 AVENUE, New York, NY",-73.9937119,40.7412453
"297",297,"KINGSLEY","190","AVENUE B",10009,"American","190, AVENUE B, New York, NY",-73.9793069,40.7279952
"298",298,"BITE","211","EAST   14 STREET",10003,"Mediterranean","211, EAST   14 STREET, New York, NY",-73.986148,40.7331747
"299",299,"PIZZA PLUS","2253","3RD AVE",10035,"Pizza","2253, 3RD AVE, New York, NY",NA,NA
"300",300,"GOLDEN CITY","2545","AMSTERDAM AVENUE",10033,"Chinese","2545, AMSTERDAM AVENUE, New York, NY",NA,NA
"301",301,"LANDMARK TAVERN","626","11 AVENUE",10036,"Irish","626, 11 AVENUE, New York, NY",-73.9962025,40.763126
"302",302,"ROOM MATE GRACE HOTEL","125","WEST   45 STREET",10036,"American","125, WEST   45 STREET, New York, NY",NA,NA
"303",303,"LUNCH BOX","886","9 AVENUE",10019,"American","886, 9 AVENUE, New York, NY",-73.985224,40.7681655
"304",304,"STITCH BAR","247","WEST   37 STREET",10018,"American","247, WEST   37 STREET, New York, NY",NA,NA
"305",305,"MAISON KAYSER","400","5TH AVE",10018,"French","400, 5TH AVE, New York, NY",-73.9837835,40.7500752
"306",306,"Little Gio's Pizza","26","1ST AVE",10009,"Pizza","26, 1ST AVE, New York, NY",-73.9877463,40.7236857
"307",307,"SCHILLING","109","WASHINGTON ST",10006,"Eastern European","109, WASHINGTON ST, New York, NY",-74.0139689,40.7085801
"308",308,"EL GRAN VALLE IV RESTAURANT","1944","AMSTERDAM AVE",10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1944, AMSTERDAM AVE, New York, NY",-73.942514,40.8326131
"309",309,"PJ BERNSTEIN DELI & RESTAURANT","1215","THIRD AVENUE",10021,"Delicatessen","1215, THIRD AVENUE, New York, NY",-73.9612178,40.7684788
"310",310,"VERLAINE","110","RIVINGTON STREET",10002,"Tapas","110, RIVINGTON STREET, New York, NY",-73.9878008,40.7200492
"311",311,"LUCKY STRIKE","59","GRAND ST",10013,"American","59, GRAND ST, New York, NY",NA,NA
"312",312,"DANNY'S DELI","224","WEST   47 STREET",10036,"Delicatessen","224, WEST   47 STREET, New York, NY",NA,NA
"313",313,"FALUCKA","162","BLEECKER STREET",10012,"American","162, BLEECKER STREET, New York, NY",NA,NA
"314",314,"DANIELA'S TRATTORIA","728","8 AVENUE",10036,"Italian","728, 8 AVENUE, New York, NY",NA,NA
"315",315,"BAR VELOCE","146","WEST HOUSTON STREET",10012,"Tapas","146, WEST HOUSTON STREET, New York, NY",-74.0018494,40.7281815
"316",316,"OLD HOMESTEAD","56","9 AVENUE",10011,"American","56, 9 AVENUE, New York, NY",-74.0046957,40.7411717
"317",317,"JACKS COFFEE","425","WEST   13 STREET",10014,"Caf̩/Coffee/Tea","425, WEST   13 STREET, New York, NY",NA,NA
"318",318,"MISSION CHINESE FOOD","171","E BROADWAY",10002,"Chinese","171, E BROADWAY, New York, NY",-73.9896885,40.7139085
"319",319,"E'S BAR","511","AMSTERDAM AVE",10024,"American","511, AMSTERDAM AVE, New York, NY",-73.9754501,40.7866465
"320",320,"DESTINY/NORTH RIVER LOBSTER","PIER 83","@ WEST 43 STREET",10036,"American","PIER 83, @ WEST 43 STREET, New York, NY",-74.0014785,40.7627646
"321",321,"DAILY BAGEL","1111","1ST AVE",10065,"American","1111, 1ST AVE, New York, NY",NA,NA
"322",322,"PARLOR STEAK AND FISH","1600","3 AVENUE",10128,"Steak","1600, 3 AVENUE, New York, NY",-73.9524453,40.7813704
"323",323,"THREE DECKER RESTAURANT","1746","2 AVENUE",10128,"American","1746, 2 AVENUE, New York, NY",-73.9492533,40.7808636
"324",324,"O'HARA'S","120","CEDAR STREET",10006,"American","120, CEDAR STREET, New York, NY",-74.0127065,40.7095408
"325",325,"CHINA XIANG","360","W 42ND ST",10036,"Asian","360, W 42ND ST, New York, NY",NA,NA
"326",326,"BOHEMIAN","321","EAST   73 STREET",10021,"American","321, EAST   73 STREET, New York, NY",-73.9564804,40.7690811
"327",327,"PEE DEE STEAK","2006","3 AVENUE",10029,"American","2006, 3 AVENUE, New York, NY",NA,NA
"328",328,"SAXON & PAROLE","316","BOWERY",10012,"American","316, BOWERY, New York, NY",-73.9925297,40.7251995
"329",329,"HUNAN PARK","721","COLUMBUS AVE",10025,"Chinese","721, COLUMBUS AVE, New York, NY",-73.9675988,40.7922086
"330",330,"AMY'S BREAD","672","9 AVENUE",10036,"Bakery","672, 9 AVENUE, New York, NY",-73.9902341,40.7611987
"331",331,"THE KITCHEN SINK","88","2 AVENUE",10003,"American","88, 2 AVENUE, New York, NY",-73.9886272,40.7268083
"332",332,"AU JUS","1762","1ST AVE",10128,"Greek","1762, 1ST AVE, New York, NY",-73.9465966,40.7802574
"333",333,"RED EYE COFFEE","423","9TH AVE",10001,"Caf̩/Coffee/Tea","423, 9TH AVE, New York, NY",-73.9968223,40.7533148
"334",334,"STARBUCKS","124","8 AVENUE",10011,"Caf̩/Coffee/Tea","124, 8 AVENUE, New York, NY",NA,NA
"335",335,"TSION CAFE & BAKERY","763","SAINT NICHOLAS AVE",10031,"Ethiopian","763, SAINT NICHOLAS AVE, New York, NY",-73.9435021,40.8263367
"336",336,"FRANCOIS PAYARD BAKERY","116","WEST HOUSTON STREET",10012,"Bakery","116, WEST HOUSTON STREET, New York, NY",NA,NA
"337",337,"LEXLER DELI","405","LEXINGTON AVENUE",10174,"Sandwiches/Salads/Mixed Buffet","405, LEXINGTON AVENUE, New York, NY",-73.9753825,40.7516715
"338",338,"WHISKEY TAVERN","79","BAXTER STREET",10013,"American","79, BAXTER STREET, New York, NY",NA,NA
"339",339,"COPPOLA'S","378","3 AVENUE",10016,"Italian","378, 3 AVENUE, New York, NY",-73.9815567,40.7416725
"340",340,"ABA TURKISH RESTAURANT","325","WEST   57 STREET",10019,"Turkish","325, WEST   57 STREET, New York, NY",-73.984036,40.7674578
"341",341,"FOUR POINTS SHERATON","326","WEST   40 STREET",10018,"American","326, WEST   40 STREET, New York, NY",-73.992346,40.7564042
"342",342,"NARE SUSHI","115","E 57TH ST",10022,"Japanese","115, E 57TH ST, New York, NY",-73.9700033,40.7614086
"343",343,"SHINBASHI JAPANESE RESTAURANT","7","EAST 48 STREET",10017,"Japanese","7, EAST 48 STREET, New York, NY",-73.977288,40.757112
"344",344,"THE PIZZA PUB / AMPERSAND","294","3 AVENUE",10010,"Pizza","294, 3 AVENUE, New York, NY",NA,NA
"345",345,"FUEL GRILL AND JUICE BAR","683","9TH AVE",10036,"American","683, 9TH AVE, New York, NY",-73.9904405,40.7618298
"346",346,"59 CHINA","59","NASSAU ST",10038,"Chinese","59, NASSAU ST, New York, NY",-74.0088627,40.7092384
"347",347,"FAHR FRESH AND HOT PIZZA","117","ORCHARD ST",10002,"Pizza","117, ORCHARD ST, New York, NY",-73.9897277,40.7193287
"348",348,"CHINA STAR","145","1ST AVE",10003,"Chinese","145, 1ST AVE, New York, NY",-73.9852297,40.7282181
"349",349,"THE WARREN","131","CHRISTOPHER ST",10014,"American","131, CHRISTOPHER ST, New York, NY",-74.0067516,40.7331756
"350",350,"LEO'S BAGELS","3","HANOVER SQUARE",10004,"Bagels/Pretzels","3, HANOVER SQUARE, New York, NY",-74.0096537,40.7049944
"351",351,"MONTEBELLO RESTAURANT","120","EAST   56 STREET",10022,"Italian","120, EAST   56 STREET, New York, NY",NA,NA
"352",352,"THE WING SOHO","52","MERCER ST",10013,"American","52, MERCER ST, New York, NY",-74.0007864,40.7216962
"353",353,"PORTO BELLO RESTAURANT","208","THOMPSON STREET",10012,"Italian","208, THOMPSON STREET, New York, NY",NA,NA
"354",354,"JAVA GIRL","348","EAST   66 STREET",10065,"Caf̩/Coffee/Tea","348, EAST   66 STREET, New York, NY",-73.9593698,40.7641412
"355",355,"FLUFFY'S CAFE & PIZZERIA","370","W 58TH ST",10019,"American","370, W 58TH ST, New York, NY",-73.985096,40.7683543
"356",356,"SAIKAI","24","GREENWICH AVE",10011,"Japanese","24, GREENWICH AVE, New York, NY",-73.9998638,40.7349369
"357",357,"SAL AND CARMINE PIZZA","2671","BROADWAY",10025,"Pizza","2671, BROADWAY, New York, NY",-73.969439,40.7983829
"358",358,"HARDING'S","32","EAST 21 STREET",10010,"American","32, EAST 21 STREET, New York, NY",-73.9887163,40.7393229
"359",359,"K RICO","772","9TH AVE",10019,"American","772, 9TH AVE, New York, NY",-73.987923,40.764324
"360",360,"DUNKIN' DONUTS","127","EAST   23 STREET",10010,"Donuts","127, EAST   23 STREET, New York, NY",-73.9849772,40.7398225
"361",361,"THE ROXY HOTEL","32","WHITE STREET",10013,"American","32, WHITE STREET, New York, NY",-74.0048437,40.7188563
"362",362,"ESSEX","120","ESSEX STREET",10002,"American","120, ESSEX STREET, New York, NY",NA,NA
"363",363,"FLAME","100","W 82ND ST",10024,"Japanese","100, W 82ND ST, New York, NY",NA,NA
"364",364,"LUIGI PIZZA","304","8 AVENUE",10001,"Pizza","304, 8 AVENUE, New York, NY",-73.9970289,40.7466472
"365",365,"HANAMIZUKI CAFE","143","W 29TH ST",10001,"Japanese","143, W 29TH ST, New York, NY",-73.9916115,40.7475386
"366",366,"WOK CITY","153-155","AMSTERDAM AVE",10023,"Chinese","153-155, AMSTERDAM AVE, New York, NY",-73.9839544,40.775318
"367",367,"CRANBERRY CAFE","115","WEST   45 STREET",10036,"American","115, WEST   45 STREET, New York, NY",-73.983591,40.7572489
"368",368,"TOLOACHE","166","EAST   82 STREET",10028,"Mexican","166, EAST   82 STREET, New York, NY",-73.9567618,40.7763912
"369",369,"BLONDIES","212","WEST   79 STREET",10024,"American","212, WEST   79 STREET, New York, NY",-73.9791577,40.7832098
"370",370,"YUMMY SUSHI","30","ROCKFEELLER PLAZA",10020,"Japanese","30, ROCKFEELLER PLAZA, New York, NY",NA,NA
"371",371,"SPACE IBIZA NY","637","W 50TH ST",10019,"American","637, W 50TH ST, New York, NY",NA,NA
"372",372,"SONS OF THUNDER","204","E 38TH ST",10016,"American","204, E 38TH ST, New York, NY",-73.9758633,40.7478892
"373",373,"FIKA","555","6TH AVE",10011,"Caf̩/Coffee/Tea","555, 6TH AVE, New York, NY",-73.996455,40.738517
"374",374,"AMARANTH","21","EAST   62 STREET",10065,"French","21, EAST   62 STREET, New York, NY",-73.9703075,40.7657781
"375",375,"TERRACE FISH & CHIPS","77","PEARL STREET",10004,"Seafood","77, PEARL STREET, New York, NY",NA,NA
"376",376,"EL MONDAY'S","32","E 130TH ST",10037,"Soul Food","32, E 130TH ST, New York, NY",NA,NA
"377",377,"ARTHUR'S TAVERN","57","GROVE STREET",10014,"American","57, GROVE STREET, New York, NY",-74.0034562,40.7331972
"378",378,"CITY DINER","2441","BROADWAY",10024,"American","2441, BROADWAY, New York, NY",-73.9748245,40.7911059
