"","X.1","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"4872",6908,6908,"DARYL ROTH THEATRE","101","EAST 15TH STREET",10003,"American","101, EAST 15TH STREET, New York, NY",-73.9893848,40.7352749
"4873",6909,6909,"GLASS HOUSE TAVERN","252","WEST   47 STREET",10036,"American","252, WEST   47 STREET, New York, NY",-73.986698,40.759833
"4874",6910,6910,"ALBION","575","2ND AVE",10016,"Armenian","575, 2ND AVE, New York, NY",-73.9772981,40.743355
"4875",6911,6911,"DUNKIN' DONUTS/BR EXPRESS","2103","FREDERICK DOUGLASS BLVD",10026,"Donuts","2103, FREDERICK DOUGLASS BLVD, New York, NY",-73.9568077,40.8029705
"4876",6912,6912,"BELASCO THEATRE","111","WEST   44 STREET",10036,"American","111, WEST   44 STREET, New York, NY",-73.9841123,40.7566548
"4877",6913,6913,"LE RIVAGE","340","WEST   46 STREET",10036,"French","340, WEST   46 STREET, New York, NY",-73.9895454,40.760252
"4878",6914,6914,"DIM SUM PALACE","334","W 46TH ST",10036,"Asian","334, W 46TH ST, New York, NY",-73.9893503,40.7601954
"4879",6915,6915,"YAKINIKU FUTAGO","37","W 17TH ST",10011,"Japanese","37, W 17TH ST, New York, NY",-73.9940906,40.7388959
"4880",6916,6916,"LENWICH","2567","BROADWAY",10025,"Sandwiches","2567, BROADWAY, New York, NY",-73.9718506,40.7950807
"4881",6917,6917,"JOE & THE JUICE LEXINGTON","993","LEXINGTON AVE",10021,"Caf̩/Coffee/Tea","993, LEXINGTON AVE, New York, NY",-73.962345,40.7699584
"4882",6919,6919,"Boqueria","53","WEST   19 STREET",10011,"Spanish","53, WEST   19 STREET, New York, NY",-73.9937234,40.7402721
"4883",6920,6920,"THE UNION LEAGUE CLUB","38","EAST   37 STREET",10016,"American","38, EAST   37 STREET, New York, NY",-73.9805695,40.7489242
"4884",6921,6921,"LEXINGTON RESTAURANT","1863","LEXINGTON AVENUE",10029,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1863, LEXINGTON AVENUE, New York, NY",-73.9417902,40.7982627
"4885",6922,6922,"EDGAR'S CAFE","650","AMSTERDAM AVE",10025,"Caf̩/Coffee/Tea","650, AMSTERDAM AVE, New York, NY",-73.9726033,40.7913719
"4886",6923,6923,"OLYMPIC FLAME DINER","200","WEST   60 STREET",10023,"American","200, WEST   60 STREET, New York, NY",-73.987724,40.7710018
"4887",6924,6924,"PAULANER BRAUHAUS","265-267","BOWERY",10002,"German","265-267, BOWERY, New York, NY",-73.9925297,40.7235005
"4888",6925,6925,"HIDDEN CITY CAFE","145","EAST   23 STREET",10010,"American","145, EAST   23 STREET, New York, NY",-73.984164,40.7395281
"4889",6926,6926,"HAKKASAN","311","WEST   43 STREET",10036,"Chinese","311, WEST   43 STREET, New York, NY",-73.9900011,40.7584285
"4890",6927,6927,"COLLAGE BISTRO & BAR","342","WEST   40 STREET",10018,"American","342, WEST   40 STREET, New York, NY",-73.9928511,40.7566302
"4891",6928,6928,"SHADES OF GREEN","125","EAST   15 STREET",10003,"American","125, EAST   15 STREET, New York, NY",-73.9877731,40.7346269
"4892",6929,6929,"FAIRFAX","234","W 4TH ST",10014,"American","234, W 4TH ST, New York, NY",-74.0032389,40.734322
"4893",6932,6932,"SENYA","109","1ST AVE",10003,"Japanese","109, 1ST AVE, New York, NY",-73.986148,40.7268812
"4894",6933,6933,"PRESSED JUICERY","100","MAIDEN LN",10038,"Juice, Smoothies, Fruit Salads","100, MAIDEN LN, New York, NY",-74.0071976,40.7066745
"4895",6936,6936,"AKI 39 JAPANESE CUISINE","216","EAST 39 STREET",10016,"Japanese","216, EAST 39 STREET, New York, NY",-73.975209,40.7483656
"4896",6937,6937,"HONEYBRAINS","372","LAFAYETTE ST",10012,"American","372, LAFAYETTE ST, New York, NY",-73.9940447,40.7271134
"4897",6938,6938,"BIG BAR","73","EAST    7 STREET",10003,"American","73, EAST    7 STREET, New York, NY",-73.9865702,40.7275014
"4898",6939,6939,"CANTINA ROOFTOP","605","WEST   48 STREET",10036,"American","605, WEST   48 STREET, New York, NY",-73.995986,40.765076
"4899",6943,6943,"BECKETT'S","81","PEARL STREET",10004,"American","81, PEARL STREET, New York, NY",-74.0103423,40.7041262
"4900",6944,6944,"LE PAIN QUOTIDIEN","2","RIVER TERRACE",10282,"American","2, RIVER TERRACE, New York, NY",-74.0163485,40.7155089
"4901",6946,6946,"SAATCHI & SAATCHI","375","HUDSON STREET",10014,"American","375, HUDSON STREET, New York, NY",-74.0074282,40.7285513
"4902",6947,6947,"SIGIRI NY","91","1ST AVE",10003,"Bangladeshi","91, 1ST AVE, New York, NY",-73.9865612,40.7262062
"4903",6948,6948,"WOORIJIP","12","WEST   32 STREET",10001,"Korean","12, WEST   32 STREET, New York, NY",-73.9865695,40.7473605
"4904",6949,6949,"GUYERS","286","COLUMBUS AVE",10023,"American","286, COLUMBUS AVE, New York, NY",-73.9782259,40.7785377
"4905",6950,6950,"THE PICNIC BASKET","65","W 37TH ST",10018,"Sandwiches","65, W 37TH ST, New York, NY",-73.9859184,40.7517098
"4906",6951,6951,"PAUL'S RESTAURANT","22","WEST   34 STREET",10001,"American","22, WEST   34 STREET, New York, NY",-73.9864111,40.7489334
"4907",6953,6953,"CAVATAPPO GRILL","1712","FIRST AVENUE",10128,"Italian","1712, FIRST AVENUE, New York, NY",-73.9478306,40.778485
"4908",6954,6954,"777 THEATER BAR","777","8TH AVE",10036,"American","777, 8TH AVE, New York, NY",-73.9875483,40.7607983
"4909",6955,6955,"WOLF AND LAMB","10","EAST   48 STREET",10017,"Steak","10, EAST   48 STREET, New York, NY",-73.9773755,40.7568284
"4910",6956,6956,"RIU PLAZA NEW YORK TIMES SQUARE HOTEL","305","W 46TH ST",10036,"American","305, W 46TH ST, New York, NY",-73.9883114,40.7601441
"4911",6957,6957,"DY JUICE BAR","24","VESTRY ST",10013,"Juice, Smoothies, Fruit Salads","24, VESTRY ST, New York, NY",-74.0077873,40.7227634
"4912",6958,6958,"PLAYWRIGHT CELTIC PUB","202","WEST   49 STREET",10019,"Irish","202, WEST   49 STREET, New York, NY",-73.98416,40.760478
"4913",6959,6959,"MANHATTAN ESPRESSO","146","EAST   49 STREET",10017,"Caf̩/Coffee/Tea","146, EAST   49 STREET, New York, NY",-73.9721442,40.7553501
"4914",6960,6960,"DUNKIN' DONUTS","1391","MADISON AVENUE",10029,"Donuts","1391, MADISON AVENUE, New York, NY",-73.9535703,40.7875281
"4915",6961,6961,"LA MIRABELLE RESTAURANT","102","WEST   86 STREET",10024,"French","102, WEST   86 STREET, New York, NY",-73.9726148,40.7863498
"4916",6962,6962,"DAWAT","210","EAST   58 STREET",10022,"Indian","210, EAST   58 STREET, New York, NY",-73.9664276,40.7604227
"4917",6963,6963,"CUSTOM FUEL PIZZA","2288","FREDERICK DOUGLASS BLVD",10027,"Pizza","2288, FREDERICK DOUGLASS BLVD, New York, NY",-73.9518942,40.8086333
"4918",6964,6964,"MY PIE","690","LEXINGTON AVE",10022,"Pizza","690, LEXINGTON AVE, New York, NY",-73.9695477,40.7606993
"4919",6965,6965,"BAR CATALINA","675","9TH AVE",10036,"Mediterranean","675, 9TH AVE, New York, NY",-73.9907253,40.7614549
"4920",6966,6966,"DAHLIA'S FINE MEXICAN CUISINE","353","GREENWICH ST",10013,"Mexican","353, GREENWICH ST, New York, NY",-74.010138,40.7186421
"4921",6967,6967,"KEENS STEAKHOUSE","72","WEST 36th STREET",10018,"Steak","72, WEST 36th STREET, New York, NY",-73.9864693,40.7506687
"4922",6968,6968,"TINA'S CUBAN CUISINE","179","MADISON AVENUE",10016,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","179, MADISON AVENUE, New York, NY",-73.9828882,40.7473814
"4923",6969,6969,"CHINA KING","2026","LEXINGTON AVENUE",10035,"Chinese","2026, LEXINGTON AVENUE, New York, NY",-73.938485,40.8032931
"4924",6970,6970,"WONDER FRIED CHICKEN","21","LENOX AVE",10026,"Chicken","21, LENOX AVE, New York, NY",-73.9521316,40.7991043
"4925",6971,6971,"NEW LEAF","1","MARGARET CORBIN DR",10040,"American","1, MARGARET CORBIN DR, New York, NY",-73.9327903,40.8608259
"4926",6972,6972,"YUKA RESTAURANT","1557","2ND AVE",10028,"Japanese","1557, 2ND AVE, New York, NY",-73.9544313,40.7746227
"4927",6973,6973,"CAFE BLERIOT","226","E 83RD ST",10028,"Caf̩/Coffee/Tea","226, E 83RD ST, New York, NY",-73.9544199,40.7762124
"4928",6975,6975,"CHIPOTLE MEXICAN GRILL","805","COLUMBUS AVE",10025,"Mexican","805, COLUMBUS AVE, New York, NY",-73.9656011,40.7949468
"4929",6976,6976,"GREEK EATS","1229","1ST AVE",10065,"Greek","1229, 1ST AVE, New York, NY",-73.9588179,40.7643428
"4930",6978,6978,"NIRVANA","346","LEXINGTON AVENUE",10016,"Indian","346, LEXINGTON AVENUE, New York, NY",-73.9773326,40.7499891
"4931",6979,6979,"SUBWAY","2165","FREDERICK DOUGLASS BLVD",10026,"Sandwiches/Salads/Mixed Buffet","2165, FREDERICK DOUGLASS BLVD, New York, NY",-73.9553521,40.8049277
"4932",6980,6980,"PONCHE TAQUERIA","420","WEST   49 STREET",10019,"Mexican","420, WEST   49 STREET, New York, NY",-73.9904981,40.7631367
"4933",6981,6981,"ANDIAMO CAFE","1326","SAINT NICHOLAS AVENUE",10033,"Spanish","1326, SAINT NICHOLAS AVENUE, New York, NY",-73.93566,40.8462857
"4934",6982,6982,"HILL AND DALE","115","ALLEN STREET",10002,"American","115, ALLEN STREET, New York, NY",-73.9906014,40.719597
"4935",6983,6983,"NUM PANG SANDWICH SHOP","140","EAST   41 STREET",10017,"Sandwiches","140, EAST   41 STREET, New York, NY",-73.9761388,40.7503599
"4936",6984,6984,"PIPPALI","129","E 27TH ST",10016,"Indian","129, E 27TH ST, New York, NY",-73.9833014,40.7423448
"4937",6985,6985,"ELLARY'S GREENS","33","CARMINE STREET",10014,"Californian","33, CARMINE STREET, New York, NY",-74.0032496,40.7302914
"4938",6986,6986,"MAMMA MIA PIZZA","1760","1ST AVENUE",10128,"Pizza","1760, 1ST AVENUE, New York, NY",-73.9467052,40.7802065
"4939",6987,6987,"VYNL","756","9TH AVE",10019,"American","756, 9TH AVE, New York, NY",-73.9882743,40.7639038
"4940",6988,6988,"ROAST KITCHEN","740","7TH AVE",10019,"American","740, 7TH AVE, New York, NY",-73.9840731,40.7604708
"4941",6989,6989,"KOPITIAM","51B","CANAL ST",10002,"Other","51B, CANAL ST, New York, NY",-73.9916147,40.7149446
"4942",6990,6990,"ASIAN 83","1605","2ND AVE",10028,"Chinese","1605, 2ND AVE, New York, NY",-73.9531864,40.7762324
"4943",6991,6991,"SOPHIES CUBAN CUISINE","401","E 68TH ST",10065,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","401, E 68TH ST, New York, NY",-73.9573573,40.7652215
"4944",6993,6993,"LE PAIN QUOTIDIEN","NKA","CENTRAL PARK",10023,"French","NKA, CENTRAL PARK, New York, NY",-73.9653551,40.7828647
"4945",6994,6994,"KOME WAZA","40","WATER ST",10004,"Japanese","40, WATER ST, New York, NY",-74.0102505,40.7035338
"4946",6995,6995,"POKE FUN","334","W 37TH ST",10018,"Hawaiian","334, W 37TH ST, New York, NY",-73.9938152,40.7546057
"4947",6996,6996,"HI LIFE BAR & GRILL","477","AMSTERDAM AVENUE",10024,"American","477, AMSTERDAM AVENUE, New York, NY",-73.97623,40.7855119
"4948",6997,6997,"JEAN CLAUDE FRENCH BISTRO","1343","2 AVENUE",10021,"French","1343, 2 AVENUE, New York, NY",-73.9592414,40.7679863
"4949",6999,6999,"TE COMPANY","163","W 10TH ST",10014,"Caf̩/Coffee/Tea","163, W 10TH ST, New York, NY",-74.0019412,40.7345655
"4950",7000,7000,"DAVIS POLK DINING ROOM","450","LEXINGTON AVENUE",10017,"American","450, LEXINGTON AVENUE, New York, NY",-73.9749224,40.7530259
"4951",7001,7001,"ROCKY'S PIZZERIA & RESTAURANT II","607","2 AVENUE",10016,"Pizza/Italian","607, 2 AVENUE, New York, NY",-73.9764487,40.7443924
"4952",7002,7002,"CHATIME","858","LEXINGTON AVENUE",10065,"Caf̩/Coffee/Tea","858, LEXINGTON AVENUE, New York, NY",-73.9658192,40.7658058
"4953",7004,7004,"RANCHO TEQUILERIA","741","9TH AVE",10019,"Mexican","741, 9TH AVE, New York, NY",-73.989186,40.7637209
"4954",7005,7005,"MEXICUE","160","8TH AVE",10011,"Mexican","160, 8TH AVE, New York, NY",-74.000451,40.742015
"4955",7006,7006,"STEINBERG CENTER(JODI'S LOUNGE)","111","W 46TH ST",10036,"American","111, W 46TH ST, New York, NY",-73.9829934,40.7579008
"4956",7010,7010,"LITE DELITE CAFE (EQUINOX)","2465","BROADWAY",10025,"American","2465, BROADWAY, New York, NY",-73.9743251,40.7919443
"4957",7011,7011,"D FRUIT OPPIA","518","W 207TH ST",10034,"Juice, Smoothies, Fruit Salads","518, W 207TH ST, New York, NY",-73.9198296,40.8649884
"4958",7012,7012,"WALTER READE THEATER","70","LINCOLN CENTER PLAZA",10023,"American","70, LINCOLN CENTER PLAZA, New York, NY",-73.9842563,40.7741882
"4959",7013,7013,"MOTORINO PIZZERIA NAPOLETANA","349","EAST   12 STREET",10003,"Pizza","349, EAST   12 STREET, New York, NY",-73.9838064,40.7303714
"4960",7014,7014,"DIVYA'S KITCHEN","25","1ST AVE",10003,"Vegetarian","25, 1ST AVE, New York, NY",-73.9884895,40.7237768
"4961",7015,7015,"DADONG NEW YORK","120","W 42ND ST",10036,"Other","120, W 42ND ST, New York, NY",-73.9849199,40.7550568
"4962",7016,7016,"GREY BAR & RESTAURANT","43","WEST   26 STREET",10010,"American","43, WEST   26 STREET, New York, NY",-73.9906268,40.7446014
"4963",7017,7017,"BOSTON MARKET","273","WEST   23 STREET",10011,"American","273, WEST   23 STREET, New York, NY",-73.9980432,40.74528
"4964",7020,7020,"LES CREPES & TAQUERIA","25","ESSEX STREET",10002,"French","25, ESSEX STREET, New York, NY",-73.9900168,40.7154746
"4965",7021,7021,"SOLA PASTA BAR","330","W BROADWAY",10013,"Italian","330, W BROADWAY, New York, NY",-74.004053,40.7223154
"4966",7023,7023,"BODEGA PIZZA","4455","BROADWAY",10040,"Pizza","4455, BROADWAY, New York, NY",-73.9327881,40.8572685
"4967",7024,7024,"BENS COOKIES","822","BROADWAY",10003,"Caf̩/Coffee/Tea","822, BROADWAY, New York, NY",-73.9909407,40.7329577
"4968",7025,7025,"TOP HOPS BEER SHOP","94","ORCHARD STREET",10002,"American","94, ORCHARD STREET, New York, NY",-73.9898668,40.7183728
"4969",7026,7026,"WEST END BAR & GRILL","813","8 AVENUE",10019,"American","813, 8 AVENUE, New York, NY",-73.986858,40.7616668
"4970",7027,7027,"YONEKICHI","238A","E 9TH ST",10003,"Japanese","238A, E 9TH ST, New York, NY",-73.9879041,40.7293023
"4971",7028,7028,"UT47 MANHATTAN","358","W 47TH ST",10036,"Caf̩/Coffee/Tea","358, W 47TH ST, New York, NY",-73.9899701,40.7613253
"4972",7029,7029,"TEN DEGREES","121","ST MARKS PLACE",10009,"American","121, ST MARKS PLACE, New York, NY",-73.983437,40.7269523
"4973",7030,7030,"NEW FRANCISO RESTAURANT","59","AUDUBON AVE",10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","59, AUDUBON AVE, New York, NY",-73.9379413,40.8406069
"4974",7031,7031,"DOMINO'S","45","CATHERINE ST",10038,"Pizza","45, CATHERINE ST, New York, NY",-73.9966702,40.7119464
"4975",7032,7032,"BLACK BARN","19","E 26TH ST",10010,"American","19, E 26TH ST, New York, NY",-73.9869907,40.7433163
"4976",7033,7033,"GO YORK BISTRO CAFE","982","2ND AVE",10022,"Turkish","982, 2ND AVE, New York, NY",-73.9674803,40.7559436
"4977",7034,7034,NA,"318","W 142ND ST",10030,"Other","318, W 142ND ST, New York, NY",-73.9444253,40.8212408
"4978",7035,7035,"COCO FRESH TEA & JUICE","12","JOHN ST",10038,"Juice, Smoothies, Fruit Salads","12, JOHN ST, New York, NY",-74.0091249,40.7098261
"4979",7036,7036,"STARBUCKS","95","WEST BROADWAY",10013,"Caf̩/Coffee/Tea","95, WEST BROADWAY, New York, NY",-74.0088424,40.7155954
"4980",7037,7037,"HOTEL CARLYLE EMPLOYEE CAFETERIA","35","EAST   76 STREET",10021,"American","35, EAST   76 STREET, New York, NY",-73.9629931,40.7742972
"4981",7039,7039,"SIDE BAR","120","EAST 15 STREET",10003,"American","120, EAST 15 STREET, New York, NY",-73.9886423,40.7346219
"4982",7040,7040,"STARBUCKS","240","PARK AVENUE SOUTH",10003,"Caf̩/Coffee/Tea","240, PARK AVENUE SOUTH, New York, NY",-73.9882829,40.7380526
"4983",7041,7041,"PARIS BAGUETTE","977","8TH AVE",10019,"Bakery","977, 8TH AVE, New York, NY",-73.9828857,40.7670593
"4984",7042,7042,"MILENIO BAKERY","2030","THIRD AVE",10029,"Bakery","2030, THIRD AVE, New York, NY",-73.9422966,40.7952757
"4985",7043,7043,"BOMBAY SANDWICH CO","224","W 35TH ST",10001,"Vegetarian","224, W 35TH ST, New York, NY",-73.991313,40.7518385
"4986",7044,7044,"GRADISCA RESTAURANT","126","WEST   13 STREET",10011,"Italian","126, WEST   13 STREET, New York, NY",-73.9986702,40.7370456
"4987",7045,7045,"HOA NOODLE AND TEA","401","6TH AVE",10014,"Chinese","401, 6TH AVE, New York, NY",-74.000013,40.7335199
"4988",7048,7048,"METROGRAPH","7","LUDLOW ST",10002,"American","7, LUDLOW ST, New York, NY",-73.9911809,40.7150777
"4989",7049,7049,"MADMAN ESPRESSO","234","W 35TH ST",10001,"Caf̩/Coffee/Tea","234, W 35TH ST, New York, NY",-73.9915664,40.7520278
"4990",7050,7050,"POPEYES LOUISIANA KITCHEN","125","CANAL STREET",10002,"Chicken","125, CANAL STREET, New York, NY",-73.9951695,40.7160933
"4991",7052,7052,"SUBWAY","221","7TH AVE",10011,"Sandwiches","221, 7TH AVE, New York, NY",-73.9957016,40.7437959
"4992",7054,7054,"AGAVI ORGANIC JUICE BAR","72","E 7TH ST",10003,"Juice, Smoothies, Fruit Salads","72, E 7TH ST, New York, NY",-73.9867187,40.7272632
"4993",7055,7055,"FIKA","600","LEXINGTON AVE",10022,"Caf̩/Coffee/Tea","600, LEXINGTON AVE, New York, NY",-73.9715702,40.7579892
"4994",7056,7056,"PATE PALO","251","DYCKMAN ST",10034,"Spanish","251, DYCKMAN ST, New York, NY",-73.9283274,40.8664337
"4995",7058,7058,"MANHATANVILLE COFFEE","142","EDGECOMBE AVE",10030,"Caf̩/Coffee/Tea","142, EDGECOMBE AVE, New York, NY",-73.9445188,40.821311
"4996",7059,7059,"THAI-ISH","168","LEXINGTON AVE",10016,"Thai","168, LEXINGTON AVE, New York, NY",-73.9815452,40.7442475
"4997",7060,7060,"STOUT NYC","90","JOHN ST",10038,"American","90, JOHN ST, New York, NY",-74.0064861,40.7079836
"4998",7061,7061,"T & J JAMAICAN FLAVA","1257","PARK AVE",10029,"Caribbean","1257, PARK AVE, New York, NY",-73.9515728,40.7872247
"4999",7063,7063,"COFFEE PROJECT NY","239","E 5TH ST",10003,"Caf̩/Coffee/Tea","239, E 5TH ST, New York, NY",-73.9892902,40.7270664
"5000",7064,7064,"ZEF CAFE","70-74","BOWERY",10013,"American","70-74, BOWERY, New York, NY",-73.9961547,40.7168232
"5001",7065,7065,"Sapori","105","MULBERRY ST",10013,"Italian","105, MULBERRY ST, New York, NY",-73.9985898,40.7173314
"5002",7068,7068,"GABRIEL'S BAR & GRILL","11","WEST   60 STREET",10023,"Italian","11, WEST   60 STREET, New York, NY",-73.9828696,40.7693649
"5003",7069,7069,"PENNYLANE COFFEE","305","E 45TH STREET",10017,"Caf̩/Coffee/Tea","305, E 45TH STREET, New York, NY",-73.9699399,40.751775
"5004",7070,7070,"FLUTE BEEKMAN","889","1ST AVE",10022,"American","889, 1ST AVE, New York, NY",-73.9664835,40.7537954
"5005",7071,7071,"GNOCCHERIA BY LUZZO'S","234","E 4TH ST",10009,"Italian","234, E 4TH ST, New York, NY",-73.9831177,40.7233621
"5006",7073,7073,"STARBUCKS","525","W 26TH ST",10001,"Caf̩/Coffee/Tea","525, W 26TH ST, New York, NY",-74.0038901,40.7503024
"5007",7074,7074,"BG BAR/MEHANATA","113","LUDLOW STREET",10002,"Eastern European","113, LUDLOW STREET, New York, NY",-73.9889257,40.7194819
"5008",7075,7075,"AZASU","49","CLINTON ST",10002,"Japanese","49, CLINTON ST, New York, NY",-73.9850001,40.7197676
"5009",7076,7076,"RAVIOLO","57","7TH AVE S",10014,"Italian","57, 7TH AVE S, New York, NY",-74.0036347,40.731713
"5010",7078,7078,"THE COPPER STILL","151","2ND AVE",10003,"Irish","151, 2ND AVE, New York, NY",-73.9872384,40.7295361
"5011",7079,7079,"FIELDS GOOD CHICKEN","275","MADISON AVE",10016,"Chicken","275, MADISON AVE, New York, NY",-73.9799875,40.7512258
"5012",7080,7080,"CHAZZ PALMINTERI ITALIAN RESTAURANT","30","W 46TH ST",10036,"American","30, W 46TH ST, New York, NY",-73.98063,40.756473
"5013",7081,7081,"KBBQ","672","LEXINGTON AVE",10022,"Korean","672, LEXINGTON AVE, New York, NY",-73.970011,40.7601303
"5014",7082,7082,"EMPANADAS MONUMENTAL","3772","BROADWAY",10032,"Spanish","3772, BROADWAY, New York, NY",-73.9444779,40.8337306
"5015",7083,7083,"LEXINGTON BAR AND BOOKS","1020","LEXINGTON AVENUE",10021,"American","1020, LEXINGTON AVENUE, New York, NY",-73.9619506,40.7710336
"5016",7084,7084,"AMALI","115","EAST   60 STREET",10022,"Mediterranean","115, EAST   60 STREET, New York, NY",-73.9685627,40.7633694
"5017",7085,7085,"I TRULLI/SOTTO SUOLO RESTAURANT","122","EAST   27 STREET",10016,"Italian","122, EAST   27 STREET, New York, NY",-73.983681,40.742097
"5018",7086,7086,"MCDONALD'S","556","7 AVENUE",10018,"Hamburgers","556, 7 AVENUE, New York, NY",-73.9881736,40.7546571
"5019",7087,7087,"TURKISS","104","MACDOUGAL ST",10012,"Mediterranean","104, MACDOUGAL ST, New York, NY",-74.0008394,40.7293898
"5020",7088,7088,"BLOCKHEADS","322","WEST   50 STREET",10019,"Mexican","322, WEST   50 STREET, New York, NY",-73.9875836,40.7627665
"5021",7089,7089,"Q'KACHAPA","1552","SAINT NICHOLAS AVE",10040,"Spanish","1552, SAINT NICHOLAS AVE, New York, NY",-73.9305378,40.8533597
"5022",7090,7090,"SUBWAY","111","CENTRAL PARK NORTH",10026,"American","111, CENTRAL PARK NORTH, New York, NY",-73.9527897,40.7988707
"5023",7091,7091,"MARKET IPANEMA","66","KENMARE ST",10012,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","66, KENMARE ST, New York, NY",-73.9961909,40.7208794
"5024",7092,7092,"EL CONDE NUEVO","4139","BROADWAY",10033,"Spanish","4139, BROADWAY, New York, NY",-73.938775,40.8460675
"5025",7093,7093,"EL CASTILLO DE JAGUA II","521","GRAND ST",10002,"Spanish","521, GRAND ST, New York, NY",-73.9818321,40.7143748
"5026",7094,7094,"JUST SALAD","140","8TH AVE",10011,"Salads","140, 8TH AVE, New York, NY",-74.0010117,40.7414371
"5027",7095,7095,"TOM AND JERRY BAR","288","ELIZABETH STREET",10012,"American","288, ELIZABETH STREET, New York, NY",-73.9932183,40.7246408
"5028",7096,7096,"JOE & THE JUICE","67","SPRING ST",10012,"Caf̩/Coffee/Tea","67, SPRING ST, New York, NY",-73.9973908,40.7226266
"5029",7097,7097,"MYKONOS BLUE","127","W 28TH ST",10001,"American","127, W 28TH ST, New York, NY",-73.9917721,40.7467315
"5030",7098,7098,"LE PAIN QUOTIDIEN","50","WEST   72 STREET",10023,"Sandwiches","50, WEST   72 STREET, New York, NY",-73.9784575,40.7770249
"5031",7099,7099,"DA FALAFEL GUYS","127","RIVINGTON ST",10002,"Mediterranean","127, RIVINGTON ST, New York, NY",-73.987181,40.7195172
"5032",7100,7100,"BLUE BOTTLE COFFEE","450","W 15TH ST",10011,"Caf̩/Coffee/Tea","450, W 15TH ST, New York, NY",-74.0072285,40.7424794
"5033",7101,7101,"KONDITORI","182","ALLEN STREET",10002,"Caf̩/Coffee/Tea","182, ALLEN STREET, New York, NY",-73.9886586,40.7218141
"5034",7104,7104,"THE GREY DOG'S COFFEE","90","UNIVERSITY PLACE",10003,"American","90, UNIVERSITY PLACE, New York, NY",-73.9931495,40.7338013
"5035",7106,7106,"MINETTA LANE THEATRE","18","MINETTA LN",10012,"Bottled beverages, including water, sodas, juices, etc.","18, MINETTA LN, New York, NY",-74.0011895,40.7304676
"5036",7107,7107,"SHAMAS DELI","150","WEST   38 STREET",10018,"American","150, WEST   38 STREET, New York, NY",-73.9884541,40.753123
"5037",7108,7108,"XI'AN FAMOUS FOODS","328","E 78TH ST",10075,"Chinese","328, E 78TH ST, New York, NY",-73.9545117,40.7719819
"5038",7110,7110,"SOPHIE'S CUBAN CUISINE","96","CHAMBERS STREET",10007,"Spanish","96, CHAMBERS STREET, New York, NY",-74.0076338,40.7145967
"5039",7113,7113,"PATACON PISAO","139","ESSEX ST",10002,"Other","139, ESSEX ST, New York, NY",-73.9876172,40.7204093
"5040",7114,7114,"OLD COUNTRY COFFEE","455","W 34TH ST",10001,"American","455, W 34TH ST, New York, NY",-73.9983603,40.7545557
"5041",7116,7116,"THE BRESLIN BAR & DINNING ROOM","16","WEST   29 STREET",10001,"English","16, WEST   29 STREET, New York, NY",-73.9880941,40.7456687
"5042",7117,7117,"TEXAS CHICKEN","471","MALCOLM X BLVD",10037,"Chicken","471, MALCOLM X BLVD, New York, NY",-73.941992,40.813265
"5043",7118,7118,"DUNKIN' DONUTS","2","CORTLANDT STREET",10007,"Donuts","2, CORTLANDT STREET, New York, NY",-74.0101932,40.7100191
"5044",7119,7119,"JIN RAMEN UWS","462","AMSTERDAM AVE",10024,"Japanese","462, AMSTERDAM AVE, New York, NY",-73.9770829,40.78539
"5045",7120,7120,"CAFE D'ALSACE","1695","2 AVENUE",10128,"French","1695, 2 AVENUE, New York, NY",-73.9510841,40.7791721
"5046",7121,7121,"EDEN LOCAL","508","W 42ND ST",10036,"American","508, W 42ND ST, New York, NY",-73.9963024,40.7597852
"5047",7122,7122,NA,"222","WAVERLY PL",10014,"Other","222, WAVERLY PL, New York, NY",-74.00197,40.7359853
"5048",7123,7123,"THE VIG BAR","12","SPRING STREET",10012,"American","12, SPRING STREET, New York, NY",-73.9946416,40.7210969
"5049",7124,7124,"BOCCA BLISS","725","3RD AVE",10017,"American","725, 3RD AVE, New York, NY",-73.972624,40.752794
"5050",7125,7125,"PASTRAMI QUEEN","1125","LEXINGTON AVE",10075,"Jewish/Kosher","1125, LEXINGTON AVE, New York, NY",-73.9591036,40.774371
"5051",7126,7126,"A TASTE OF SEAFOOD","1980","3RD AVE",10029,"American","1980, 3RD AVE, New York, NY",-73.9436284,40.7934601
"5052",7127,7127,"SUGAR HILL CREAMERY","184","LENOX AVE",10026,"Ice Cream, Gelato, Yogurt, Ices","184, LENOX AVE, New York, NY",-73.947784,40.804028
"5053",7129,7129,"GALATA MEDITERRANEAN CRUISINE","212","E 34TH ST",10016,"Turkish","212, E 34TH ST, New York, NY",-73.9776803,40.745244
"5054",7131,7131,"PRET A MANGER","1020","6 AVENUE",10018,"American","1020, 6 AVENUE, New York, NY",-73.9856668,40.752401
"5055",7132,7132,"FONDA OF CHELSEA","189","9TH AVE",10011,"Mexican","189, 9TH AVE, New York, NY",-74.0023376,40.7455599
