"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"968",8168,"TONGKATSU","137","RIVINGTON ST",10002,"Other","137, RIVINGTON ST, New York, NY",-73.9865153,40.7193261
"969",8169,"GOURMET BAGEL","874","LEXINGTON AVE",10065,"Bagels/Pretzels","874, LEXINGTON AVE, New York, NY",-73.9654977,40.7663196
"970",8170,"THE MILLING ROOM","446","COLUMBUS AVE",10024,"Italian","446, COLUMBUS AVE, New York, NY",-73.9744679,40.7837474
"971",8171,"SHOWMAN'S CAFE","375","WEST  125 STREET",10027,"American","375, WEST  125 STREET, New York, NY",NA,NA
"972",8172,"CIPRIANI DOWNTOWN RESTAURANT","376","WEST BROADWAY",10012,"Italian","376, WEST BROADWAY, New York, NY",-74.0030075,40.7235871
"973",8173,"SPRING PLACE","6","SAINT JOHNS LN",10013,"Mediterranean","6, SAINT JOHNS LN, New York, NY",-74.0059469,40.7208622
"974",8174,"PUTAWN LOCAL THAI KITCHEN","1584","1ST AVE",10028,"Thai","1584, 1ST AVE, New York, NY",-73.9507922,40.7744618
"975",8175,"BURGER KING","1886","3RD AVE",10029,"American","1886, 3RD AVE, New York, NY",-73.9457927,40.7905455
"976",8176,"DUNKIN DONUTS & BASKIN ROBBINS","289","7TH AVE",10001,"Donuts","289, 7TH AVE, New York, NY",-73.9938152,40.7461528
"977",8177,"27 SHINJUKU SUSHI","27","PARK PLACE",10007,"Japanese","27, PARK PLACE, New York, NY",-74.0089017,40.7133731
"978",8178,"cloud social","6","W 32ND ST",10001,"American","6, W 32ND ST, New York, NY",-73.9863775,40.7472205
"979",8179,"CLASSIC CAR CLUB CAFE","1","PIER 76",10018,"Other","1, PIER 76, New York, NY",NA,NA
"980",8180,"THE GRAY MARE","61","2 AVENUE",10003,"Irish","61, 2 AVENUE, New York, NY",NA,NA
"981",8181,"VIA QUADRONNO","25","EAST   73 STREET",10021,"Italian","25, EAST   73 STREET, New York, NY",-73.9651304,40.7727684
"982",8182,"CASTRO","104","DYCKMAN STREET",10040,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","104, DYCKMAN STREET, New York, NY",-73.9251935,40.861827
"983",8183,"VITA","158","8TH AVE",10011,"Vegetarian","158, 8TH AVE, New York, NY",NA,NA
"984",8184,"SCHMACKARY'S","362","WEST   45 STREET",10036,"American","362, WEST   45 STREET, New York, NY",-73.9898021,40.7597597
"985",8185,"MADAME VO'S","212","E 10TH ST",10003,"Vietnamese/Cambodian/Malaysia","212, E 10TH ST, New York, NY",-73.9860676,40.7292734
"986",8186,"COSI","38","EAST   45 STREET",10017,"Soups & Sandwiches","38, EAST   45 STREET, New York, NY",-73.9776539,40.7545117
"987",8187,"PIER A HARBOR HOUSE","22","BATTERY PL",10004,"American","22, BATTERY PL, New York, NY",NA,NA
"988",8188,"JING FONGA","380","AMSTERDAM AVE",10024,"Chinese","380, AMSTERDAM AVE, New York, NY",-73.979011,40.782934
"989",8189,"ROYAL CURRY & KABAB","19-25","ST NICHOLAS AVENUE",10026,"Indian","19-25, ST NICHOLAS AVENUE, New York, NY",-73.9526235,40.7996469
"990",8190,"BLACK SEED BAGELS","176","1ST AVE",10009,"Bagels/Pretzels","176, 1ST AVE, New York, NY",-73.9838523,40.7290652
"991",8191,"SOFIA WINE BAR","242","E 50TH ST",10022,"Pizza/Italian","242, E 50TH ST, New York, NY",-73.9691596,40.7550032
"992",8192,"WISE MEN","355","BOWERY",10003,"American","355, BOWERY, New York, NY",NA,NA
"993",8193,"STICKY'S FINGER JOINT","598","9TH AVE",10036,"Chicken","598, 9TH AVE, New York, NY",-73.9919443,40.7588461
"994",8194,"HANDCRAFT COFFEE","151","E 77TH ST",10075,"Caf̩/Coffee/Tea","151, E 77TH ST, New York, NY",-73.9595105,40.7736442
"995",8195,"CHEFS CLUB BY FOOD & WINE","295","LAFAYETTE ST",10012,"French","295, LAFAYETTE ST, New York, NY",-73.9953845,40.724554
"996",8196,"FLOUR SHOP","177","LAFAYETTE ST",10013,"Bakery","177, LAFAYETTE ST, New York, NY",NA,NA
"997",8197,"AQUAMARINA","4060","BROADWAY",10032,"Italian","4060, BROADWAY, New York, NY",-73.9388948,40.8433196
"998",8198,"344","344","E 59TH ST",10022,"Other","344, E 59TH ST, New York, NY",-73.9625934,40.7596655
"999",8199,"MCDONALDS # 18093","354","W 125TH ST",10027,"Hamburgers","354, W 125TH ST, New York, NY",-73.9530851,40.8107313
"1000",8200,"SEMSOM","1000","S 8TH AVE",10019,"Mediterranean","1000, S 8TH AVE, New York, NY",-73.9833642,40.7686743
"1001",8201,"TANG HOTPOT","135","BOWERY",10002,"Other","135, BOWERY, New York, NY",-73.9942284,40.7186439
"1002",8202,"BEANS & VINES","4799","BROADWAY",10034,"American","4799, BROADWAY, New York, NY",-73.9254422,40.8664415
"1003",8203,"CREATIVE CAKES","400","EAST   74 STREET",10021,"American","400, EAST   74 STREET, New York, NY",NA,NA
"1004",8204,"FRESH & CO","475","LEXINGTON AVE",10017,"Sandwiches/Salads/Mixed Buffet","475, LEXINGTON AVE, New York, NY",-73.9740425,40.7536555
"1005",8205,"HARU","1329","3 AVENUE",10075,"Japanese","1329, 3 AVENUE, New York, NY",-73.9584034,40.7723329
"1006",8206,"HALAL FOOD","270","W 39TH ST",10018,"Chicken","270, W 39TH ST, New York, NY",-73.9909457,40.7550284
"1007",8207,"LE PAIN QUOTIDIEN","2463","BROADWAY",10025,"Sandwiches","2463, BROADWAY, New York, NY",-73.974394,40.7918191
"1008",8208,"FIG AND OLIVE","420","WEST   13 STREET",10014,"Mediterranean","420, WEST   13 STREET, New York, NY",-74.0071381,40.7405525
"1009",8209,"UNION SQUARE CATERING FACILITY BALLROOM","27","UNION SQUARE WEST",10003,"American","27, UNION SQUARE WEST, New York, NY",-73.9910463,40.7364322
"1010",8210,"Earl's Beer & Cheese","1259","PARK AVE",10029,"Armenian","1259, PARK AVE, New York, NY",-73.9515269,40.7872953
"1011",8211,"Happy Family","213","E BROADWAY",10002,"Chinese","213, E BROADWAY, New York, NY",-73.9875253,40.7139855
"1012",8212,"MAGNOLIA BAKERY","1240","AVENUE OF THE AMERICAS",10020,"Bakery","1240, AVENUE OF THE AMERICAS, New York, NY",-73.9805315,40.75931
"1013",8213,"196 LOVING TEA","196","CANAL ST",10013,"Caf̩/Coffee/Tea","196, CANAL ST, New York, NY",-73.9983144,40.7166744
"1014",8214,"PURE KTCHN","352","W 46TH ST",10036,"Sandwiches/Salads/Mixed Buffet","352, W 46TH ST, New York, NY",-73.9900046,40.7604329
"1015",8215,"REUBEN'S","200","LIBERTY ST",10281,"American","200, LIBERTY ST, New York, NY",-74.014632,40.711067
"1016",8216,"TRACY ANDERSON METHOD","239","E 59TH ST",10022,"American","239, E 59TH ST, New York, NY",-73.9648889,40.7610377
"1017",8217,"SPACIOUS/SUNFLOWER AMERICAN CAPITAL","30","W 53RD ST",10019,"American","30, W 53RD ST, New York, NY",-73.9775774,40.7609327
"1018",8218,"CITI HOSPITALITY","388","GREENWICH ST",10013,"American","388, GREENWICH ST, New York, NY",-74.0111456,40.7206751
"1019",8219,"CIALA","77","2ND AVE",10003,"Eastern European","77, 2ND AVE, New York, NY",-73.9894536,40.7266552
"1020",8220,"THE COUNTER","7","TIMES SQUARE",10036,"American","7, TIMES SQUARE, New York, NY",-73.9869055,40.7554585
"1021",8221,"JAM'S","1414","AVENUE OF THE AMERICAS",10019,"American","1414, AVENUE OF THE AMERICAS, New York, NY",-73.9765408,40.7647578
"1022",8222,NA,"43","MOTT ST",10013,"Other","43, MOTT ST, New York, NY",-73.999003,40.7152272
"1023",8223,"XIANG DRAGON CHINESE RESTAURANT","2331","1 AVENUE",10035,"Chinese","2331, 1 AVENUE, New York, NY",-73.9340303,40.7983402
"1024",8224,"THE PIERPONT LEADERSHIP CENTER","383","MADISON AVE",10017,"American","383, MADISON AVE, New York, NY",-73.977089,40.755585
"1025",8225,"NOGLU NEW YORK","1266","MADISON AVE",10128,"French","1266, MADISON AVE, New York, NY",-73.9568555,40.7839048
"1026",8226,"SWEET  GENERATION","130","1ST AVE",10009,"Bakery","130, 1ST AVE, New York, NY",-73.9851925,40.7273481
"1027",8227,"OTTO'S TACOS","705","9TH AVE",10019,"Mexican","705, 9TH AVE, New York, NY",NA,NA
"1028",8228,"SETTE MEZZO","969","LEXINGTON AVENUE",10021,"Italian","969, LEXINGTON AVENUE, New York, NY",-73.9627771,40.7692607
"1029",8229,"INSOMNIA COOKIES","299","E 11TH ST",10003,"Bakery","299, E 11TH ST, New York, NY",-73.9859643,40.7303302
"1030",8230,"MIMI","185","SULLIVAN ST",10012,"French","185, SULLIVAN ST, New York, NY",-74.0006612,40.7283483
"1031",8231,"WEST 190 STREET PIZZA","1611","ST NICHOLAS AVENUE",10040,"Pizza","1611, ST NICHOLAS AVENUE, New York, NY",-73.9297822,40.8552935
"1032",8232,"YAO CAFE","41","VERMILYEA AVE",10034,"Other","41, VERMILYEA AVE, New York, NY",NA,NA
"1033",8233,"HILL COUNTRY","30","WEST   26 STREET",10010,"Barbecue","30, WEST   26 STREET, New York, NY",NA,NA
"1034",8234,"MY COOKING PARTY","130","W 29TH ST",10001,"American","130, W 29TH ST, New York, NY",-73.9915885,40.7470142
"1035",8235,"GROUND CENTRAL COFFEE COMPANY","2","COENTIES SLIP",10004,"Caf̩/Coffee/Tea","2, COENTIES SLIP, New York, NY",NA,NA
"1036",8236,"ARTURO'S","106","WEST HOUSTON STREET",10012,"Italian","106, WEST HOUSTON STREET, New York, NY",NA,NA
"1037",8237,"JAMBA JUICE",NA,"AMTRAK LEVEL",10001,"Juice, Smoothies, Fruit Salads","NA, AMTRAK LEVEL, New York, NY",NA,NA
"1038",8238,"STARBUCKS","24","STATE STREET",10004,"Caf̩/Coffee/Tea","24, STATE STREET, New York, NY",-74.0139189,40.7033811
"1039",8239,"BLUESTONE LANE","90","WATER ST",10005,"Caf̩/Coffee/Tea","90, WATER ST, New York, NY",-74.0085519,40.7047611
"1040",8240,"TREADWELL PARK / BLACK HOUND","301","SOUTH END AVENUE",10280,"Mexican","301, SOUTH END AVENUE, New York, NY",-74.016542,40.7103433
"1041",8241,"CASA NETA","40","E 20TH ST",10003,"Mexican","40, E 20TH ST, New York, NY",-73.9886272,40.7384296
"1042",8242,"GOLDEN TOWN ADULT DAY CARE CENTER","99","CANAL ST",10002,"Chinese","99, CANAL ST, New York, NY",NA,NA
"1043",8243,"ARMANI RISTORANTE","717","5TH AVE",10022,"Italian","717, 5TH AVE, New York, NY",-73.9739578,40.7617242
"1044",8244,"YANG GARDEN","816","WEST  187 STREET",10033,"Chinese","816, WEST  187 STREET, New York, NY",-73.9375621,40.8551249
"1045",8245,"PRET A MANGER","106","WEST 32ND STREET",10001,"American","106, WEST 32ND STREET, New York, NY",-73.9893869,40.7485519
"1046",8246,"DONNA MARGHERITIA","1304A","2 AVENUE",10065,"Italian","1304A, 2 AVENUE, New York, NY",-73.9598606,40.7664653
"1047",8247,"DARK BULLET","154","W 72ND ST",10023,"Other","154, W 72ND ST, New York, NY",-73.9807913,40.7779552
"1048",8248,"THE HUDSON BAR ROOM","444","10TH AVE",10001,"American","444, 10TH AVE, New York, NY",-73.998475,40.7550158
"1049",8249,"SECCHU YOKOTA","199","EAST    3 STREET",10009,"Japanese","199, EAST    3 STREET, New York, NY",-73.9831015,40.7228305
"1050",8250,"SIDE PARK CAFE","1230","5TH AVE",10029,"American","1230, 5TH AVE, New York, NY",NA,NA
"1051",8251,"LOCAL & VINE","282","HUDSON ST",10013,"American","282, HUDSON ST, New York, NY",-74.0073928,40.7252699
"1052",8252,"BAO BAO NOODLE","106","GREENWICH ST",10006,"Chinese","106, GREENWICH ST, New York, NY",-74.0136016,40.7085281
"1053",8253,"SEVEN GRAMS CAFFE","175","VARICK ST",10014,"Caf̩/Coffee/Tea","175, VARICK ST, New York, NY",-74.00605,40.7274061
"1054",8254,"SONY HUB/COFFEE BAR","25","MADISON AVE",10010,"American","25, MADISON AVE, New York, NY",-73.9869672,40.7418876
"1055",8255,"ELLA NYC","249","COLUMBUS AVE",10023,"Mediterranean","249, COLUMBUS AVE, New York, NY",-73.9788067,40.7769826
"1056",8256,"WIMPY'S RESTAURANT 5","2334","2 AVENUE",10035,"American","2334, 2 AVENUE, New York, NY",NA,NA
"1057",8257,"LENWICH 68TH","1269","1st Avenue",10021,"Sandwiches","1269, 1st Avenue, New York, NY",-73.9579606,40.7655954
"1058",8258,"EAST DUMPLING","46","ELDRIDGE ST",10002,"Chinese","46, ELDRIDGE ST, New York, NY",-73.9927822,40.7158775
"1059",8259,"CHIPOTLE MEXICAN GRILL","19","ST MARKS PLACE",10003,"Mexican","19, ST MARKS PLACE, New York, NY",-73.988606,40.7292322
"1060",8260,"CLYDE FRAZIER'S WINE AND DINE","505","WEST   37 STREET",10018,"American","505, WEST   37 STREET, New York, NY",NA,NA
"1061",8261,"MUGHLAI","6","CLINTON ST",10002,"Indian","6, CLINTON ST, New York, NY",NA,NA
"1062",8262,"TASTINGS","251","EAST  110 STREET",10029,"French","251, EAST  110 STREET, New York, NY",-73.9409555,40.7935383
"1063",8263,"AMAZON NYC","7","W 34TH ST",10001,"Other","7, W 34TH ST, New York, NY",-73.9852986,40.7490165
"1064",8264,"TERMINAL 5","610","W 56TH ST",10019,"Armenian","610, W 56TH ST, New York, NY",-73.9927822,40.7697215
"1065",8265,"THREE SEAT ESPRESSO","137","AVENUE A",10009,"Caf̩/Coffee/Tea","137, AVENUE A, New York, NY",-73.9830377,40.7271033
"1066",8266,"LOCAL SHOP","144","SULLIVAN STREET",10012,"American","144, SULLIVAN STREET, New York, NY",-74.0020555,40.727089
"1067",8267,"BALLFIELDS CAFE","0","SOUTH OF 65 STREET",10023,"American","0, SOUTH OF 65 STREET, New York, NY",-73.9702149,40.7680021
"1068",8268,"DRIVE 495","495","BROADWAY",10012,"Juice, Smoothies, Fruit Salads","495, BROADWAY, New York, NY",-74.000036,40.7222673
"1069",8269,"MILLE-FEUILLE BAKERY CAFE","552","LAGUARDIA PLACE",10012,"Bakery","552, LAGUARDIA PLACE, New York, NY",-73.9982843,40.7291553
"1070",8270,"BAR SUZETTE CREPERIE","425","WEST   15 STREET",10011,"French","425, WEST   15 STREET, New York, NY",-74.006826,40.7428114
"1071",8271,"ROCKEFELLER FOUNDATION","420","5 AVENUE",10018,"American","420, 5 AVENUE, New York, NY",-73.9833243,40.7508592
"1072",8272,"KELLOGG'S NYC","31","E 17TH ST",10003,"Caf̩/Coffee/Tea","31, E 17TH ST, New York, NY",-73.9896373,40.7371831
"1073",8273,"OMAR'S MEDITERRANEAN CUISINE","20","E 39TH ST",10016,"Mediterranean","20, E 39TH ST, New York, NY",-73.9812198,40.7509706
"1074",8274,"KCG COFFEE BAR","300","VESEY ST",10281,"Caf̩/Coffee/Tea","300, VESEY ST, New York, NY",-74.017053,40.714566
"1075",8275,"LA MASSERIA","235237","WEST   48 STREET",10036,"Italian","235237, WEST   48 STREET, New York, NY",-73.9863,40.760885
"1076",8276,"OPUS","417","W 202ND STREET",10034,"American","417, W 202ND STREET, New York, NY",-73.9200622,40.8610637
"1077",8277,"ZHONG HUA RESTAURANT","23","W 100TH ST",10025,"Chinese","23, W 100TH ST, New York, NY",NA,NA
"1078",8278,"TOMS","264","ELIZABETH ST",10012,"Caf̩/Coffee/Tea","264, ELIZABETH ST, New York, NY",NA,NA
"1079",8279,"BAR VELOCE","175","SECOND AVENUE",10003,"Italian","175, SECOND AVENUE, New York, NY",-73.9866071,40.7307303
"1080",8280,"TAQUERIA EMILIO","563","W 207TH ST",10034,"Mexican","563, W 207TH ST, New York, NY",-73.9200295,40.8662563
"1081",8281,"SUBWAY","35","WEST   33 STREET",10001,"Sandwiches","35, WEST   33 STREET, New York, NY",-73.9868113,40.748782
"1082",8282,"CAFE 21","22","CORTLANDT STREET",10007,"Caf̩/Coffee/Tea","22, CORTLANDT STREET, New York, NY",-74.0106413,40.7101731
"1083",8283,"CHILLBOX","716","7TH AVE",10036,"Ice Cream, Gelato, Yogurt, Ices","716, 7TH AVE, New York, NY",-73.9845137,40.7597606
"1084",8284,"STUDIO 735","735 A","SAINT NICHOLAS AVE",10031,"American","735 A, SAINT NICHOLAS AVE, New York, NY",-73.9442139,40.8252626
"1085",8285,"NEBULA BAR & KITCHEN","141","NAGLE AVE",10040,"Spanish","141, NAGLE AVE, New York, NY",-73.9260769,40.8608949
"1086",8286,"RIO SAMBA RESTAURANT AND BAR","1469","5TH AVE",10035,"American","1469, 5TH AVE, New York, NY",-73.9449142,40.8022421
"1087",8287,"SUITE 36","16","W 36TH ST",10018,"American","16, W 36TH ST, New York, NY",-73.9848,40.749968
"1088",8288,"NEW AROMA","465","WEST  125 STREET",10027,"Chinese","465, WEST  125 STREET, New York, NY",-73.955746,40.8132172
"1089",8289,"LOL STAND UP COMEDY","711","7TH AVE",10036,"American","711, 7TH AVE, New York, NY",-73.9840589,40.759454
"1090",8290,"TAL BAGEL","333","EAST   86 STREET",10028,"Bagels/Pretzels","333, EAST   86 STREET, New York, NY",-73.950363,40.7775577
"1091",8291,"SWEETCATCH POKE BAR","642A","LEXINGTON AVE",10022,"Hawaiian","642A, LEXINGTON AVE, New York, NY",-73.9705395,40.7593497
"1092",8292,"THE LONDON NYC (EDR/PASTRY KITCHEN)","151","W 54TH ST",10019,"American","151, W 54TH ST, New York, NY",-73.9806361,40.7635061
"1093",8293,"IL RICCIO RESTAURANT","152","E 79TH ST",10075,"Italian","152, E 79TH ST, New York, NY",-73.9587937,40.7746452
"1094",8294,"BRADY'S BAR","1583","2 AVENUE",10028,"American","1583, 2 AVENUE, New York, NY",-73.9537885,40.7754764
"1095",8295,"PIER 60",NA,"AND WEST SIDE HIGHWAY",10011,"American","NA, AND WEST SIDE HIGHWAY, New York, NY",-73.9915197,40.7754616
"1096",8296,"JAMAICAN COOKSPOT","218","W 116TH ST",10026,"Caribbean","218, W 116TH ST, New York, NY",NA,NA
"1097",8297,"SLEEP NO MORE AT THE MCKITTRICK HOTEL","530","WEST   27 STREET",10001,"American","530, WEST   27 STREET, New York, NY",-74.0038693,40.7505893
"1098",8298,"POPBAR","5","CARMINE STREET",10014,"Nuts/Confectionary","5, CARMINE STREET, New York, NY",-74.002297,40.730906
"1099",8299,"OASIS JIMMA JUICE BAR","600","W 139TH ST",10031,"Juice, Smoothies, Fruit Salads","600, W 139TH ST, New York, NY",-73.9537275,40.8227228
"1100",8300,"MOLECULE WATER STORE","259","EAST   10 STREET",10009,"Bottled beverages, including water, sodas, juices, etc.","259, EAST   10 STREET, New York, NY",-73.983414,40.7285899
"1101",8301,"STARBUCKS","1700","BROADWAY",10019,"Sandwiches","1700, BROADWAY, New York, NY",-73.9823372,40.7635123
"1102",8302,"HAPPY BURRITO","211","E 14TH ST",10003,"Mexican","211, E 14TH ST, New York, NY",-73.986148,40.7331747
"1103",8303,"SHUKO","47","E 12TH ST",10003,"Japanese","47, E 12TH ST, New York, NY",NA,NA
"1104",8304,"FAVORITE CAFE","260","W 35TH ST",10001,"American","260, W 35TH ST, New York, NY",-73.9925668,40.7524562
"1105",8305,"STARBUCKS","424","PARK AVENUE SOUTH",10016,"American","424, PARK AVENUE SOUTH, New York, NY",-73.983754,40.744251
"1106",8306,"GOURMET DELI","341","7TH AVE",10001,"Delicatessen","341, 7TH AVE, New York, NY",NA,NA
"1107",8307,"MONA'S","224","AVENUE B",10009,"American","224, AVENUE B, New York, NY",-73.9784804,40.7291906
"1108",8308,"THE FERN","166","1ST AVE",10009,"American","166, 1ST AVE, New York, NY",-73.9840819,40.7288275
"1109",8309,"DUNKIN DONUTS","321","BROADWAY",10007,"Donuts","321, BROADWAY, New York, NY",-74.0051548,40.716022
"1110",8310,"NOBU FIFTY SEVEN","40","WEST   57 STREET",10019,"Japanese","40, WEST   57 STREET, New York, NY",-73.9764149,40.763601
"1111",8311,"LITTLE RIVER","440","E 29TH ST",10016,"American","440, E 29TH ST, New York, NY",-73.9741292,40.739943
"1112",8312,"SBARRO","1606","BROADWAY",10019,"Italian","1606, BROADWAY, New York, NY",-73.9843207,40.7605538
"1113",8313,"MCDONALD'S","490","8TH AVE",10001,"American","490, 8TH AVE, New York, NY",-73.992837,40.75248
"1114",8314,"DOMINO'S","464","3RD AVE",10016,"Pizza","464, 3RD AVE, New York, NY",NA,NA
"1115",8315,"PRESSED JUICERY","2857","BROADWAY",10025,"Bottled beverages, including water, sodas, juices, etc.","2857, BROADWAY, New York, NY",-73.9666982,40.8047867
"1116",8316,"DA VINCI PIZZA","44","WATER ST",10004,"Pizza","44, WATER ST, New York, NY",NA,NA
"1117",8317,"PIZZA PARADISE","12","W 18TH ST",10011,"Pizza","12, W 18TH ST, New York, NY",-73.9930044,40.7387849
"1118",8318,"No. 7 SUB","1","W. 58TH STREET",10019,"American","1, W. 58TH STREET, New York, NY",-73.9742747,40.7642202
"1119",8319,"MARINO BAKERY","588","W 207TH ST",10034,"Bakery","588, W 207TH ST, New York, NY",-73.9210863,40.8669512
"1120",8320,"MENDY'S","10","PARK AVENUE",10016,"Jewish/Kosher","10, PARK AVENUE, New York, NY",NA,NA
"1121",8321,"OTTO'S TACOS","131","7TH AVE S",10014,"Mexican","131, 7TH AVE S, New York, NY",-74.0020674,40.7344965
"1122",8322,"FAY DA BAKERY","191","CENTRE STREET",10013,"Bakery","191, CENTRE STREET, New York, NY",-73.9997895,40.7186898
"1123",8323,"CASA","72","BEDFORD STREET",10014,"Brazilian","72, BEDFORD STREET, New York, NY",-74.0047416,40.7314875
"1124",8324,"LADUREE PARIS","864","MADISON AVE",10021,"French","864, MADISON AVE, New York, NY",-73.9663868,40.7707621
"1125",8325,"JOE & THE JUICE AMSTERDAM AVE","343","AMSTERDAM AVE",10024,"Other","343, AMSTERDAM AVE, New York, NY",-73.9793004,40.7813402
"1126",8326,"PICCOLA STRADA RESTAURANT","77","EAST 4 STREET",10003,"Italian","77, EAST 4 STREET, New York, NY",NA,NA
"1127",8327,"MAMA EATERY","46","MULBERRY STREET",10013,"American","46, MULBERRY STREET, New York, NY",-73.9994621,40.715022
"1128",8328,"HORUS KABAB HOUSE","93","AVENUE B",10009,"Middle Eastern","93, AVENUE B, New York, NY",-73.9813399,40.7244757
"1129",8329,"ANPANMAN BAKERY CAFE","83","CANAL ST",10002,"Chinese","83, CANAL ST, New York, NY",-73.9931495,40.7154978
"1130",8330,"TEA MAGIC","2878","BROADWAY",10025,"Caf̩/Coffee/Tea","2878, BROADWAY, New York, NY",-73.96561,40.8052106
"1131",8331,"MALDONADO MEXICAN RESTAURANT","1726","AMSTERDAM AVENUE",10031,"Mexican","1726, AMSTERDAM AVENUE, New York, NY",-73.9477154,40.8257321
"1132",8332,"GINA","2028","BROADWAY",10023,"Pizza/Italian","2028, BROADWAY, New York, NY",-73.9817499,40.7765531
"1133",8333,"GONG CHA","12","W 32ND ST",10001,"Caf̩/Coffee/Tea","12, W 32ND ST, New York, NY",-73.9865695,40.7473605
"1134",8334,"REVLON BAR - BELMONT ROOM @ METROPOLITAN OPERA","NKA","LINCOLN CENTER PLAZA",10023,"American","NKA, LINCOLN CENTER PLAZA, New York, NY",-73.9834889,40.7724641
"1135",8335,"LINCOLN RISTORANTE","142","WEST   65 STREET",10023,"Italian","142, WEST   65 STREET, New York, NY",-73.9837555,40.7733125
"1136",8336,"VIVA MEXICO DELI GROCERY","1577","SAINT NICHOLAS AVE",10040,"Mexican","1577, SAINT NICHOLAS AVE, New York, NY",-73.9303711,40.8542085
"1137",8337,"TIO PEPE","168","WEST    4 STREET",10014,"Seafood","168, WEST    4 STREET, New York, NY",-74.0016583,40.7319679
"1138",8338,"FILTERED COFFEE","4300","BROADWAY",10033,"Caf̩/Coffee/Tea","4300, BROADWAY, New York, NY",-73.9345827,40.8516601
"1139",8339,"ILILI BOX","NKA","FLAT IRON PUBLIC PLAZA NORTH",10010,"Mediterranean","NKA, FLAT IRON PUBLIC PLAZA NORTH, New York, NY",-73.9896986,40.7410605
"1140",8340,"HYACINTH HAVEN HARLEM","2374","ADAM CLAYTON POWELL JR BLVD",10030,"American","2374, ADAM CLAYTON POWELL JR BLVD, New York, NY",-73.9423004,40.8178091
"1141",8341,"LEGENDS NYC","6","WEST   33 STREET",10001,"American","6, WEST   33 STREET, New York, NY",-73.9857111,40.7479328
"1142",8342,"TACOMBI BLEECKER ST.","255","BLEECKER ST",10014,"Mexican","255, BLEECKER ST, New York, NY",-74.0027561,40.7310998
"1143",8343,"IL PITTINO","270","6TH AVE",10014,"Other","270, 6TH AVE, New York, NY",-74.0022925,40.7294117
"1144",8344,"ABECA SUSHI","121","E 27TH ST",10016,"Japanese","121, E 27TH ST, New York, NY",-73.983485,40.7424481
"1145",8345,"DUNKIN' DONUTS, BASKIN ROBBINS","361","1 AVENUE",10010,"Donuts","361, 1 AVENUE, New York, NY",-73.9796283,40.7358397
"1146",8346,"RICK'S CABARET","50","WEST   33 STREET",10001,"American","50, WEST   33 STREET, New York, NY",-73.9874246,40.7485816
"1147",8347,"GARDENIA TERRACE","826","10TH AVE",10019,"Mediterranean","826, 10TH AVE, New York, NY",-73.9892241,40.7675768
"1148",8348,"GROUND SUPPORT CAFE","399","WEST BROADWAY",10012,"American","399, WEST BROADWAY, New York, NY",-74.0018491,40.7242595
"1149",8349,"XIN WEI NING /D & M BAKERY INC","83","ESSEX ST",10002,"Bakery","83, ESSEX ST, New York, NY",-73.9888733,40.7182766
"1150",8350,"1 PIKE","1","PIKE ST",10002,"Caf̩/Coffee/Tea","1, PIKE ST, New York, NY",-73.9923356,40.7142081
"1151",8351,"AROQA","206","9TH AVE",10011,"Other","206, 9TH AVE, New York, NY",-74.0012526,40.7460495
"1152",8352,"FANELLI CAFE","94","PRINCE STREET",10012,"American","94, PRINCE STREET, New York, NY",-73.9988199,40.724555
"1153",8353,"DIANA CENTER CAFETERIA","3009","BROADWAY",10027,"American","3009, BROADWAY, New York, NY",-73.962904,40.809974
"1154",8354,"Y & Y KOSHER DELI/SUSHI COUNTER  AT KEYFOOD","4365","BROADWAY",10033,"Jewish/Kosher","4365, BROADWAY, New York, NY",-73.934237,40.8538867
"1155",8355,"AMERITTANIA","230","W 54TH ST",10019,"American","230, W 54TH ST, New York, NY",-73.9828109,40.7640167
"1156",8356,"NEDERLANDER THEATER BA","208","WEST   41 STREET",10036,"American","208, WEST   41 STREET, New York, NY",-73.9882829,40.7554996
"1157",8357,"BOUNDLESS PLAINS ESPRESSO","19","RECTOR ST",10006,"American","19, RECTOR ST, New York, NY",-74.0141652,40.7080891
"1158",8358,"JADE HOUSE","2131","AMSTERDAM AVE",10032,"Chinese","2131, AMSTERDAM AVE, New York, NY",-73.9377949,40.8383335
"1159",8359,"LENWICH","66","W 9TH ST",10011,"American","66, W 9TH ST, New York, NY",-73.9988916,40.7339373
"1160",8360,"New Yorkers Pizza","2166","3RD AVE",10035,"Pizza/Italian","2166, 3RD AVE, New York, NY",-73.939148,40.7995417
"1161",8361,"NOHOHON TEA ROOM","9","SAINT MARKS PL",10003,"Japanese","9, SAINT MARKS PL, New York, NY",-73.9891322,40.7294283
"1162",8362,"DUNKIN' DONUTS","175","VARICK STREET",10014,"Donuts","175, VARICK STREET, New York, NY",-74.00605,40.7274061
"1163",8363,"8TH WONDER JUICE BAR","370","2ND AVE",10010,"Juice, Smoothies, Fruit Salads","370, 2ND AVE, New York, NY",-73.981469,40.7368146
"1164",8364,"RISTORANTE SETTEPANI","196","LENOX AVENUE",10026,"Italian","196, LENOX AVENUE, New York, NY",-73.9475617,40.8043389
