"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"1227",3627,"FIVE TACOS","119","SAINT MARKS PLACE",10009,"Mexican","119, SAINT MARKS PLACE, New York, NY",NA,NA
"1228",3628,"EL MALECON RESTAURANT","764","AMSTERDAM AVENUE",10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","764, AMSTERDAM AVENUE, New York, NY",NA,NA
"1229",3629,"SUSHIDEN","1251","AVENUE OF THE AMERICAS",10020,"Japanese","1251, AVENUE OF THE AMERICAS, New York, NY",NA,NA
"1230",3630,"ROYAL 35 STEAK HOUSE","1","E 35TH ST",10016,"American","1, E 35TH ST, New York, NY",-73.983485,40.74901
"1231",3631,"JOE","550","WEST  120 STREET",10027,"American","550, WEST  120 STREET, New York, NY",-73.9620515,40.8100006
"1232",3632,"AMAZE FUSION & LOUNGE","694","3RD AVE",10017,"Asian","694, 3RD AVE, New York, NY",NA,NA
"1233",3633,"IL MELOGRANO","501","WEST 51 STREET",10019,"Italian","501, WEST 51 STREET, New York, NY",-73.9916131,40.7655408
"1234",3634,"BEN'S PIZZA","123","MACDOUGAL ST",10012,"Pizza","123, MACDOUGAL ST, New York, NY",NA,NA
"1235",3635,"MCDONALD'S","3809","BROADWAY",10032,"American","3809, BROADWAY, New York, NY",NA,NA
"1236",3636,"10TH AVENUE PIZZA & CAFE","256","10TH AVE BET 24 & 25 ST )",10001,"Pizza","256, 10TH AVE BET 24 & 25 ST ), New York, NY",-74.9089985,41.3898338
"1237",3637,"BEN & JERRY'S","200","W. 44TH STREET",10036,"Ice Cream, Gelato, Yogurt, Ices","200, W. 44TH STREET, New York, NY",-73.9867788,40.7574973
"1238",3638,"LUCKY'S FAMOUS BURGERS","264","WEST   23 STREET",10011,"Hamburgers","264, WEST   23 STREET, New York, NY",-73.9981652,40.7449072
"1239",3639,"CANALETTO RISTORANTE","208","EAST   60 STREET",10022,"Italian","208, EAST   60 STREET, New York, NY",NA,NA
"1240",3640,"AMC THEATRES","570","2 AVENUE",10016,"American","570, 2 AVENUE, New York, NY",-73.9767193,40.7428896
"1241",3641,"REPUBLIC RESTAURANT","37","UNION SQUARE WEST",10003,"Thai","37, UNION SQUARE WEST, New York, NY",-73.9907851,40.7369985
"1242",3642,"EMPIRE CAKE","112","8 AVENUE",10011,"Bakery","112, 8 AVENUE, New York, NY",NA,NA
"1243",3643,"HARPER'S BREAD HOUSE","271","GRAND ST",10002,"Bakery","271, GRAND ST, New York, NY",NA,NA
"1244",3644,"BUKHARA GRILL","217","EAST   49 STREET",10017,"Indian","217, EAST   49 STREET, New York, NY",NA,NA
"1245",3645,"CHINATOWN RESTAURANT","1650","3RD AVE",10128,"Asian","1650, 3RD AVE, New York, NY",NA,NA
"1246",3646,"THE CENTURY ASSOCIATION","7","WEST   43 STREET",10036,"American","7, WEST   43 STREET, New York, NY",NA,NA
"1247",3647,"CUCINA BENE PIZZERIA","41","EXCHANGE PLACE",10005,"Pizza","41, EXCHANGE PLACE, New York, NY",NA,NA
"1248",3648,"DONUT PUB","203","WEST   14 STREET",10011,"Donuts","203, WEST   14 STREET, New York, NY",-73.9998294,40.7388604
"1249",3649,"EL RANCHO BURRITOS","359","WEST   45 STREET",10036,"Tex-Mex","359, WEST   45 STREET, New York, NY",NA,NA
"1250",3650,"JIVAMUKTEA CAFE","841","BROADWAY",10012,"Vegetarian","841, BROADWAY, New York, NY",NA,NA
"1251",3651,"LIBERTY DELI","22","E 49TH ST",10017,"Delicatessen","22, E 49TH ST, New York, NY",-73.9765819,40.7572029
"1252",3652,"IPIC THEATERS","11","FULTON ST",10038,"American","11, FULTON ST, New York, NY",NA,NA
"1253",3653,"DUNKIN' DONUTS","33","BEAVER ST",10004,"Donuts","33, BEAVER ST, New York, NY",-74.0117424,40.7051938
"1254",3654,"GEMINI DINER","641","2 AVENUE",10016,"American","641, 2 AVENUE, New York, NY",-73.9757256,40.745438
"1255",3655,"POINT BREAK","12","WEST   45 STREET",10036,"American","12, WEST   45 STREET, New York, NY",-73.9805925,40.7555079
"1256",3656,"MAX RESTAURANT","181","DUANE STREET",10013,"Italian","181, DUANE STREET, New York, NY",-74.0101472,40.7175502
"1257",3657,"GO GO CURRY","144","W 19TH ST",10011,"Japanese","144, W 19TH ST, New York, NY",-73.9967305,40.741104
"1258",3658,"CIAO FOR NOW","521","EAST   12 STREET",10009,"Caf̩/Coffee/Tea","521, EAST   12 STREET, New York, NY",-73.9801793,40.7287754
"1259",3659,"Stage 42","422","WEST   42 STREET",10036,"American","422, WEST   42 STREET, New York, NY",NA,NA
"1260",3660,"PANCHO'S ANTOJITOS MEXICANOS","964","AMSTERDAM AVENUE",10025,"American","964, AMSTERDAM AVENUE, New York, NY",NA,NA
"1261",3661,"EL NUEVO CARIDAD RESTAURANT","1618","ST NICHOLAS AVENUE",10040,"Spanish","1618, ST NICHOLAS AVENUE, New York, NY",-73.9289557,40.8553689
"1262",3662,"IRVINGTON BAR AND RESTAURANT/STUDIO/LILIUM","201","PARK AVE S",10003,"American","201, PARK AVE S, New York, NY",NA,NA
"1263",3663,"THE IRON HORSE","32","CLIFF STREET",10038,"American","32, CLIFF STREET, New York, NY",NA,NA
"1264",3664,"THE SPOTTED PIG","314","WEST   11 STREET",10014,"American","314, WEST   11 STREET, New York, NY",-74.0066957,40.7356133
"1265",3665,"STARBUCKS COFFEE","315","7 AVENUE",10001,"Caf̩/Coffee/Tea","315, 7 AVENUE, New York, NY",-73.9932183,40.7469559
"1266",3666,"PROHIBITION","503","COLUMBUS AVENUE",10024,"American","503, COLUMBUS AVENUE, New York, NY",-73.9727957,40.7852237
"1267",3667,"NEW ARPING RESTAURANT","45","DIVISION ST",10002,"Chinese","45, DIVISION ST, New York, NY",NA,NA
"1268",3668,"LE SINGE VERT","160","7 AVENUE",10011,"French","160, 7 AVENUE, New York, NY",-73.9973861,40.7420828
"1269",3669,"AMORE","125","W 26TH ST",10001,"Italian","125, W 26TH ST, New York, NY",-73.9923001,40.7453974
"1270",3670,"SLICE & CO. BRICK OVEN PIZZA","527","6 AVENUE",10011,"Pizza","527, 6 AVENUE, New York, NY",NA,NA
"1271",3671,"INDIE FOOD AND WINE","144","WEST   65 STREET",10023,"American","144, WEST   65 STREET, New York, NY",-73.983549,40.7733827
"1272",3672,"GREEN FIG","570","10TH AVE",10036,"American","570, 10TH AVE, New York, NY",-73.9954561,40.7591568
"1273",3673,"SAVORY","15","W 39TH ST",10018,"American","15, W 39TH ST, New York, NY",-73.9834162,40.7522616
"1274",3674,"LITTLE CAESARS","1332","SAINT NICHOLAS AVE",10033,"Pizza","1332, SAINT NICHOLAS AVE, New York, NY",-73.9355227,40.8463883
"1275",3675,"JAKE'S DILEMMA","430","AMSTERDAM AVENUE",10024,"American","430, AMSTERDAM AVENUE, New York, NY",NA,NA
"1276",3676,"CAFE WATER","519","6TH AVE",10011,"American","519, 6TH AVE, New York, NY",-73.9973044,40.7371511
"1277",3677,"SUBWAY","344","W 145TH ST",10039,"Soups & Sandwiches","344, W 145TH ST, New York, NY",-73.9442139,40.8236052
"1278",3678,"IRVING FARM COFFEE ROASTERS","88","ORCHARD STREET",10002,"American","88, ORCHARD STREET, New York, NY",-73.9900914,40.7179748
"1279",3679,"PICCOLA CUCINA","184","PRINCE STREET",10012,"Italian","184, PRINCE STREET, New York, NY",-74.0021592,40.7262851
"1280",3680,"NEW KAM LAI","514","AMSTERDAM AVE",10024,"Chinese","514, AMSTERDAM AVE, New York, NY",-73.9758589,40.7869391
"1281",3681,"INDIAN PROJECT","243","W 38TH ST",10018,"Indian","243, W 38TH ST, New York, NY",NA,NA
"1282",3682,"FIREHOUSE","522","COLUMBUS AVENUE",10024,"American","522, COLUMBUS AVENUE, New York, NY",NA,NA
"1283",3683,"SWING 46 JAZZ AND SUPPER CLUB","349","WEST   46 STREET",10036,"American","349, WEST   46 STREET, New York, NY",NA,NA
"1284",3684,"BOOTH THEATER","220","WEST 45 STREET",10036,"American","220, WEST 45 STREET, New York, NY",NA,NA
"1285",3685,"FLEET BAKERY","24","BOWERY",10013,"Bakery","24, BOWERY, New York, NY",-73.9973962,40.7149221
"1286",3686,"RESERVIOR","70","UNIVERSITY PL",10003,"American","70, UNIVERSITY PL, New York, NY",NA,NA
"1287",3687,"TRIBECA TAVERN","247","WEST BROADWAY",10013,"American","247, WEST BROADWAY, New York, NY",-74.0055335,40.7196964
"1288",3688,"RUSTIC TABLE","500","W 42ND ST",10036,"Mediterranean","500, W 42ND ST, New York, NY",-73.995872,40.759451
"1289",3689,"ORIGINAL PUGLIA RISTORANTE ITALIANO","189","HESTER STREET",10013,"Italian","189, HESTER STREET, New York, NY",-73.9976533,40.7182025
"1290",3690,"NOODLES 28","417","3RD AVE",10016,"Chinese","417, 3RD AVE, New York, NY",NA,NA
"1291",3691,"LITTLE RASCAL","163","ELIZABETH STREET",10012,"Turkish","163, ELIZABETH STREET, New York, NY",NA,NA
"1292",3692,"PERFECT PICNIC","81","ALLEN ST",10002,"Sandwiches","81, ALLEN ST, New York, NY",-73.991336,40.7180019
"1293",3693,"IRVING FARM","71","IRVING PLACE",10003,"American","71, IRVING PLACE, New York, NY",NA,NA
"1294",3694,"The Heritage Hotel","18","WEST   25 STREET",10010,"American","18, WEST   25 STREET, New York, NY",NA,NA
"1295",3695,"THE QUARTER","522","HUDSON STREET",10014,"American","522, HUDSON STREET, New York, NY",-74.0060337,40.7339688
"1296",3696,"BILL'S BAR & BURGERS","22","9 AVENUE",10014,"Hamburgers","22, 9 AVENUE, New York, NY",-74.0055792,40.7402731
"1297",3697,"NEW 21 SHANGHAI HOUSE","21","DIVISION ST",10002,"Chinese","21, DIVISION ST, New York, NY",-73.9964321,40.7139357
"1298",3698,"POTBELLY SANDWICH WORKS","19","WEST   45 STREET",10036,"Sandwiches/Salads/Mixed Buffet","19, WEST   45 STREET, New York, NY",-73.9802408,40.7560628
"1299",3699,"CEVICO'S RESTAURANT","125","NAGLE AVE",10040,"Spanish","125, NAGLE AVE, New York, NY",-73.926708,40.8606262
"1300",3700,"GOLDING CAFE (NEW YORK UNIVERSITY LAW SCHOOL - VANDERBILT HALL)","40","WASHINGTON SQUARE SOUTH",10012,"American","40, WASHINGTON SQUARE SOUTH, New York, NY",-73.9995794,40.7305569
"1301",3701,"LION LION","332","E 116TH ST",10029,"American","332, E 116TH ST, New York, NY",-73.9365906,40.7962659
"1302",3702,"STK","1114","AVENUE OF THE AMERICAS",10036,"Steak","1114, AVENUE OF THE AMERICAS, New York, NY",-73.9827745,40.7547172
"1303",3703,"BIRCH COFFEE","62","MADISON AVE",10016,"Caf̩/Coffee/Tea","62, MADISON AVE, New York, NY",-73.9862573,40.7435653
"1304",3704,"JORDAN SNACK BAR AND BURGER","4419","BROADWAY",10040,"Spanish","4419, BROADWAY, New York, NY",-73.9336732,40.8557229
"1305",3705,"MANHATTAN WEST","25","EAST   78 STREET",10075,"American","25, EAST   78 STREET, New York, NY",NA,NA
"1306",3706,"P.J. CHARLTON","549","GREENWICH STREET",10013,"Italian","549, GREENWICH STREET, New York, NY",NA,NA
"1307",3707,"GEORGIA'S EASTSIDE BBQ","192","ORCHARD STREET",10002,"Barbecue","192, ORCHARD STREET, New York, NY",NA,NA
"1308",3708,"THE LITTLE BEET","320","PARK AVE",10022,"American","320, PARK AVE, New York, NY",NA,NA
"1309",3709,"THE WATERING HOLE","106","EAST   19 STREET",10003,"American","106, EAST   19 STREET, New York, NY",-73.9874794,40.7371858
"1310",3710,"CASA MEZCAL","86","ORCHARD STREET",10002,"Mexican","86, ORCHARD STREET, New York, NY",NA,NA
"1311",3711,"VANESSA'S DUMPLING","220","EAST   14 STREET",10003,"Chinese","220, EAST   14 STREET, New York, NY",NA,NA
"1312",3712,"BAGEL CAFE","429","3RD AVE",10016,"American","429, 3RD AVE, New York, NY",-73.9798213,40.743016
"1313",3713,"SMITH & WOLLENSKY","201","EAST 49th STREET",10017,"American","201, EAST 49th STREET, New York, NY",NA,NA
"1314",3714,"SOHO GRAND HOTEL","310","WEST BROADWAY",10013,"American","310, WEST BROADWAY, New York, NY",NA,NA
"1315",3715,"MAISONNETTE KITCHEN & EMPLOYEE CAFETERIA","2","EAST 55 STREET",10022,"American","2, EAST 55 STREET, New York, NY",NA,NA
"1316",3716,"PIERS PIZZA COMPANY","61","CHELSEA PIERS PIER",10011,"Pizza","61, CHELSEA PIERS PIER, New York, NY",-74.0086437,40.747577
"1317",3717,"GRAND SICHUAN EASTERN","172","8 AVENUE",10011,"Chinese","172, 8 AVENUE, New York, NY",-74.0001048,40.7424897
"1318",3718,"HIGHLANDS RESTAURANT","150","WEST   10 STREET",10014,"English","150, WEST   10 STREET, New York, NY",-74.0010957,40.7343432
"1319",3719,"KOTOBUKI","56","3RD AVE",10003,"Japanese","56, 3RD AVE, New York, NY",NA,NA
"1320",3720,"BROADWAY RESTAURANT","2664","BROADWAY",10025,"American","2664, BROADWAY, New York, NY",-73.9690219,40.797959
"1321",3721,"PRO THAI","1575","LEXINGTON AVE",10029,"Thai","1575, LEXINGTON AVE, New York, NY",-73.9484502,40.7888244
"1322",3722,"FRESH & CO","1260","LEXINGTON AVE",10028,"American","1260, LEXINGTON AVE, New York, NY",NA,NA
"1323",3723,"AKDENIZ MEDITERRANEAN CUISINE","19","W 46TH ST",10036,"Turkish","19, W 46TH ST, New York, NY",-73.9800332,40.7565859
"1324",3724,"FAIRFIELD INN","21","WEST   37 STREET",10018,"American","21, WEST   37 STREET, New York, NY",-73.9845869,40.7511349
"1325",3725,"PRUNE","54","EAST    1 STREET",10003,"American","54, EAST    1 STREET, New York, NY",NA,NA
"1326",3726,"RAMEN MEIJIN","1574","2ND AVE",10028,"Japanese","1574, 2ND AVE, New York, NY",-73.9535392,40.7750381
"1327",3727,"ANDAZ 5TH AVENUE","485","5TH AVE",10017,"American","485, 5TH AVE, New York, NY",NA,NA
"1328",3728,"HENDRIKS","557","3RD AVE",10016,"American","557, 3RD AVE, New York, NY",NA,NA
"1329",3729,"FATTY FISH","406","EAST   64 STREET",10065,"Asian","406, EAST   64 STREET, New York, NY",-73.9592555,40.7623539
"1330",3730,"MET LIFE TEA BAR / GRAB & GO","200","PARK AVE",10166,"Caf̩/Coffee/Tea","200, PARK AVE, New York, NY",-73.9766668,40.7533488
"1331",3731,"THE COTTAGE","360","AMSTERDAM AVENUE",10024,"Chinese","360, AMSTERDAM AVENUE, New York, NY",NA,NA
"1332",3732,"MANGIA","422","MADISON AVE",10017,"American","422, MADISON AVE, New York, NY",-73.9764602,40.7570823
"1333",3733,"Indian Accent","123","W 56TH ST",10019,"Indian","123, W 56TH ST, New York, NY",NA,NA
"1334",3734,"310 BOWERY BAR","310","BOWERY",10012,"American","310, BOWERY, New York, NY",-73.9927739,40.7250101
"1335",3735,"MUDVILLE SALOON","126","CHAMBERS STREET",10007,"American","126, CHAMBERS STREET, New York, NY",-74.0089192,40.715165
"1336",3736,"G&J'S PIZZERIA","1797","1ST AVE",10128,"Pizza/Italian","1797, 1ST AVE, New York, NY",NA,NA
"1337",3737,"MATSU JAPANESE CUISINE","483","COLUMBUS AVENUE",10024,"Japanese","483, COLUMBUS AVENUE, New York, NY",-73.9732002,40.7845911
"1338",3738,"CAFE 31","220","WEST   31 STREET",10001,"American","220, WEST   31 STREET, New York, NY",-73.9932243,40.7494011
"1339",3739,"BURGER KING","154","E 116TH ST",10029,"Hamburgers","154, E 116TH ST, New York, NY",-73.9414585,40.798328
"1340",3740,"GINA MEXICANA","1288","MADISON AVE",10128,"Mexican","1288, MADISON AVE, New York, NY",NA,NA
"1341",3741,"GREAT WALL","536","3RD AVE",10016,"Chinese","536, 3RD AVE, New York, NY",NA,NA
"1342",3742,"RUTH'S CHRIS STEAKHOUSE","148","WEST   51 STREET",10019,"Steak","148, WEST   51 STREET, New York, NY",-73.9823171,40.7613166
"1343",3743,"LADY M CONFECTIONS (Plaza Hotel 770 5th avenue)","1","WEST   59 STREET",10019,"Bakery","1, WEST   59 STREET, New York, NY",-73.9744989,40.7647267
"1344",3744,"SABOR BORINQUENO # 2","205","EAST  122 STREET",10035,"Spanish","205, EAST  122 STREET, New York, NY",-73.9367,40.8017548
"1345",3745,"PATSY'S PIZZERIA","801","2 AVENUE",10017,"Pizza/Italian","801, 2 AVENUE, New York, NY",NA,NA
"1346",3746,"tutto il giorno","114","FRANKLIN ST",10013,"Italian","114, FRANKLIN ST, New York, NY",NA,NA
"1347",3747,"ALEX CAFE & DELI","1018","LEXINGTON AVENUE",10021,"American","1018, LEXINGTON AVENUE, New York, NY",-73.9620769,40.7710226
"1348",3748,"COMFORT INN","548","WEST 48TH STREET",10036,"American","548, WEST 48TH STREET, New York, NY",NA,NA
"1349",3749,"MCDONALD'S","724","BROADWAY",10003,"Hamburgers","724, BROADWAY, New York, NY",-73.9932643,40.7291264
"1350",3750,"TIR NA NOG IRISH BAR & GRILL","315","W 39TH ST",10018,"Irish","315, W 39TH ST, New York, NY",-73.9920706,40.7559406
"1351",3751,"SNACK TAVERNA","63","BEDFORD STREET",10014,"Greek","63, BEDFORD STREET, New York, NY",NA,NA
"1352",3752,"UNCLE PAULS PIZZA NY","70","VANDERBILT AVENUE",10017,"Pizza/Italian","70, VANDERBILT AVENUE, New York, NY",-73.9768992,40.7548319
"1353",3753,"SUBWAY","28","WATER ST",10004,"Sandwiches","28, WATER ST, New York, NY",NA,NA
"1354",3754,"CHAMPION PIZZA","17","CLEVELAND PLACE",10012,"Pizza/Italian","17, CLEVELAND PLACE, New York, NY",NA,NA
"1355",3755,"MOMOYA","427","AMSTERDAM AVE",10024,"Japanese","427, AMSTERDAM AVE, New York, NY",NA,NA
"1356",3756,"THE LITTLE BEET / MELT SHOP","135","W 50TH ST",10020,"American","135, W 50TH ST, New York, NY",NA,NA
"1357",3757,"CENTRAL PARK TENNIS SNACK BAR","0","WEST 96 STREET",10025,"Caf̩/Coffee/Tea","0, WEST 96 STREET, New York, NY",-73.9703639,40.7940591
"1358",3758,"SUSHI ROXX","120","EAST   39 STREET",10016,"American","120, EAST   39 STREET, New York, NY",NA,NA
"1359",3759,"BELLE REVE","305","CHURCH ST",10013,"American","305, CHURCH ST, New York, NY",-74.0039771,40.7195736
"1360",3760,"NEW FRESH WOK","1777","1ST AVE",10128,"Chinese","1777, 1ST AVE, New York, NY",NA,NA
"1361",3761,"OSLO COFFEE ROASTERS","422","EAST   75 STREET",10021,"Caf̩/Coffee/Tea","422, EAST   75 STREET, New York, NY",NA,NA
"1362",3762,"KEN & COOK","19","KENMARE STREET",10012,"Italian","19, KENMARE STREET, New York, NY",NA,NA
"1363",3763,"CHAAN TENG","698","9TH AVE",10036,"Chinese","698, 9TH AVE, New York, NY",-73.9896179,40.762001
"1364",3764,"DOMA NA ROHU","27 12","MORTON STREET",10014,"German","27 12, MORTON STREET, New York, NY",-74.0044704,40.731173
"1365",3765,"VIETSPOT","99","NASSAU ST",10038,"Asian","99, NASSAU ST, New York, NY",-74.0077594,40.7104929
"1366",3766,"HONG GARDEN CHINESE RESTAURANT","2515","7 AVENUE",10039,"Chinese","2515, 7 AVENUE, New York, NY",-73.9383931,40.821938
"1367",3767,"SPICE","975","AMSTERDAM AVE",10025,"Thai","975, AMSTERDAM AVE, New York, NY",-73.9645679,40.8015291
"1368",3768,"SHRINE/YATENGA","22712269","7 AVENUE",10030,"African","22712269, 7 AVENUE, New York, NY",-73.9790398,40.7669204
"1369",3769,"NOSH! - COURTYARD BY MARRIOTT","114","WEST   40 STREET",10018,"American","114, WEST   40 STREET, New York, NY",NA,NA
"1370",3770,"ZHENG FUZHOU CUISINE INC.","13B","ELDRIDGE ST",10002,"Chinese","13B, ELDRIDGE ST, New York, NY",-73.9938737,40.7149045
"1371",3771,"CASA TOSCANA","1000","8TH AVENUE",10019,"Italian","1000, 8TH AVENUE, New York, NY",NA,NA
"1372",3772,"BACARO","136","DIVISION STREET",10002,"Italian","136, DIVISION STREET, New York, NY",NA,NA
"1373",3773,"SOFITEL NEW YORK","45","WEST 44 STREET",10036,"American","45, WEST 44 STREET, New York, NY",NA,NA
"1374",3774,"AKI KING","219","E 23RD ST",10010,"Chinese","219, E 23RD ST, New York, NY",NA,NA
"1375",3775,"ONE AND ONE","12","1 AVENUE",10009,"Irish","12, 1 AVENUE, New York, NY",NA,NA
"1376",3776,"LENWICH","469","COLUMBUS AVE",10024,"Sandwiches","469, COLUMBUS AVE, New York, NY",NA,NA
"1377",3777,"REIF'S TAVERN","302","EAST   92 STREET",10128,"American","302, EAST   92 STREET, New York, NY",-73.9486257,40.7813724
"1378",3778,"55 BAR","55","CHRISTOPHER STREET",10014,"American","55, CHRISTOPHER STREET, New York, NY",NA,NA
"1379",3779,"STOP & EAT","39","W 31ST ST",10001,"Sandwiches/Salads/Mixed Buffet","39, W 31ST ST, New York, NY",-73.98765,40.7474381
"1380",3780,"THINK COFFEE","248","MERCER STREET",10012,"Caf̩/Coffee/Tea","248, MERCER STREET, New York, NY",-73.9952862,40.7283378
"1381",3781,"TRACKS RAW BAR & GRILL","11","PENN STATION 33RD STREET",10001,"American","11, PENN STATION 33RD STREET, New York, NY",-73.995159,40.752156
"1382",3782,"BABAGHANOUSH","165","CHURCH STREET",10007,"Middle Eastern","165, CHURCH STREET, New York, NY",-74.0075402,40.7151466
"1383",3783,"SERAFINA","2178","BROADWAY",10024,"American","2178, BROADWAY, New York, NY",-73.9803669,40.7821852
"1384",3784,"SALAAM BOMBAY","319","GREENWICH STREET",10013,"Indian","319, GREENWICH STREET, New York, NY",-74.010503,40.7170309
"1385",3785,"OAXACA GREENWICH","48","GREENWICH AVE",10011,"Mexican","48, GREENWICH AVE, New York, NY",-74.0003344,40.735689
"1386",3786,"LE COLONIAL","149","EAST   57 STREET",10022,"Asian","149, EAST   57 STREET, New York, NY",NA,NA
"1387",3787,"TAPPO","49","WEST   24 STREET",10010,"Italian","49, WEST   24 STREET, New York, NY",-73.9914737,40.7434659
"1388",3788,"SOB's","200","VARICK STREET",10014,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","200, VARICK STREET, New York, NY",-74.0047186,40.72826
"1389",3789,"TACO HUT","3210","BROADWAY",10027,"Tex-Mex","3210, BROADWAY, New York, NY",-73.9576672,40.816014
"1390",3790,"DANJI","346","WEST   52 STREET",10019,"Korean","346, WEST   52 STREET, New York, NY",NA,NA
"1391",3791,"SANDWICHERIE OF NEW YORK","202","E 42ND ST",10017,"American","202, E 42ND ST, New York, NY",-73.9742121,40.7504532
"1392",3792,"PIZZA HAVEN","4942","BROADWAY",10034,"Pizza","4942, BROADWAY, New York, NY",NA,NA
"1393",3793,"GRINI'S GRILL & RESTAURANT","100","WEST  143 STREET",10030,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","100, WEST  143 STREET, New York, NY",-73.9376491,40.8191987
"1394",3794,"BANGKOK 2 THAI","349","1 AVENUE",10010,"Thai","349, 1 AVENUE, New York, NY",NA,NA
"1395",3795,"PLAYROOM NYC","3964","10TH AVE",10034,"Bottled beverages, including water, sodas, juices, etc.","3964, 10TH AVE, New York, NY",NA,NA
"1396",3796,"PHO BANG RESTAURANT","157","MOTT STREET",10013,"Vietnamese/Cambodian/Malaysia","157, MOTT STREET, New York, NY",-73.9965698,40.7195166
"1397",3797,"DUNKIN DONUTS,BASKIN ROBBINS","3504","BROADWAY",10031,"Donuts","3504, BROADWAY, New York, NY",-73.9515157,40.8254634
"1398",3798,"SIGGY'S NYC","292","ELIZABETH STREET",10012,"American","292, ELIZABETH STREET, New York, NY",-73.9931265,40.7247436
"1399",3799,"FREDA'S","993","COLUMBUS AVENUE",10025,"Caribbean","993, COLUMBUS AVENUE, New York, NY",NA,NA
"1400",3800,"LEE LEE","283","W 118TH ST",10026,"Bakery","283, W 118TH ST, New York, NY",-73.9539762,40.8056949
"1401",3801,"PEE DEE","50","WEST  125 STREET",10027,"Steak","50, WEST  125 STREET, New York, NY",-73.9441909,40.8069489
"1402",3802,"EXCELLENT DUMPLING HOUSE","165","W 23RD ST",10011,"Chinese","165, W 23RD ST, New York, NY",NA,NA
"1403",3803,"PUSHCART COFFEE","362","2 AVENUE",10010,"Caf̩/Coffee/Tea","362, 2 AVENUE, New York, NY",-73.9815284,40.7366753
"1404",3804,"BLUESTOCKINGS WOMENS BOOKSTORE CAFE","172","ALLEN STREET",10002,"Caf̩/Coffee/Tea","172, ALLEN STREET, New York, NY",-73.9889027,40.7214027
"1405",3805,"MUSE PAINTBAR","329","GREENWICH ST",10013,"American","329, GREENWICH ST, New York, NY",-74.0103423,40.717684
"1406",3806,"BRICKLANE CURRY HOUSE","99","2ND AVE",10003,"Indian","99, 2ND AVE, New York, NY",NA,NA
"1407",3807,"CECI RESTAURANT","78","SHERMAN AVENUE",10040,"Spanish","78, SHERMAN AVENUE, New York, NY",-73.9266411,40.8636451
"1408",3808,"DOMINO'S","153","EAST  116 STREET",10029,"Pizza","153, EAST  116 STREET, New York, NY",-73.9411141,40.7986839
"1409",3809,"BARRY'S BOOTCAMP","1216","2ND AVE",10065,"Juice, Smoothies, Fruit Salads","1216, 2ND AVE, New York, NY",-73.9620244,40.7634977
"1410",3810,"2A","25","AVENUE A",10009,"American","25, AVENUE A, New York, NY",NA,NA
"1411",3811,"COSI","55","BROAD STREET",10004,"Sandwiches/Salads/Mixed Buffet","55, BROAD STREET, New York, NY",-74.0110854,40.7053174
"1412",3812,"THE JEFFREY","311","EAST 60TH STREET",10022,"American","311, EAST 60TH STREET, New York, NY",-73.962992,40.761109
"1413",3813,"LE PARISIEN","163","EAST   33 STREET",10016,"French","163, EAST   33 STREET, New York, NY",-73.9791118,40.745446
"1414",3814,"JUICY CUBE","166","W 72ND ST",10023,"Juice, Smoothies, Fruit Salads","166, W 72ND ST, New York, NY",-73.9812449,40.7781445
"1415",3815,"COLGATE PALMOLIVE","300","PARK AVENUE",10022,"American","300, PARK AVENUE, New York, NY",-73.9746455,40.757042
"1416",3816,"TONIC EAST","411","3 AVENUE",10016,"American","411, 3 AVENUE, New York, NY",-73.9801793,40.7423648
"1417",3817,"M & W BAKERY","25","EAST BROADWAY",10002,"Bakery","25, EAST BROADWAY, New York, NY",NA,NA
"1418",3818,"ROCCOS","162","7TH AVE",10011,"Pizza","162, 7TH AVE, New York, NY",NA,NA
"1419",3819,"NUSBAUM & WU","2897","BROADWAY",10025,"Delicatessen","2897, BROADWAY, New York, NY",-73.965706,40.8061198
"1420",3820,"BURGER KING","226","E 86TH ST",10028,"American","226, E 86TH ST, New York, NY",-73.9529963,40.7781315
"1421",3821,"99 CENT EXPRESS PIZZA","301","WEST   43 STREET",10036,"Pizza","301, WEST   43 STREET, New York, NY",-73.9895836,40.7582251
"1422",3822,"TUNG THONG THAI RESTAURANT","561","WEST 169TH STREET",10032,"Thai","561, WEST 169TH STREET, New York, NY",NA,NA
"1423",3823,"SPRING NATURAL","98","KENMARE ST",10012,"American","98, KENMARE ST, New York, NY",-73.9968106,40.7210072
"1424",3824,"SPRINKLES CUPCAKES","780","LEXINGTON AVENUE",10065,"Bakery","780, LEXINGTON AVENUE, New York, NY",-73.9676903,40.763284
"1425",3825,"CEA-LO CAFE","2496","ADAM CLAYTON POWELL JR BLVD",10030,"Seafood","2496, ADAM CLAYTON POWELL JR BLVD, New York, NY",-73.9395455,40.8216196
"1426",3826,"ANJAPPAR","116","LEXINGTON AVENUE",10016,"Indian","116, LEXINGTON AVENUE, New York, NY",NA,NA
"1427",3827,"MATSUNOYA","131","EAST 45 STREET",10017,"Japanese","131, EAST 45 STREET, New York, NY",NA,NA
