"","X","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION","ADDRESS","lon","lat"
"1137",5937,"MIKEY'S","134","LUDLOW STREET",10002,"American","134, LUDLOW STREET, New York, NY",-73.9880564,40.7202447
"1138",5938,"JERUSALEM RESTAURANT","2715","BROADWAY",10025,"Middle Eastern","2715, BROADWAY, New York, NY",-73.968584,40.7997549
"1139",5939,"SUPERIORITY BURGER","430","E 9TH ST",10009,"Vegetarian","430, E 9TH ST, New York, NY",-73.9836452,40.7273973
"1140",5940,"ELSA LA REYNA DEL CHICHARRON","1249","ST NICHOLAS AVENUE",10032,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","1249, ST NICHOLAS AVENUE, New York, NY",-73.937983,40.8438161
"1141",5941,"STARBUCKS","2529","BROADWAY",10025,"Caf̩/Coffee/Tea","2529, BROADWAY, New York, NY",-73.9728472,40.7939384
"1142",5942,"HUNTER DELI","966","LEXINGTON AVENUE",10021,"Delicatessen","966, LEXINGTON AVENUE, New York, NY",-73.963198,40.7694587
"1143",5943,"THE DUBLINER","45","STONE STREET",10004,"Irish","45, STONE STREET, New York, NY",-74.0103648,40.7043378
"1144",5944,"ZONI CAFE","22","W 34TH ST",10001,"American","22, W 34TH ST, New York, NY",-73.9864111,40.7489334
"1145",5945,"DUNKIN DONUTS & BASKIN ROBBINS","395","HUDSON ST",10014,"Donuts","395, HUDSON ST, New York, NY",-74.0077944,40.7291207
"1146",5946,"WASHINGTON SQUARE CAFE","103","WAVERLY PLACE",10011,"American","103, WAVERLY PLACE, New York, NY",-73.9987276,40.7324496
"1147",5947,"DOMINO'S","181","CHURCH STREET",10007,"Pizza","181, CHURCH STREET, New York, NY",-74.0070818,40.715609
"1148",5948,"CHECKER'S","695","ST NICHOLAS AV",10030,"American","695, ST NICHOLAS AV, New York, NY",-73.9452088,40.823885
"1149",5949,"THE EAST POLE","133","EAST 65TH ST",10065,"American","133, EAST 65TH ST, New York, NY",-73.9656814,40.7663457
"1150",5950,"PANDA EXPRESS","1277","1ST AVE",10065,"Chinese","1277, 1ST AVE, New York, NY",-73.9577733,40.7658172
"1151",5951,"SOMBRERO MEXICAN RESTAURANT","303","WEST   48 STREET",10036,"Mexican","303, WEST   48 STREET, New York, NY",NA,NA
"1152",5952,"BOTTINO","248","10 AVENUE",10001,"Italian","248, 10 AVENUE, New York, NY",-74.003165,40.748505
"1153",5953,"BAR CYRK NYC","50","HUDSON ST",10013,"American","50, HUDSON ST, New York, NY",-74.0087355,40.7173405
"1154",5954,"RAMEN LAB","70","KENMARE ST",10012,"Japanese","70, KENMARE ST, New York, NY",NA,NA
"1155",5955,"FISH","280","BLEECKER STREET",10014,"Seafood","280, BLEECKER STREET, New York, NY",-74.0035021,40.7316979
"1156",5956,"JACOB SOUL FOOD RESTAURANT","373","LENOX AVENUE",10027,"Soul Food","373, LENOX AVENUE, New York, NY",-73.9440189,40.8102815
"1157",5957,"SILVER MOON BAKERY","2740","BROADWAY",10025,"Bakery","2740, BROADWAY, New York, NY",-73.9676713,40.8005179
"1158",5958,"CHA-AN TEAHOUSE","230","EAST    9 STREET",10003,"Japanese","230, EAST    9 STREET, New York, NY",-73.9881733,40.729399
"1159",5959,"LA RUBIA RESTAURANT","3517","BROADWAY",10031,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","3517, BROADWAY, New York, NY",-73.9511351,40.8261831
"1160",5960,"TIRAMISU RESTAURANT","1410","3 AVENUE",10028,"Italian","1410, 3 AVENUE, New York, NY",NA,NA
"1161",5961,"SANTA FE","73","WEST   71 STREET",10023,"Mexican","73, WEST   71 STREET, New York, NY",-73.9788166,40.7767896
"1162",5962,"Radio City Pizza","142","W 49TH ST",10019,"Pizza/Italian","142, W 49TH ST, New York, NY",-73.982976,40.7599775
"1163",5963,"MCHALE'S BAR & GRILL","251","West 51 St",10019,"Irish","251, West 51 St, New York, NY",-73.9850001,40.762887
"1164",5964,"PRET A MANGER","821","BROADWAY",10003,"Soups & Sandwiches","821, BROADWAY, New York, NY",-73.9912818,40.7334799
"1165",5965,"AMORINO","414","AMSTERDAM AVE",10024,"Ice Cream, Gelato, Yogurt, Ices","414, AMSTERDAM AVE, New York, NY",NA,NA
"1166",5966,"ROAST KITCHEN","520","8TH AVE",10018,"American","520, 8TH AVE, New York, NY",-73.9919341,40.753645
"1167",5967,"STARBUCKS COFFEE","55","W 46TH ST",10036,"Caf̩/Coffee/Tea","55, W 46TH ST, New York, NY",-73.9810285,40.7572615
"1168",5968,"STAGE03","23","W 32ND ST",10001,"Other","23, W 32ND ST, New York, NY",-73.986653,40.7478771
"1169",5969,"TAMARIND TRIBECA","99","HUDSON STREET",10013,"Indian","99, HUDSON STREET, New York, NY",-74.0090407,40.7190971
"1170",5970,"CHARRUA","131","ESSEX ST",10002,"Spanish","131, ESSEX ST, New York, NY",NA,NA
"1171",5971,"535 MADISON CAFE","535","MADISON AVENUE",10022,"American","535, MADISON AVENUE, New York, NY",-73.973315,40.7604752
"1172",5972,"PICK A BAGEL","891","8 AVENUE",10019,"Bagels/Pretzels","891, 8 AVENUE, New York, NY",-73.9849363,40.7644561
"1173",5973,"RED POKE","600","9TH AVE",10036,"Korean","600, 9TH AVE, New York, NY",-73.9919328,40.7588927
"1174",5974,"TRESTLE ON TENTH/ROCKET PIG","242","10 AVENUE",10001,"American","242, 10 AVENUE, New York, NY",NA,NA
"1175",5975,"BAO BAO CAFE","61","LEXINGTON AVE",10010,"Chinese","61, LEXINGTON AVE, New York, NY",-73.983508,40.7408493
"1176",5976,"BRUSHSTROKE (30 HUDSON ST)","162","DUANE STREET",10013,"Japanese","162, DUANE STREET, New York, NY",NA,NA
"1177",5977,"OLIVE GARDEN","2","TIMES SQUARE",10036,"Italian","2, TIMES SQUARE, New York, NY",-73.9847235,40.7596814
"1178",5978,"PRET A MANGER","425","LEXINGTON AVENUE",10017,"American","425, LEXINGTON AVENUE, New York, NY",-73.9750139,40.7523422
"1179",5979,"TRATTORIA IL MULINO","36","EAST   20 STREET",10003,"Italian","36, EAST   20 STREET, New York, NY",-73.9886918,40.7384504
"1180",5980,"BAR GOTO","245","ELDRIDGE ST",10002,"Japanese","245, ELDRIDGE ST, New York, NY",-73.9899127,40.7227817
"1181",5981,"EL NUEVO TINA RESTAURANT","511","W 125TH ST",10027,"Spanish","511, W 125TH ST, New York, NY",-73.9564279,40.8140406
"1182",5982,"ZUCKER'S BAGELS AND SMOKED FISH","273","COLUMBUS AVE",10023,"Bagels/Pretzels","273, COLUMBUS AVE, New York, NY",-73.9781692,40.7778724
"1183",5983,"RESIDENCE INN MANHATTAN MIDTOWN EAST","148","E 48TH ST",10017,"American","148, E 48TH ST, New York, NY",-73.9726853,40.7548
"1184",5984,"ASIAN WOK","8","LIBERTY PLACE",10005,"Vietnamese/Cambodian/Malaysia","8, LIBERTY PLACE, New York, NY",-74.009347,40.709193
"1185",5985,"RAMEN-YA","181","WEST    4 STREET",10014,"Japanese","181, WEST    4 STREET, New York, NY",-74.0016657,40.7325187
"1186",5986,"MARSH & MCLENNAN CAFETERIA","1166","AVENUE OF THE AMERICAS",10036,"American","1166, AVENUE OF THE AMERICAS, New York, NY",-73.9820388,40.7568517
"1187",5987,"ROSSOPOMODORO","118","GREENWICH AVE",10011,"Italian","118, GREENWICH AVE, New York, NY",-74.0020502,40.738111
"1188",5988,"STARBUCKS","270","PARK AVE",10017,"Caf̩/Coffee/Tea","270, PARK AVE, New York, NY",-73.9754,40.7558
"1189",5989,"EL NUEVO SANDY RESTAURANT","2261","2 AVENUE",10035,"Spanish","2261, 2 AVENUE, New York, NY",-73.93794,40.797258
"1190",5990,"DALLAS BBQ","3956","BROADWAY",10032,"Barbecue","3956, BROADWAY, New York, NY",-73.9404009,40.8395605
"1191",5991,"EDDIE'S DELI & PIZZA","184","E 116TH ST",10029,"American","184, E 116TH ST, New York, NY",-73.9405536,40.7979818
"1192",5992,"ARTOPOLIS CAFE","1090","AMSTERDAM AVENUE",10025,"Mediterranean","1090, AMSTERDAM AVENUE, New York, NY",-73.9624787,40.8054543
"1193",5993,"BOTTLE AND BINE","1085","2ND AVE",10022,"American","1085, 2ND AVE, New York, NY",-73.9653944,40.7596006
"1194",5994,"SARABETH'S","423","AMSTERDAM AVENUE",10024,"American","423, AMSTERDAM AVENUE, New York, NY",NA,NA
"1195",5995,"STARBUCKS COFFEE","122","GREENWICH AVENUE",10011,"Caf̩/Coffee/Tea","122, GREENWICH AVENUE, New York, NY",-74.0024232,40.7391316
"1196",5996,"THE GRANGE BAR & EATERY","1635","AMSTERDAM AVENUE",10031,"Chilean","1635, AMSTERDAM AVENUE, New York, NY",-73.9493609,40.8225191
"1197",5997,"IHOP","235237","EAST   14 STREET",10003,"American","235237, EAST   14 STREET, New York, NY",-73.985527,40.732881
"1198",5998,"La Colombe","601","W 27TH ST",10001,"Caf̩/Coffee/Tea","601, W 27TH ST, New York, NY",-74.0053,40.7516511
"1199",5999,"SAVANN RESTAURANT","2280","FREDERICK DOUGLAS BLVD",10027,"Mediterranean","2280, FREDERICK DOUGLAS BLVD, New York, NY",-73.9520559,40.8083717
"1200",6000,"ELIZABETHS NEIGHBORHOOD TABLE","680","COLUMBUS AVENUE",10025,"American","680, COLUMBUS AVENUE, New York, NY",NA,NA
"1201",6001,"SILK CAFE ONE","160","COLUMBUS AVE",10023,"American","160, COLUMBUS AVE, New York, NY",-73.9813903,40.7747183
"1202",6002,"KAPPO MASA","976","MADISON AVE",10075,"Japanese","976, MADISON AVE, New York, NY",-73.9635456,40.7746615
"1203",6003,"MAPO TOFU","338","LEXINGTON AVENUE",10016,"Chinese","338, LEXINGTON AVENUE, New York, NY",-73.9775162,40.7498222
"1204",6004,"1633","1633","2ND AVE",10028,"Mediterranean","1633, 2ND AVE, New York, NY",-73.952629,40.7772306
"1205",6005,"KUNG FU TEA","27","WAVERLY PL",10003,"Caf̩/Coffee/Tea","27, WAVERLY PL, New York, NY",-73.9949611,40.7305612
"1206",6006,"ARCO CAFE","886","AMSTERDAM AVE",10025,"Italian","886, AMSTERDAM AVE, New York, NY",-73.9672297,40.7987219
"1207",6007,"EVERYMAN ESPRESSO","136","EAST   13 STREET",10003,"Caf̩/Coffee/Tea","136, EAST   13 STREET, New York, NY",-73.9883977,40.7326446
"1208",6008,"DARKHORSE","17","MURRAY STREET",10007,"American","17, MURRAY STREET, New York, NY",-74.0080469,40.7136896
"1209",6009,"BOSA OF HARLEM","256","E 125TH ST",10035,"Pizza","256, E 125TH ST, New York, NY",-73.9340762,40.8027422
"1210",6010,"LARB UBOL","480","9TH AVE",10018,"Thai","480, 9TH AVE, New York, NY",-73.9947793,40.7550512
"1211",6011,"OAXACA MEXICAN GRILL","245","PARK AVENUE",10003,"Mexican","245, PARK AVENUE, New York, NY",-73.9745088,40.7545475
"1212",6012,"PARM","235","COLUMBUS AVE",10023,"American","235, COLUMBUS AVE, New York, NY",NA,NA
"1213",6013,"NOBODY IS PERFECT","235","E 4TH ST",10009,"Other","235, E 4TH ST, New York, NY",-73.9826463,40.7234693
"1214",6014,"BLAKE LANE","1429","3RD AVE",10028,"American","1429, 3RD AVE, New York, NY",-73.9562222,40.7753404
"1215",6015,"GERSHWIN THEATRE","222","WEST   51 STREET",10019,"Other","222, WEST   51 STREET, New York, NY",-73.9851266,40.7623955
"1216",6016,"OPHELIA","3","MITCHELL PL",10017,"Other","3, MITCHELL PL, New York, NY",-73.9661737,40.753401
"1217",6017,"MOMOFUKU NOODLE BAR","171","1 AVENUE",10003,"Asian","171, 1 AVENUE, New York, NY",-73.98451,40.729233
"1218",6018,"TAVERNA KYCLADES","228","1ST AVE",10009,"Greek","228, 1ST AVE, New York, NY",-73.9824906,40.730987
"1219",6019,"ATLAS SOCIAL CLUB","753","9TH AVENUE",10019,"American","753, 9TH AVENUE, New York, NY",-73.9888568,40.7640518
"1220",6020,"NEW YORK SAL'S PIZZERIA","696","10TH AVE",10019,"Pizza","696, 10TH AVE, New York, NY",-73.992114,40.763727
"1221",6021,"SONNIER & CASTLE","554","WEST   48 STREET",10036,"American","554, WEST   48 STREET, New York, NY",NA,NA
"1222",6022,"RACINES","94","CHAMBERS ST",10007,"French","94, CHAMBERS ST, New York, NY",NA,NA
"1223",6023,"SUBWAY","692","LEXINGTON AVENUE",10022,"Sandwiches/Salads/Mixed Buffet","692, LEXINGTON AVENUE, New York, NY",-73.9694405,40.7607723
"1224",6024,"GRK","451","LEXINGTON AVE",10017,"Greek","451, LEXINGTON AVE, New York, NY",-73.9746006,40.7530168
"1225",6025,"CHOBANI SOHO","150","PRINCE STREET",10012,"American","150, PRINCE STREET, New York, NY",NA,NA
"1226",6026,"DEUX AMIS","356","EAST   51 STREET",10022,"French","356, EAST   51 STREET, New York, NY",-73.9661865,40.7545325
"1227",6027,"SWEETGREEN","413","GREENWICH ST",10013,"Salads","413, GREENWICH ST, New York, NY",-74.0096996,40.7213391
"1228",6028,"CHUCK E. CHEESE'S","280","ST NICHOLAS AVENUE",10027,"Pizza","280, ST NICHOLAS AVENUE, New York, NY",-73.9527649,40.8101402
"1229",6029,"IKINARI STEAK","90","E 10TH ST",10003,"Japanese","90, E 10TH ST, New York, NY",-73.9896832,40.7308579
"1230",6030,"EAST 86 CINEMAS","210","EAST   86 STREET",10028,"American","210, EAST   86 STREET, New York, NY",NA,NA
"1231",6031,"SUSHI SEKI","1143","1 AVENUE",10065,"Japanese","1143, 1 AVENUE, New York, NY",-73.9605501,40.7619797
"1232",6032,"MEE SUM CAFE","26","PELL STREET",10013,"Caf̩/Coffee/Tea","26, PELL STREET, New York, NY",-73.9983,40.715051
"1233",6033,"EAST GARDEN","1685","1ST AVE",10128,"Chinese","1685, 1ST AVE, New York, NY",-73.9490472,40.7779554
"1234",6034,"UPTOWN BOURBON","3631","BROADWAY",10031,"Caf̩/Coffee/Tea","3631, BROADWAY, New York, NY",NA,NA
"1235",6035,"JIMBO'S BURGER PALACE","535","LENOX AVENUE",10037,"American","535, LENOX AVENUE, New York, NY",-73.9403084,40.8154615
"1236",6036,"W NEW YORK BANQUET KITCHEN AND CAFETERIA","541","LEXINGTON AVENUE",10022,"American","541, LEXINGTON AVENUE, New York, NY",-73.9722819,40.7561415
"1237",6037,"PASQUALE JONES","86","KENMARE ST",10012,"Italian","86, KENMARE ST, New York, NY",-73.9968308,40.7211113
"1238",6038,"AUREOLE","135","WEST   42 STREET",10036,"American","135, WEST   42 STREET, New York, NY",NA,NA
"1239",6039,"ROW NYC","270","W 45 ST",10036,"American","270, W 45 ST, New York, NY",-73.9880093,40.758944
"1240",6040,"TACOS GRAND CENTRAL","684","3RD AVENUE",10017,"Mexican","684, 3RD AVENUE, New York, NY",-73.9740775,40.7516428
"1241",6041,"Wowfulls","309","E HOUSTON ST",10002,"Ice Cream, Gelato, Yogurt, Ices","309, E HOUSTON ST, New York, NY",-73.983485,40.7210973
"1242",6042,"THE SKYLARK","530","FASHION AVE",10018,"American","530, FASHION AVE, New York, NY",-73.9888896,40.7541079
"1243",6043,"THE THIRD PALM TREE","2145","AMSTERDAM AVENUE",10032,"American","2145, AMSTERDAM AVENUE, New York, NY",-73.9373485,40.8386931
"1244",6044,"LUNT FONTANNE THEATER","205","WEST   46 STREET",10036,"American","205, WEST   46 STREET, New York, NY",-73.9858954,40.7591744
"1245",6045,"STEAK AND HOAGIES","1657","MADISON AVE",10029,"Chinese","1657, MADISON AVE, New York, NY",-73.9472103,40.7963608
"1246",6046,"TUSCAN KITCHEN","2308","ADAM CLAYTON POWELL JR BLVD",10030,"American","2308, ADAM CLAYTON POWELL JR BLVD, New York, NY",-73.9438036,40.8158661
"1247",6047,"ROCK BAR","185","CHRISTOPHER STREET",10014,"American","185, CHRISTOPHER STREET, New York, NY",-74.0096996,40.7326534
"1248",6048,"B FLAT","277","CHURCH STREET",10013,"Japanese","277, CHURCH STREET, New York, NY",-74.0047875,40.7185576
"1249",6049,"MURRAY'S CHEESE BAR","264","BLEECKER STREET",10014,"American","264, BLEECKER STREET, New York, NY",-74.0031692,40.7312163
"1250",6050,"DUNKIN' DONUTS","67","COOPER SQ",10003,"Donuts","67, COOPER SQ, New York, NY",-73.9899368,40.7290987
"1251",6051,"XI'AN FAMOUS FOODS","45","BAYARD ST",10013,"Chinese","45, BAYARD ST, New York, NY",-73.9973503,40.7150701
"1252",6052,"GASOLINE ALLEY COFFEE","325","LAFAYETTE STREET",10012,"Caf̩/Coffee/Tea","325, LAFAYETTE STREET, New York, NY",NA,NA
"1253",6053,"VAN LEEWEN ARTISAN ICE CREAM","172","LUDLOW ST",10002,"Ice Cream, Gelato, Yogurt, Ices","172, LUDLOW ST, New York, NY",-73.9874058,40.7215344
"1254",6054,"DUNKIN' DONUTS","200","EAST   89 STREET",10128,"Donuts","200, EAST   89 STREET, New York, NY",-73.9525084,40.7805155
"1255",6055,"BURGER & LOBSTER","132","W 43RD ST",10036,"Seafood","132, W 43RD ST, New York, NY",-73.98456,40.7558699
"1256",6056,"OAXACA TAQUERIA","1198","1ST AVE",10065,"Mexican","1198, 1ST AVE, New York, NY",NA,NA
"1257",6057,"MERILU PIZZA AL METRO","791","9TH AVE",10019,"Pizza","791, 9TH AVE, New York, NY",-73.9880763,40.7652916
"1258",6058,"UVA","1486","2 AVENUE",10075,"Italian","1486, 2 AVENUE, New York, NY",NA,NA
"1259",6059,"WEST NEW MALAYSIA RESTAURANT","4648","BOWERY",10013,"Asian","4648, BOWERY, New York, NY",-73.9938198,40.7210575
"1260",6060,"CHOP'T","1450","BROADWAY",10018,"Salads","1450, BROADWAY, New York, NY",-73.9863546,40.7546856
"1261",6061,"LA SULTANA CAFE","124","EAST    4 STREET",10003,"Mediterranean","124, EAST    4 STREET, New York, NY",-73.9878008,40.7252237
"1262",6062,"SWEETGREEN","1321","1ST AVE",10021,"Salads","1321, 1ST AVE, New York, NY",-73.9568766,40.7670906
"1263",6063,"Tacombi","30","W 24TH ST",10010,"Mexican","30, W 24TH ST, New York, NY",NA,NA
"1264",6064,"CALEXICO","1491","2ND AVE",10075,"Mexican","1491, 2ND AVE, New York, NY",-73.9558893,40.7726022
"1265",6065,"MCDONALD'S","3549","BROADWAY",10031,"Hamburgers","3549, BROADWAY, New York, NY",-73.9506085,40.8269533
"1266",6066,"NECTAR OF 82ND STREET","1090","MADISON AVENUE",10028,"American","1090, MADISON AVENUE, New York, NY",-73.9609879,40.778213
"1267",6067,"CHIPOTLE MEXICAN GRILL","625","BROADWAY",10012,"Mexican","625, BROADWAY, New York, NY",NA,NA
"1268",6068,"STARBUCKS","180","WEST BROADWAY",10013,"Caf̩/Coffee/Tea","180, WEST BROADWAY, New York, NY",-74.0073813,40.7182107
"1269",6069,"PEASANT","194","ELIZABETH STREET",10012,"American","194, ELIZABETH STREET, New York, NY",-73.9943202,40.7217078
"1270",6070,"SHURAKU","47","8TH AVE",10014,"Japanese","47, 8TH AVE, New York, NY",-74.0040071,40.7385261
"1271",6071,"KBBQ by Korilla","55","SPRING ST",10012,"Korean","55, SPRING ST, New York, NY",NA,NA
"1272",6072,"FRESH & CO","309","MADISON AVE",10017,"Sandwiches/Salads/Mixed Buffet","309, MADISON AVE, New York, NY",-73.9792763,40.7524692
"1273",6073,"BAZ BAGEL AND RESTAURANT","181","GRAND ST",10013,"American","181, GRAND ST, New York, NY",-73.9977569,40.719266
"1274",6074,"OIJI","119","1ST AVE",10003,"Korean","119, 1ST AVE, New York, NY",-73.9858266,40.7272603
"1275",6075,"BARROW STREET THEATRE","27","BARROW ST",10014,"Other","27, BARROW ST, New York, NY",-74.0030659,40.7322731
"1276",6076,"PINCHOS GRILL","105A","DYCKMAN ST",10040,"Spanish","105A, DYCKMAN ST, New York, NY",-73.9247174,40.8619889
"1277",6077,"GOOD TASTE 360 INC","360","E 116TH ST",10029,"Chinese","360, E 116TH ST, New York, NY",-73.9359017,40.7959558
"1278",6078,"SPOON TABLE & BAR","40","E 33RD ST",10016,"American","40, E 33RD ST, New York, NY",-73.9826459,40.7464639
"1279",6079,"ERMINIA RESTAURANT","250","EAST   83 STREET",10028,"Italian","250, EAST   83 STREET, New York, NY",-73.9536048,40.7759325
"1280",6080,"SANDRO'S","306","EAST   81 STREET",10028,"Italian","306, EAST   81 STREET, New York, NY",-73.9537196,40.77429
"1281",6081,"DUNKIN' DONUTS-BASKIN ROBBINS","57","E 125TH ST",10035,"Donuts","57, E 125TH ST, New York, NY",-73.9401267,40.8057727
"1282",6082,"TARALLUCCI E VINO","163","1 AVENUE",10003,"Italian","163, 1 AVENUE, New York, NY",-73.9845561,40.7289675
"1283",6083,"PATRIZIAS OF BROOKLYN","462","2ND AVE",10016,"Italian","462, 2ND AVE, New York, NY",-73.9789431,40.7399505
"1284",6084,"MERAKIA","5","W 21ST ST",10010,"American","5, W 21ST ST, New York, NY",-73.9910605,40.7407051
"1285",6085,"DESSERT CLUB, CHIKALICIOUS","204","EAST   10 STREET",10003,"Bakery","204, EAST   10 STREET, New York, NY",NA,NA
"1286",6086,"F&F 99 CENTS PIZZA","2127","3RD AVE",10035,"Pizza","2127, 3RD AVE, New York, NY",-73.939612,40.79804
"1287",6087,"TABLE 71 @ MARRIOTT CORTYARD","71","WEST 35TH ST",10001,"Continental","71, WEST 35TH ST, New York, NY",-73.9867576,40.7504345
"1288",6088,"8TH STREET WINECELLAR","28","W 8TH STREET",10011,"American","28, W 8TH STREET, New York, NY",-73.9979098,40.7327221
"1289",6089,"GEORGE'S","8789","GREENWICH STREET",10006,"American","8789, GREENWICH STREET, New York, NY",NA,NA
"1290",6090,"WALTER'S BAR","389","8 AVENUE",10001,"Other","389, 8 AVENUE, New York, NY",-73.995856,40.7493849
"1291",6091,"BLUE WATER GRILL","31","UNION SQUARE WEST",10003,"Seafood","31, UNION SQUARE WEST, New York, NY",-73.9910732,40.7368017
"1292",6092,"PARIS CAFE","119","SOUTH ST",10038,"American","119, SOUTH ST, New York, NY",-74.0015425,40.7073164
"1293",6093,"STARBUCKS","350","5TH AVE",10118,"Caf̩/Coffee/Tea","350, 5TH AVE, New York, NY",-73.9857455,40.7485626
"1294",6094,"MORGAN CAFE","341","9TH AVE",10199,"American","341, 9TH AVE, New York, NY",-73.9986384,40.7505085
"1295",6095,"VIVA EVENTS AND CATERING","222","E 58TH ST",10022,"American","222, E 58TH ST, New York, NY",NA,NA
"1296",6096,"CHIPOTLE MEXICAN GRILL","325","S END AVE",10280,"Mexican","325, S END AVE, New York, NY",-74.0163662,40.7107009
"1297",6097,"BABBALUCCI'S","331","LENOX AVE",10027,"Italian","331, LENOX AVE, New York, NY",-73.9450786,40.808961
"1298",6098,"ELREY","100","STANTON STREET",10002,"Caf̩/Coffee/Tea","100, STANTON STREET, New York, NY",-73.9879385,40.7213817
"1299",6099,"FELIDIA RESTAURANT","243","EAST   58 STREET",10022,"Italian","243, EAST   58 STREET, New York, NY",-73.9651074,40.7603605
"1300",6100,"NEW YORK PIZZA SUPREMA","413","8 AVENUE",10001,"Pizza","413, 8 AVENUE, New York, NY",-73.995321,40.750205
"1301",6101,"LUNA PIZZA","225","PARK ROW",10038,"Pizza","225, PARK ROW, New York, NY",NA,NA
"1302",6102,"THE POLO BAR","1","E 55TH ST",10022,"American","1, E 55TH ST, New York, NY",-73.9743749,40.7617135
"1303",6103,"BAILEY'S CORNER PUB","1607","YORK AVENUE",10028,"Irish","1607, YORK AVENUE, New York, NY",-73.947964,40.775257
"1304",6104,"ROW HOUSE","2128","FREDERICK DOUGLASS BLVD",10026,"American","2128, FREDERICK DOUGLASS BLVD, New York, NY",-73.9556597,40.8035398
"1305",6105,"THE LAMBS CLUB","130","WEST 44 SREET",10036,"American","130, WEST 44 SREET, New York, NY",NA,NA
"1306",6106,"SUTTON INN","347","E 54TH ST",10022,"American","347, E 54TH ST, New York, NY",-73.9647401,40.756816
"1307",6107,"SABOR A MEXICO","1744","FIRST AVENUE",10128,"Mexican","1744, FIRST AVENUE, New York, NY",-73.9470266,40.7795194
"1308",6108,"DESI GALLI","172","AVENUE B",10009,"Indian","172, AVENUE B, New York, NY",-73.9797201,40.7273589
"1309",6109,"SOUTH'S","273","CHURCH STREET",10013,"American","273, CHURCH STREET, New York, NY",-74.0048334,40.7184096
"1310",6110,"KUNG FU LITTLE STEAMED BUNS RAMEN","811","8TH AVE",10019,"Asian","811, 8TH AVE, New York, NY",-73.9868753,40.7616294
"1311",6111,"TAPROOM NO. 307","307","3 AVENUE",10010,"American","307, 3 AVENUE, New York, NY",NA,NA
"1312",6112,"PARLAY CAFE","1780","AMSTERDAM AVENUE",10031,"Middle Eastern","1780, AMSTERDAM AVENUE, New York, NY",-73.9464349,40.827397
"1313",6113,"PANYA/AUTRE KYOYA","810","STUYVESANT STREET",10003,"Japanese","810, STUYVESANT STREET, New York, NY",-73.9880663,40.7299553
"1314",6114,"THE NIPPON CLUB","145","WEST   57 STREET",10019,"Japanese","145, WEST   57 STREET, New York, NY",-73.9786641,40.7652674
"1315",6115,"KUNG FU LITTLE STEAMED BUNS RAMEN","146","E 55TH ST",10022,"Chinese","146, E 55TH ST, New York, NY",NA,NA
"1316",6116,"LE PAIN QUOTIDIEN","861","LEXINGTON AVE",10065,"French","861, LEXINGTON AVE, New York, NY",-73.9653256,40.7657453
"1317",6117,"HAMPTON INN - MANHATTAN TIMES SQUARE SOUTH","337","WEST   39 STREET",10018,"American","337, WEST   39 STREET, New York, NY",NA,NA
"1318",6118,"CALLE DAO CHELSEA","461","W 23RD ST",10011,"Chinese/Cuban","461, W 23RD ST, New York, NY",-74.0035248,40.7476544
"1319",6119,"IPPUDO NY","321","W 51ST ST",10019,"Japanese","321, W 51ST ST, New York, NY",-73.9865956,40.7634897
"1320",6120,"PRET A MANGER","2955","BROADWAY",10025,"Sandwiches/Salads/Mixed Buffet","2955, BROADWAY, New York, NY",-73.9643383,40.8079281
"1321",6121,"VERDE CURATED GREENS","22","W 25TH ST",10010,"Salads","22, W 25TH ST, New York, NY",-73.990233,40.7432469
"1322",6122,"THE RITZ CARLTON NEW YORK BATTERY PARK","2","WEST STREET",10004,"American","2, WEST STREET, New York, NY",NA,NA
"1323",6123,"DUNKIN' DONUTS","266","1 AVENUE",10009,"Donuts","266, 1 AVENUE, New York, NY",-73.9815469,40.7321566
"1324",6124,"AL HORNO LEAN MEXICAN","1089","2ND AVE",10022,"Mexican","1089, 2ND AVE, New York, NY",NA,NA
"1325",6125,"KATI THAI CUISINE","347","EAST   14 STREET",10003,"Thai","347, EAST   14 STREET, New York, NY",-73.9829341,40.7317534
"1326",6126,"BAWARCHI INDIAN CUISINE","1396","MADISON AVE",10029,"Indian","1396, MADISON AVE, New York, NY",NA,NA
"1327",6127,"CLAUDETTE","24","5TH AVE",10011,"French","24, 5TH AVE, New York, NY",-73.9962714,40.7332403
"1328",6128,"HOME SWEET HOME","131","CHRYSTIE STREET",10002,"American","131, CHRYSTIE STREET, New York, NY",-73.9935397,40.7195117
"1329",6129,"PRET A MANGER","38","W 48TH ST",10036,"American","38, W 48TH ST, New York, NY",-73.9800282,40.7578775
"1330",6130,"TAL BAGELS","357","1ST AVE",10010,"Bagels/Pretzels","357, 1ST AVE, New York, NY",-73.9797775,40.735549
"1331",6131,"THE SCHOOL AT COLUMBIA UNIVERSITY","556","WEST  110 STREET",10025,"American","556, WEST  110 STREET, New York, NY",-73.9662665,40.8037972
"1332",6132,"SPICE","1479","1 AVENUE",10075,"Thai","1479, 1 AVENUE, New York, NY",-73.9537885,40.7712328
"1333",6133,"DOUBLE DRAGON 88","2037","1ST AVE",10029,"Chinese","2037, 1ST AVE, New York, NY",-73.9407446,40.7892449
