"","Date","Desc","Type","Latitude","Longitude","Zipcode"
"1109","06/27/2017",NA,"FELONY",40.737203099,-73.983272598,10010
"1110","06/27/2017",NA,"MISDEMEANOR",40.718026697,-73.999958158,10278
"1111","06/27/2017",NA,"MISDEMEANOR",40.810799905,-73.935056702,10037
"1112","06/27/2017","GRAND LARCENY","FELONY",40.780792583,-73.984677094,10196
"1113","06/27/2017","HARRASSMENT 2","VIOLATION",40.810917631,-73.945041437,10027
"1114","06/27/2017",NA,"FELONY",40.838504924,-73.939828999,10032
"1115","06/27/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.727537281,-74.000964769,10012
"1116","06/27/2017","HARRASSMENT 2","VIOLATION",40.734321751,-73.988534238,10003
"1117","06/27/2017","PETIT LARCENY","MISDEMEANOR",40.753320236,-73.969661341,10017
"1118","06/27/2017","PETIT LARCENY","MISDEMEANOR",40.715957117,-73.997353676,10278
"1119","06/27/2017",NA,"MISDEMEANOR",40.744788283,-73.975883321,10016
"1120","06/27/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.795847213,-73.946910264,10029
"1121","06/27/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.72601663,-73.996285351,10012
"1122","06/27/2017",NA,"MISDEMEANOR",40.799601285,-73.939860551,10035
"1123","06/27/2017","HARRASSMENT 2","VIOLATION",40.725283501,-73.991173109,10012
"1124","06/27/2017",NA,"MISDEMEANOR",40.763522976,-73.987070815,10019
"1125","06/27/2017","PETIT LARCENY","MISDEMEANOR",40.7522284,-73.971924858,10017
"1126","06/27/2017","HARRASSMENT 2","VIOLATION",40.763917413,-73.981208238,10107
"1127","06/27/2017","HARRASSMENT 2","VIOLATION",40.794515091,-73.966323533,10025
"1128","06/27/2017",NA,"MISDEMEANOR",40.834069251,-73.944881379,10032
"1129","06/27/2017","ROBBERY","FELONY",40.820614011,-73.943552104,10030
"1130","06/27/2017",NA,"MISDEMEANOR",40.846995125,-73.936239426,10033
"1131","06/27/2017","PETIT LARCENY","MISDEMEANOR",40.799271863,-73.930036667,10035
"1132","06/27/2017","HARRASSMENT 2","VIOLATION",40.86209525,-73.925057462,10040
"1133","06/27/2017","GRAND LARCENY","FELONY",40.757133258,-73.971908352,10171
"1134","06/27/2017","HARRASSMENT 2","VIOLATION",40.798119706,-73.969128055,10025
"1135","06/27/2017","PETIT LARCENY","MISDEMEANOR",40.70675626,-74.010089717,10271
"1136","06/27/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.754171029,-73.982503147,10110
"1137","06/27/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.76124265,-73.963885712,10065
"1138","06/27/2017","GRAND LARCENY","FELONY",40.770741681,-73.987379899,10019
"1139","06/27/2017","HARRASSMENT 2","VIOLATION",40.811130194,-73.936714506,10037
"1140","06/27/2017",NA,"FELONY",40.799967028,-73.960527337,10026
"1141","06/27/2017","HARRASSMENT 2","VIOLATION",40.742285967,-73.98063694,10010
"1142","06/27/2017",NA,"MISDEMEANOR",40.75141377,-74.005177094,10199
"1143","06/27/2017","HARRASSMENT 2","VIOLATION",40.791997616,-73.949719421,10029
"1144","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.731696979,-73.982317815,10009
"1145","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.716309992,-73.983166014,10002
"1146","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.759310399,-73.994706072,10036
"1147","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.759310399,-73.994706072,10036
"1148","06/26/2017",NA,"FELONY",40.815613041,-73.943368484,10030
"1149","06/26/2017",NA,"FELONY",40.793026087,-73.942156178,10029
"1150","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.712358746,-73.997880459,10038
"1151","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.774136854,-73.986758255,10069
"1152","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.759216176,-73.984638741,10104
"1153","06/26/2017",NA,"MISDEMEANOR",40.79052894,-73.97380467,10024
"1154","06/26/2017","DANGEROUS DRUGS","FELONY",40.728432864,-73.978768417,10009
"1155","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.730677281,-73.998843243,10012
"1156","06/26/2017",NA,"FELONY",40.803749061,-73.95269773,10026
"1157","06/26/2017","GRAND LARCENY","FELONY",40.795488094,-73.961902411,10025
"1158","06/26/2017","GRAND LARCENY","FELONY",40.858173522,-73.934836924,10040
"1159","06/26/2017",NA,"FELONY",40.780792583,-73.984677094,10132
"1160","06/26/2017","HARRASSMENT 2","VIOLATION",40.791535421,-73.970351765,10025
"1161","06/26/2017","HARRASSMENT 2","VIOLATION",40.788586771,-73.945565445,10029
"1162","06/26/2017","GRAND LARCENY","FELONY",40.738804196,-73.991586303,10011
"1163","06/26/2017",NA,"MISDEMEANOR",40.863421301,-73.93000172,10040
"1164","06/26/2017","GRAND LARCENY","FELONY",40.710831552,-74.016085232,10250
"1165","06/26/2017",NA,"MISDEMEANOR",40.720369733,-73.984900221,10002
"1166","06/26/2017","GRAND LARCENY","FELONY",40.705463143,-74.013353629,10006
"1167","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.766243344,-73.963168213,10021
"1168","06/26/2017",NA,"MISDEMEANOR",40.789457728,-73.941743979,10029
"1169","06/26/2017",NA,"FELONY",40.759768442,-73.989811298,10036
"1170","06/26/2017",NA,"MISDEMEANOR",40.86892531,-73.922790005,10034
"1171","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.749733638,-73.989675685,10095
"1172","06/26/2017","HARRASSMENT 2","VIOLATION",40.756662593,-73.978568116,10176
"1173","06/26/2017","GRAND LARCENY","FELONY",40.749780113,-73.987780874,10120
"1174","06/26/2017","GRAND LARCENY","FELONY",40.761726342,-73.976989006,10105
"1175","06/26/2017","HARRASSMENT 2","VIOLATION",40.795847213,-73.946910264,10029
"1176","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.762187523,-73.966130508,10155
"1177","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.762977758,-73.976071669,10151
"1178","06/26/2017","GRAND LARCENY","FELONY",40.756043535,-73.986949544,10123
"1179","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.789802923,-73.952288725,10029
"1180","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.745676707,-73.987720275,10095
"1181","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.715287766,-73.976471159,10002
"1182","06/26/2017","GRAND LARCENY","FELONY",40.763808604,-73.988724098,10019
"1183","06/26/2017","GRAND LARCENY","FELONY",40.798847456,-73.953878662,10026
"1184","06/25/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.805830187,-73.961780901,10026
"1185","06/25/2017",NA,"MISDEMEANOR",40.86892531,-73.922790005,10034
"1186","06/25/2017",NA,"MISDEMEANOR",40.716814588,-73.980388217,10002
"1187","06/25/2017","GRAND LARCENY","FELONY",40.732861866,-74.00752461,10014
"1188","06/25/2017","PETIT LARCENY","MISDEMEANOR",40.750430768,-73.989282176,10120
"1189","06/25/2017","GRAND LARCENY","FELONY",40.754185051,-73.984596588,10175
"1190","06/25/2017",NA,"FELONY",40.809596838,-73.949785598,10027
"1191","06/25/2017","GRAND LARCENY","FELONY",40.733619664,-73.99955763,10014
"1192","06/25/2017",NA,"MISDEMEANOR",40.710838164,-74.000632678,10038
"1193","06/25/2017","HARRASSMENT 2","VIOLATION",40.715462122,-73.985063662,10002
"1194","06/25/2017",NA,"MISDEMEANOR",40.747944875,-73.976513762,10016
"1195","06/25/2017","GRAND LARCENY","FELONY",40.763652863,-73.97558409,10151
"1196","06/25/2017","GRAND LARCENY","FELONY",40.742833658,-74.005703308,10011
"1197","06/25/2017","GRAND LARCENY","FELONY",40.808142838,-73.945300203,10027
"1198","06/24/2017","HARRASSMENT 2","VIOLATION",40.836857093,-73.937933207,10032
"1199","06/24/2017","PETIT LARCENY","MISDEMEANOR",40.744758671,-73.978835393,10016
"1200","06/24/2017","GRAND LARCENY","FELONY",40.745676707,-73.987720275,10118
"1201","06/24/2017","PETIT LARCENY","MISDEMEANOR",40.803848397,-73.953998008,10026
"1202","06/24/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.809628853,-73.941975579,10037
"1203","06/24/2017","PETIT LARCENY","MISDEMEANOR",40.740160295,-73.994808634,10011
"1204","06/24/2017","GRAND LARCENY","FELONY",40.782129166,-73.983918498,10276
"1205","06/24/2017","PETIT LARCENY","MISDEMEANOR",40.752530799,-73.99322319,10122
"1206","06/24/2017","GRAND LARCENY","FELONY",40.762502468,-73.993384619,10036
"1207","06/23/2017",NA,"FELONY",40.752264448,-73.991559338,10122
"1208","06/23/2017",NA,"MISDEMEANOR",40.798146087,-73.950357672,10026
"1209","06/23/2017",NA,"FELONY",40.828710685,-73.948922019,10031
"1210","06/23/2017","GRAND LARCENY","FELONY",40.735692134,-73.975691761,10010
"1211","06/23/2017","HARRASSMENT 2","VIOLATION",40.710656638,-74.009271512,10271
"1212","06/22/2017","GRAND LARCENY","FELONY",40.758895066,-73.984837345,10112
"1213","06/22/2017","HARRASSMENT 2","VIOLATION",40.765024079,-73.98483595,10019
"1214","06/22/2017","GRAND LARCENY","FELONY",40.728101913,-73.986485978,10003
"1215","06/21/2017","GRAND LARCENY","FELONY",40.727916049,-74.001718838,10012
"1216","06/21/2017",NA,"FELONY",40.79508736,-73.942114659,10029
"1217","06/21/2017",NA,"FELONY",40.856191356,-73.9339749,10040
"1218","06/21/2017","PETIT LARCENY","MISDEMEANOR",40.728603288,-73.980164659,10009
"1219","06/21/2017","GRAND LARCENY","FELONY",40.730865187,-73.98148456,10009
"1220","06/20/2017","PETIT LARCENY","MISDEMEANOR",40.758044082,-73.97019341,10152
"1221","06/19/2017","HARRASSMENT 2","VIOLATION",40.829692079,-73.940653616,10039
"1222","06/19/2017",NA,"MISDEMEANOR",40.816329262,-73.94306079,10030
"1223","06/19/2017","GRAND LARCENY","FELONY",40.855450288,-73.938960558,10033
"1224","06/17/2017",NA,"FELONY",40.787874599,-73.928181646,10029
"1225","06/17/2017","GRAND LARCENY","FELONY",40.805456315,-73.952783208,10026
"1226","06/17/2017",NA,"FELONY",40.79009352,-73.978611526,10024
"1227","06/16/2017","PETIT LARCENY","MISDEMEANOR",40.710055671,-74.007399396,10045
"1228","06/16/2017",NA,"FELONY",40.801643189,-73.96645357,10025
"1229","06/15/2017","PETIT LARCENY","MISDEMEANOR",40.779168082,-73.954784146,10028
"1230","06/15/2017","HARRASSMENT 2","VIOLATION",40.756225283,-73.994244301,10018
"1231","06/14/2017","PETIT LARCENY","MISDEMEANOR",40.818742772,-73.94491575,10030
"1232","06/14/2017",NA,"FELONY",40.723425413,-73.992793222,10012
"1233","06/14/2017",NA,"FELONY",40.828653408,-73.949745924,10031
"1234","06/12/2017","PETIT LARCENY","MISDEMEANOR",40.766094687,-73.961810922,10021
"1235","06/11/2017",NA,"FELONY",40.711402273,-73.982597336,10002
"1236","06/11/2017",NA,"FELONY",40.717386049,-74.016047133,10282
"1237","06/10/2017","PETIT LARCENY","MISDEMEANOR",40.70179088,-74.011167324,10041
"1238","06/03/2017","GRAND LARCENY","FELONY",40.851282845,-73.937131752,10033
"1239","06/01/2017","HARRASSMENT 2","VIOLATION",40.749221209,-73.976639632,10158
"1240","06/26/2017","GRAND LARCENY","FELONY",40.780616422,-73.981304629,10265
"1241","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.780549924,-73.958061828,10028
"1242","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.755648675,-73.990952519,10018
"1243","06/26/2017","HARRASSMENT 2","VIOLATION",40.805535587,-73.951995699,10026
"1244","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.722521583,-73.984600298,10002
"1245","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.812267657,-73.957084521,10027
"1246","06/26/2017",NA,"FELONY",40.794511506,-73.963560681,10025
"1247","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.778412523,-73.98208877,10023
"1248","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.79189277,-73.94848439,10029
"1249","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.788721243,-73.939996774,10029
"1250","06/26/2017",NA,"MISDEMEANOR",40.788721243,-73.939996774,10029
"1251","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.771037439,-73.982264048,10107
"1252","06/26/2017",NA,"MISDEMEANOR",40.719598095,-73.982367922,10002
"1253","06/26/2017",NA,"MISDEMEANOR",40.726379778,-73.978722169,10009
"1254","06/26/2017",NA,"FELONY",40.738560221,-73.999683896,10011
"1255","06/26/2017","GRAND LARCENY","FELONY",40.866285967,-73.920305624,10034
"1256","06/26/2017",NA,"MISDEMEANOR",40.824040004,-73.944759612,10031
"1257","06/26/2017",NA,"FELONY",40.834069251,-73.944881379,10032
"1258","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.724800731,-73.997317247,10012
"1259","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.724578077,-73.973256953,10009
"1260","06/26/2017","HARRASSMENT 2","VIOLATION",40.854924467,-73.936040238,10033
"1261","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.730723863,-73.995563465,10012
"1262","06/26/2017","ROBBERY","FELONY",40.736411605,-73.977391066,10010
"1263","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.778357615,-73.952863804,10028
"1264","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.778357615,-73.952863804,10028
"1265","06/26/2017",NA,"MISDEMEANOR",40.810476043,-73.951880151,10027
"1266","06/26/2017","HARRASSMENT 2","VIOLATION",40.829609717,-73.946207606,10031
"1267","06/26/2017","ROBBERY","FELONY",40.832941761,-73.935432593,10039
"1268","06/26/2017","HARRASSMENT 2","VIOLATION",40.741774675,-73.97650872,10010
"1269","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.744381163,-73.987522027,10095
"1270","06/26/2017","GRAND LARCENY","FELONY",40.783499896,-73.964379178,10114
"1271","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.810476043,-73.951880151,10027
"1272","06/26/2017","GRAND LARCENY","FELONY",40.745098591,-73.976623032,10016
"1273","06/26/2017",NA,"FELONY",40.81999118,-73.944004251,10030
"1274","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.817630602,-73.93838829,10037
"1275","06/26/2017","HARRASSMENT 2","VIOLATION",40.789310287,-73.973837651,10024
"1276","06/26/2017","HARRASSMENT 2","VIOLATION",40.752264448,-73.991559338,10123
"1277","06/26/2017","HARRASSMENT 2","VIOLATION",40.749292156,-74.003011456,10199
"1278","06/26/2017","HARRASSMENT 2","VIOLATION",40.760157529,-73.983952679,10112
"1279","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.765563494,-73.957641673,10021
"1280","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.715506889,-74.005199555,10007
"1281","06/26/2017","HARRASSMENT 2","VIOLATION",40.732356093,-73.984940805,10003
"1282","06/26/2017","HARRASSMENT 2","VIOLATION",40.761726342,-73.976989006,10103
"1283","06/26/2017","GRAND LARCENY","FELONY",40.749157106,-73.988271828,10118
"1284","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.72640641,-73.997107926,10012
"1285","06/26/2017","DANGEROUS DRUGS","MISDEMEANOR",40.756266207,-73.990501248,10018
"1286","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.79483579,-73.938636915,10029
"1287","06/26/2017",NA,"FELONY",40.79483579,-73.938636915,10029
"1288","06/26/2017","HARRASSMENT 2","VIOLATION",40.816174595,-73.946792892,10030
"1289","06/26/2017","HARRASSMENT 2","VIOLATION",40.814868027,-73.960204198,10027
"1290","06/26/2017","HARRASSMENT 2","VIOLATION",40.82565333,-73.943587575,10031
"1291","06/26/2017","HARRASSMENT 2","VIOLATION",40.720053611,-73.981639079,10002
"1292","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.735211323,-73.991691398,10003
"1293","06/26/2017",NA,"FELONY",40.799415037,-73.935512065,10035
"1294","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.758775044,-73.992388729,10036
"1295","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.868103756,-73.921471275,10034
"1296","06/26/2017",NA,"MISDEMEANOR",40.804384046,-73.937421669,10035
"1297","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.737712042,-73.996591421,10011
"1298","06/26/2017","HARRASSMENT 2","VIOLATION",40.719765728,-73.98374956,10002
"1299","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.723280139,-73.997468833,10012
"1300","06/26/2017",NA,"MISDEMEANOR",40.761431104,-73.984049836,10112
"1301","06/26/2017","GRAND LARCENY","FELONY",40.757711677,-73.982025754,10112
"1302","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.745429979,-73.990968342,10098
"1303","06/26/2017","ROBBERY","FELONY",40.718833172,-73.989435162,10002
"1304","06/26/2017",NA,"MISDEMEANOR",40.756978196,-73.978340613,10175
"1305","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.733643626,-73.986932281,10003
"1306","06/26/2017","ROBBERY","FELONY",40.798511647,-73.967119717,10025
"1307","06/26/2017","HARRASSMENT 2","VIOLATION",40.749733638,-73.989675685,10095
"1308","06/26/2017",NA,"FELONY",40.725283501,-73.991173109,10012
"1309","06/26/2017","GRAND LARCENY","FELONY",40.783852245,-73.979989319,10185
"1310","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.783499896,-73.964379178,10124
"1311","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.794337962,-73.971025879,10025
"1312","06/26/2017",NA,"MISDEMEANOR",40.75473115,-73.970097437,10017
"1313","06/26/2017","HARRASSMENT 2","VIOLATION",40.817217733,-73.953472135,10027
"1314","06/26/2017",NA,"MISDEMEANOR",40.795060716,-73.974817746,10025
"1315","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.749684691,-74.000983136,10199
"1316","06/26/2017",NA,"MISDEMEANOR",40.823272294,-73.952763341,10031
"1317","06/26/2017",NA,"MISDEMEANOR",40.722393548,-74.003767849,10013
"1318","06/26/2017","GRAND LARCENY","FELONY",40.771584593,-73.948760042,10075
"1319","06/26/2017","GRAND LARCENY","FELONY",40.782169247,-73.957865819,10028
"1320","06/26/2017","HARRASSMENT 2","VIOLATION",40.800485277,-73.935146227,10035
"1321","06/26/2017","HARRASSMENT 2","VIOLATION",40.796923525,-73.971136716,10025
"1322","06/26/2017","ROBBERY","FELONY",40.727606514,-73.97781979,10009
"1323","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.820369696,-73.938132846,10030
"1324","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.749733638,-73.989675685,10095
"1325","06/26/2017",NA,"MISDEMEANOR",40.764719969,-73.989915229,10019
"1326","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.784148612,-73.979628129,10133
"1327","06/26/2017",NA,"MISDEMEANOR",40.811211859,-73.959635612,10115
"1328","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.784148612,-73.979628129,10156
"1329","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.776600117,-73.957706866,10028
"1330","06/26/2017","HARRASSMENT 2","VIOLATION",40.759295447,-73.969283215,10152
"1331","06/26/2017","HARRASSMENT 2","VIOLATION",40.798292547,-73.940822467,10029
"1332","06/26/2017","DANGEROUS DRUGS","MISDEMEANOR",40.717711025,-74.002385946,10278
"1333","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.759871835,-73.982310337,10020
"1334","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.825817778,-73.948974825,10031
"1335","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.857285546,-73.932339841,10040
"1336","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.757242104,-73.968273486,10022
"1337","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.775927058,-73.956104202,10028
"1338","06/26/2017","GRAND LARCENY","FELONY",40.804691853,-73.938158254,10035
"1339","06/26/2017","ROBBERY","FELONY",40.740269812,-73.990517962,10011
"1340","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.779232444,-73.958044604,10028
"1341","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.749733638,-73.989675685,10098
"1342","06/26/2017",NA,"MISDEMEANOR",40.759634312,-73.995474908,10018
"1343","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.705235272,-74.013826065,10006
"1344","06/26/2017",NA,"FELONY",40.754264999,-73.971909562,10172
"1345","06/26/2017","HARRASSMENT 2","VIOLATION",40.813904701,-73.953095126,10027
"1346","06/26/2017","HARRASSMENT 2","VIOLATION",40.812347292,-73.950343467,10027
"1347","06/26/2017",NA,"FELONY",40.709819565,-73.991773916,10002
"1348","06/26/2017",NA,"FELONY",40.760336849,-73.993106885,10036
"1349","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.722377136,-74.001033239,10013
"1350","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.76187469,-73.966358084,10155
"1351","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.751493461,-73.997680707,10001
"1352","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.723617772,-73.999990624,10012
"1353","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.794515091,-73.966323533,10025
"1354","06/26/2017","HARRASSMENT 2","VIOLATION",40.795060716,-73.974817746,10025
"1355","06/26/2017",NA,"MISDEMEANOR",40.711564939,-73.988343369,10002
"1356","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.711304647,-74.005440899,10038
"1357","06/26/2017",NA,"MISDEMEANOR",40.846527831,-73.940063908,10033
"1358","06/26/2017","ROBBERY","FELONY",40.747244422,-73.99336087,10121
"1359","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.751600255,-73.992046671,10122
"1360","06/26/2017","HARRASSMENT 2","VIOLATION",40.777254828,-73.986346022,10023
"1361","06/26/2017",NA,"MISDEMEANOR",40.724792933,-73.97678529,10009
"1362","06/26/2017","GRAND LARCENY","FELONY",40.754171029,-73.982503147,10110
"1363","06/26/2017","ROBBERY","FELONY",40.80226442,-73.953327272,10026
"1364","06/26/2017",NA,"MISDEMEANOR",40.726416595,-73.986176043,10003
"1365","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.721323154,-74.000257587,10013
"1366","06/26/2017",NA,"FELONY",40.790601054,-73.939363092,10029
"1367","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.730342191,-73.992626502,10003
"1368","06/26/2017",NA,"MISDEMEANOR",40.750430768,-73.989282176,10120
"1369","06/26/2017","HARRASSMENT 2","VIOLATION",40.761555478,-73.963654517,10155
"1370","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.844554076,-73.934449078,10033
"1371","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.76795511,-73.982362342,10107
"1372","06/26/2017",NA,"FELONY",40.754408117,-73.991858646,10018
"1373","06/26/2017","HARRASSMENT 2","VIOLATION",40.804307011,-73.94810996,10026
"1374","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.804718769,-73.93717573,10035
"1375","06/26/2017",NA,"MISDEMEANOR",40.80226862,-73.944246716,10035
"1376","06/26/2017",NA,"FELONY",40.741506303,-73.979738601,10010
"1377","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.778412523,-73.98208877,10023
"1378","06/26/2017",NA,"MISDEMEANOR",40.851213168,-73.935216052,10033
"1379","06/26/2017",NA,"FELONY",40.788845063,-73.946175538,10029
"1380","06/26/2017",NA,"FELONY",40.807382922,-73.940510955,10035
"1381","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.72668063,-74.008202197,10013
"1382","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.777001839,-73.982814885,10023
"1383","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.787874599,-73.928181646,10029
"1384","06/26/2017","GRAND LARCENY","FELONY",40.867363156,-73.922162716,10034
"1385","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.771037439,-73.982264048,10107
"1386","06/26/2017",NA,"FELONY",40.80177933,-73.962881265,10025
"1387","06/26/2017","GRAND LARCENY","FELONY",40.848893689,-73.934856858,10033
"1388","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.78281448,-73.978574143,10125
"1389","06/26/2017","HARRASSMENT 2","VIOLATION",40.716193787,-73.97772619,10002
"1390","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.731393662,-74.001184922,10014
"1391","06/26/2017",NA,"MISDEMEANOR",40.788821185,-73.942210388,10029
"1392","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.77674649,-73.982230032,10023
"1393","06/26/2017",NA,"FELONY",40.728480459,-73.984645825,10009
"1394","06/26/2017",NA,"FELONY",40.728480459,-73.984645825,10009
"1395","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.756613682,-73.968728585,10022
"1396","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.795060716,-73.974817746,10025
"1397","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.777875487,-73.948654103,10028
"1398","06/26/2017",NA,"MISDEMEANOR",40.769857498,-73.984314975,10019
"1399","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.773981935,-73.951494927,10075
"1400","06/26/2017",NA,"MISDEMEANOR",40.737894408,-73.980905246,10010
"1401","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.728989259,-74.000813252,10012
"1402","06/26/2017",NA,"MISDEMEANOR",40.725204241,-73.999723645,10012
"1403","06/26/2017",NA,"MISDEMEANOR",40.790337952,-73.967513779,10024
"1404","06/26/2017",NA,"FELONY",40.756225283,-73.994244301,10018
"1405","06/26/2017","GRAND LARCENY","FELONY",40.751531752,-73.993948749,10122
"1406","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.725999935,-73.991865723,10012
"1407","06/26/2017",NA,"MISDEMEANOR",40.794943941,-73.940753212,10029
"1408","06/26/2017","GRAND LARCENY","FELONY",40.756642042,-73.988371577,10036
"1409","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.835945011,-73.941584018,10032
"1410","06/26/2017",NA,"MISDEMEANOR",40.825241181,-73.94269184,10031
"1411","06/26/2017",NA,"MISDEMEANOR",40.73261505,-74.002797817,10014
"1412","06/26/2017",NA,"MISDEMEANOR",40.750430768,-73.989282176,10120
"1413","06/26/2017","HARRASSMENT 2","VIOLATION",40.756043535,-73.986949544,10123
"1414","06/26/2017","ROBBERY","FELONY",40.790604557,-73.946434134,10029
"1415","06/26/2017",NA,"MISDEMEANOR",40.73261505,-74.002797817,10014
"1416","06/26/2017",NA,"FELONY",40.735398252,-73.998276648,10014
"1417","06/26/2017",NA,"FELONY",40.719288929,-73.990928594,10002
"1418","06/26/2017","PETIT LARCENY","MISDEMEANOR",40.778412523,-73.98208877,10023
"1419","06/26/2017","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR",40.724709808,-74.009320369,10013
"1420","06/26/2017","DANGEROUS DRUGS","MISDEMEANOR",40.742273842,-74.002549219,10011
